iteration,c0,m0,s0,mx0,mn0
116,8,0.262738,0.134869,0.441185,0.0459315
117,6,0.205814,0.106293,0.363516,0.0458011
118,6,0.20575,0.106285,0.363367,0.0456706
119,6,0.205686,0.106277,0.363218,0.0455404
120,6,0.205622,0.10627,0.36307,0.0454106
121,6,0.205559,0.106262,0.362922,0.0452812
122,6,0.205496,0.106254,0.362774,0.0451519
123,6,0.205432,0.106247,0.362626,0.0450229
124,6,0.205369,0.106239,0.362479,0.0448944
125,6,0.205306,0.106232,0.362332,0.0447666
126,9,0.2505,0.109603,0.385043,0.0446392
127,11,0.283429,0.121371,0.439414,0.044512
128,6,0.205118,0.10621,0.361893,0.0443848
129,6,0.205056,0.106203,0.361746,0.0442575
130,6,0.204994,0.106196,0.3616,0.0441303
131,9,0.250401,0.109767,0.386042,0.0440035
132,6,0.204871,0.106183,0.361309,0.0438769
133,6,0.204809,0.106176,0.361164,0.0437509
134,6,0.204748,0.106169,0.361019,0.0436256
135,9,0.250325,0.109901,0.386842,0.0435004
136,6,0.204627,0.106156,0.36073,0.0433759
137,6,0.204566,0.106149,0.360585,0.0432518
138,6,0.204506,0.106142,0.360441,0.0431284
139,6,0.204446,0.106136,0.360297,0.043005
140,8,0.26074,0.134123,0.437301,0.0428822
141,6,0.204327,0.106123,0.36001,0.0427595
142,6,0.204267,0.106117,0.359868,0.0426369
143,8,0.260498,0.134031,0.436809,0.0425146
144,6,0.204149,0.106105,0.359582,0.0423923
145,6,0.204089,0.106099,0.359439,0.0422702
146,6,0.204031,0.106093,0.359297,0.0421487
147,6,0.203972,0.106087,0.359155,0.0420273
148,6,0.203914,0.106081,0.359013,0.041906
149,6,0.203856,0.106075,0.358873,0.0417851
150,9,0.250062,0.110417,0.389841,0.0416642
151,6,0.20374,0.106064,0.358592,0.0415436
152,6,0.203683,0.106059,0.358452,0.0414235
153,6,0.203625,0.106054,0.358312,0.0413036
154,6,0.203568,0.106049,0.358172,0.041184
155,6,0.203511,0.106044,0.358033,0.0410649
156,6,0.203454,0.106039,0.357894,0.0409465
157,6,0.203397,0.106034,0.357755,0.0408287
158,6,0.203341,0.10603,0.357617,0.040711
159,5,0.187451,0.109477,0.35748,0.040594
160,5,0.187406,0.109481,0.357343,0.0404778
161,5,0.187361,0.109485,0.357206,0.0403616
162,5,0.187315,0.109489,0.357069,0.0402456
163,5,0.18727,0.109494,0.356933,0.0401299
164,5,0.187226,0.109499,0.356798,0.0400142
165,5,0.187181,0.109503,0.356662,0.0398986
166,5,0.187137,0.109508,0.356528,0.0397835
167,5,0.187093,0.109513,0.356393,0.0396692
168,5,0.187049,0.109518,0.356258,0.0395552
169,5,0.187005,0.109522,0.356124,0.0394419
170,8,0.231754,0.104792,0.35599,0.0393291
171,7,0.255033,0.142063,0.432161,0.0392172
172,5,0.186875,0.109536,0.355723,0.0391054
173,5,0.186832,0.109541,0.35559,0.0389938
174,8,0.258073,0.133076,0.431654,0.0388825
175,7,0.227179,0.115343,0.375758,0.038772
176,6,0.218235,0.122365,0.375891,0.0386622
177,5,0.186662,0.109561,0.35506,0.0385526
178,5,0.186621,0.109566,0.354928,0.0384435
179,5,0.186579,0.109571,0.354797,0.0383348
180,5,0.186538,0.109576,0.354666,0.0382262
181,5,0.186496,0.109582,0.354535,0.0381178
182,5,0.186455,0.109587,0.354404,0.0380096
183,8,0.257402,0.132801,0.430126,0.0379015
184,6,0.218135,0.122694,0.376942,0.0377936
185,8,0.257255,0.13274,0.429786,0.0376863
186,7,0.2269,0.11569,0.377201,0.0375791
187,6,0.218098,0.122817,0.37733,0.0374722
188,5,0.186211,0.109622,0.353626,0.0373657
189,5,0.186171,0.109629,0.353497,0.0372595
190,6,0.201649,0.105928,0.353368,0.0371536
191,6,0.21805,0.122982,0.377846,0.0370486
192,8,0.256746,0.13253,0.428593,0.036944
193,6,0.218027,0.123064,0.378103,0.0368397
194,5,0.185972,0.109659,0.352855,0.036736
195,8,0.230806,0.10494,0.352727,0.0366329
196,7,0.22666,0.116007,0.378487,0.03653
197,6,0.217981,0.123227,0.378615,0.0364274
198,5,0.185815,0.109683,0.352344,0.0363252
199,9,0.247131,0.10938,0.37887,0.0362235
200,9,0.247113,0.109408,0.378997,0.0361227
201,6,0.217936,0.123389,0.379124,0.0360227
202,9,0.232699,0.0991751,0.351837,0.0359232
203,10,0.238534,0.100875,0.379377,0.0358246
204,9,0.23413,0.105471,0.379503,0.035727
205,10,0.238482,0.100959,0.379628,0.0356296
206,9,0.234093,0.105567,0.379754,0.0355326
207,8,0.215849,0.0977716,0.351209,0.0354361
208,8,0.215813,0.0978,0.351083,0.0353402
209,12,0.266068,0.112275,0.425679,0.0352448
210,9,0.234021,0.10576,0.380256,0.0351499
211,8,0.215706,0.0978859,0.35071,0.0350558
212,8,0.215671,0.0979148,0.350587,0.0349624
213,9,0.233968,0.105905,0.38063,0.0348692
214,8,0.2156,0.0979731,0.35034,0.0347766
215,8,0.215565,0.0980025,0.350218,0.0346841
216,8,0.215531,0.0980319,0.350095,0.0345921
217,9,0.2339,0.106099,0.381128,0.0345012
218,8,0.215462,0.0980907,0.349851,0.0344112
219,8,0.215428,0.0981201,0.349729,0.0343215
220,8,0.215395,0.0981497,0.349607,0.0342323
221,9,0.233835,0.106294,0.381624,0.0341434
222,8,0.215328,0.0982093,0.349365,0.0340552
223,8,0.215295,0.0982393,0.349245,0.0339676
224,9,0.222024,0.0946029,0.349124,0.0338811
225,9,0.233772,0.106489,0.382117,0.0337955
226,12,0.265076,0.11212,0.422732,0.0337103
227,9,0.233742,0.106586,0.382362,0.033626
228,8,0.215133,0.0983886,0.348644,0.0335427
229,8,0.215102,0.0984185,0.348525,0.0334605
230,9,0.221799,0.0947487,0.348407,0.0333794
231,9,0.233685,0.106779,0.382852,0.033299
232,8,0.215009,0.0985081,0.348172,0.0332197
233,8,0.214979,0.098538,0.348055,0.0331414
234,8,0.214949,0.0985678,0.347938,0.0330641
235,8,0.214919,0.0985976,0.347822,0.0329876
236,8,0.21489,0.0986275,0.347706,0.0329121
237,12,0.264474,0.112022,0.420811,0.0328372
238,9,0.233595,0.107115,0.383704,0.0327632
239,8,0.214803,0.0987175,0.347361,0.0326901
240,8,0.214775,0.0987477,0.347246,0.0326173
241,12,0.264264,0.111987,0.420109,0.0325454
242,9,0.233548,0.107307,0.384186,0.0324738
243,8,0.21469,0.0988389,0.346904,0.0324027
244,8,0.214663,0.0988695,0.34679,0.0323328
245,8,0.214635,0.0989001,0.346676,0.0322636
246,8,0.214608,0.0989306,0.346564,0.0321953
247,8,0.214581,0.0989611,0.346451,0.0321281
248,8,0.214555,0.0989915,0.346338,0.032062
249,9,0.221155,0.0952214,0.346225,0.031997
250,10,0.251122,0.115083,0.410057,0.0319327
251,8,0.214476,0.0990827,0.346001,0.0318693
252,8,0.214451,0.0991132,0.34589,0.0318069
253,8,0.214425,0.0991438,0.345778,0.0317456
254,12,0.263607,0.111876,0.417819,0.0316856
255,10,0.251034,0.115226,0.409589,0.0316262
256,8,0.214351,0.0992348,0.345446,0.0315678
257,8,0.214326,0.0992651,0.345336,0.0315103
258,9,0.220884,0.0954498,0.345226,0.0314536
259,10,0.250967,0.115339,0.409222,0.0313978
260,9,0.220827,0.0955006,0.345006,0.0313432
261,10,0.250934,0.115396,0.409041,0.0312898
262,8,0.214207,0.0994163,0.344788,0.0312374
263,9,0.220743,0.0955766,0.344679,0.0311859
264,11,0.252911,0.110292,0.408772,0.0311349
265,11,0.252891,0.110318,0.408683,0.0310851
266,11,0.252872,0.110344,0.408594,0.0310366
267,11,0.252853,0.11037,0.408505,0.0309885
268,11,0.252834,0.110396,0.408417,0.030941
269,11,0.252815,0.110422,0.40833,0.0308948
270,11,0.252796,0.110448,0.408243,0.0308501
271,11,0.252778,0.110474,0.408155,0.0308061
272,11,0.25276,0.1105,0.408068,0.0307633
273,11,0.252742,0.110526,0.407982,0.0307212
274,11,0.252724,0.110552,0.407896,0.03068
275,11,0.252707,0.110578,0.407811,0.0306398
276,11,0.25269,0.110604,0.407726,0.0306001
277,11,0.252673,0.11063,0.407642,0.0305611
278,11,0.252657,0.110656,0.407558,0.0305234
279,11,0.252641,0.110682,0.407474,0.0304868
280,11,0.252624,0.110708,0.40739,0.030451
281,11,0.252608,0.110734,0.407307,0.0304164
282,11,0.252592,0.11076,0.407224,0.0303825
283,11,0.252577,0.110785,0.407142,0.0303494
284,11,0.252561,0.110811,0.407059,0.0303178
285,11,0.252546,0.110837,0.406977,0.0302867
286,11,0.252531,0.110862,0.406896,0.0302569
287,11,0.252516,0.110888,0.406814,0.0302279
288,11,0.252502,0.110913,0.406733,0.0301995
289,11,0.252487,0.110939,0.406651,0.0301717
290,11,0.252473,0.110964,0.406571,0.0301451
291,11,0.252459,0.11099,0.40649,0.0301192
292,11,0.252445,0.111015,0.40641,0.0300944
293,11,0.252432,0.111041,0.406331,0.0300701
294,11,0.252419,0.111066,0.406251,0.0300474
295,11,0.252406,0.111091,0.406172,0.0300261
296,11,0.252393,0.111117,0.406093,0.0300061
297,11,0.252381,0.111142,0.406015,0.029987
298,11,0.252368,0.111167,0.405937,0.0299685
299,11,0.252357,0.111192,0.405859,0.0299515
300,11,0.252345,0.111217,0.405781,0.0299356
301,11,0.252334,0.111241,0.405704,0.0299208
302,11,0.252323,0.111266,0.405627,0.0299073
303,11,0.252312,0.111291,0.40555,0.0298948
304,10,0.256148,0.11605,0.405474,0.0298831
305,10,0.256156,0.116069,0.405398,0.0298728
306,10,0.256165,0.116088,0.405323,0.0298635
307,10,0.256174,0.116107,0.405248,0.0298553
308,10,0.256184,0.116126,0.405173,0.0298482
309,10,0.256194,0.116144,0.405099,0.0298425
310,10,0.256203,0.116163,0.405026,0.0298379
311,10,0.256214,0.116181,0.404952,0.0298342
312,10,0.256224,0.1162,0.40488,0.029832
313,10,0.256235,0.116218,0.404807,0.0298311
314,10,0.256246,0.116236,0.404735,0.0298315
315,10,0.256258,0.116254,0.404663,0.0298327
316,10,0.256269,0.116272,0.404591,0.0298348
317,10,0.256281,0.11629,0.40452,0.0298381
318,10,0.256294,0.116308,0.404448,0.0298421
319,10,0.256306,0.116326,0.404377,0.0298473
320,10,0.256319,0.116344,0.404306,0.0298534
321,10,0.256332,0.116361,0.404235,0.0298604
322,10,0.256345,0.116379,0.404165,0.0298681
323,10,0.256358,0.116397,0.404095,0.0298768
324,10,0.256372,0.116414,0.404025,0.0298864
325,10,0.256386,0.116432,0.403955,0.0298966
326,10,0.2564,0.116449,0.403886,0.0299079
327,10,0.256414,0.116467,0.403818,0.0299198
328,10,0.256428,0.116485,0.403749,0.0299326
329,10,0.256443,0.116502,0.403682,0.0299461
330,10,0.256458,0.116519,0.403614,0.0299611
331,11,0.257406,0.112638,0.403548,0.029977
332,9,0.243482,0.11975,0.403481,0.0299936
333,9,0.243461,0.119759,0.403415,0.0300113
334,9,0.24344,0.119767,0.40335,0.0300304
335,10,0.243058,0.113634,0.403286,0.0300506
336,10,0.256553,0.116622,0.403221,0.0300714
337,9,0.255112,0.122862,0.403157,0.0300932
338,9,0.246967,0.119144,0.403093,0.030116
339,9,0.246965,0.119145,0.40303,0.0301402
340,9,0.246962,0.119147,0.402967,0.0301657
341,8,0.244134,0.126091,0.402904,0.0301925
342,8,0.244136,0.126093,0.402841,0.0302203
343,8,0.244137,0.126095,0.402779,0.0302492
344,8,0.258561,0.130994,0.402717,0.0302788
345,9,0.268065,0.126397,0.402655,0.0303096
346,8,0.258446,0.130925,0.402594,0.0303416
347,8,0.258389,0.130891,0.402534,0.0303744
348,8,0.258332,0.130856,0.402474,0.0304079
349,8,0.258276,0.130822,0.402414,0.0304423
350,8,0.25822,0.130787,0.402355,0.0304779
351,8,0.258164,0.130752,0.402295,0.0305139
352,8,0.258108,0.130718,0.402237,0.0305507
353,8,0.258053,0.130683,0.402179,0.0305888
354,8,0.257998,0.130647,0.40212,0.0306278
355,8,0.257943,0.130612,0.402063,0.0306674
356,8,0.257889,0.130577,0.402005,0.0307077
357,8,0.257835,0.130542,0.401948,0.0307491
358,11,0.270183,0.114397,0.401891,0.0307919
359,5,0.18343,0.109989,0.335839,0.0308351
360,8,0.257674,0.130436,0.401778,0.030879
361,8,0.257621,0.1304,0.401722,0.030924
362,8,0.257568,0.130365,0.401666,0.0309701
363,8,0.257516,0.130329,0.40161,0.0310173
364,8,0.257463,0.130293,0.401555,0.0310653
365,11,0.269919,0.114283,0.401501,0.0311143
366,8,0.22822,0.106462,0.348732,0.031164
367,5,0.183151,0.109757,0.335251,0.0312146
368,8,0.257257,0.130147,0.401338,0.0312656
369,8,0.257206,0.130111,0.401285,0.0313179
370,8,0.257155,0.130074,0.401231,0.031371
371,8,0.257105,0.130037,0.401178,0.0314247
372,9,0.272761,0.130368,0.401125,0.0314794
373,9,0.272727,0.130351,0.401073,0.0315351
374,9,0.272694,0.130333,0.401022,0.0315919
375,9,0.272661,0.130316,0.40097,0.0316495
376,9,0.272628,0.130299,0.400919,0.0317078
377,9,0.272595,0.130281,0.400868,0.0317666
378,9,0.272563,0.130264,0.400818,0.0318262
379,9,0.27253,0.130246,0.400767,0.0318865
380,9,0.272498,0.130228,0.400717,0.0319479
381,9,0.272467,0.13021,0.400667,0.0320105
382,9,0.272435,0.130192,0.400618,0.0320741
383,9,0.272404,0.130174,0.400569,0.0321382
384,9,0.272373,0.130155,0.40052,0.032203
385,9,0.272343,0.130137,0.400472,0.0322689
386,9,0.272313,0.130118,0.400425,0.0323359
387,9,0.272283,0.1301,0.400378,0.0324036
388,9,0.272254,0.130081,0.400332,0.0324719
389,10,0.285371,0.124966,0.400286,0.0325414
390,10,0.285351,0.12496,0.400241,0.0326113
391,10,0.285331,0.124955,0.400212,0.0326818
392,10,0.285311,0.124949,0.400306,0.0327535
393,11,0.28097,0.11991,0.400399,0.0328261
394,9,0.272082,0.129967,0.400492,0.0328994
395,9,0.272054,0.129948,0.400585,0.0329735
396,9,0.272027,0.129929,0.400678,0.0330488
397,9,0.272,0.129909,0.400771,0.0331253
398,9,0.271973,0.129889,0.400864,0.0332023
399,9,0.271947,0.12987,0.400957,0.0332799
400,9,0.27192,0.12985,0.40105,0.033358
401,9,0.271894,0.12983,0.401143,0.0334365
402,10,0.285121,0.124892,0.401235,0.0335156
403,11,0.280782,0.119856,0.401327,0.0335952
404,9,0.271817,0.129771,0.401419,0.0336755
405,9,0.271792,0.129751,0.40151,0.0337564
406,10,0.280253,0.125679,0.401601,0.0338379
407,9,0.271742,0.12971,0.401692,0.0339205
408,9,0.271717,0.129689,0.401784,0.0340042
409,9,0.271693,0.129669,0.401875,0.0340883
410,9,0.271669,0.129648,0.401965,0.0341728
411,9,0.271644,0.129627,0.402056,0.0342581
412,9,0.27162,0.129607,0.402146,0.0343439
413,9,0.271597,0.129586,0.402236,0.0344303
414,9,0.271573,0.129565,0.402325,0.0345174
415,9,0.27155,0.129544,0.402414,0.0346048
416,9,0.271527,0.129523,0.402503,0.0346933
417,9,0.271504,0.129502,0.402591,0.0347826
418,9,0.271481,0.129481,0.402679,0.0348728
419,9,0.271459,0.12946,0.402768,0.0349636
420,10,0.280231,0.125598,0.402856,0.0350555
421,9,0.271416,0.129417,0.402944,0.0351481
422,9,0.271394,0.129396,0.403032,0.035241
423,9,0.271373,0.129374,0.40312,0.0353346
424,9,0.271353,0.129353,0.403208,0.0354289
425,10,0.280234,0.125568,0.403296,0.0355241
426,9,0.271312,0.12931,0.403384,0.0356203
427,9,0.271292,0.129288,0.403472,0.0357173
428,9,0.271272,0.129267,0.40356,0.0358147
429,9,0.271253,0.129245,0.403647,0.0359124
430,9,0.271234,0.129224,0.403735,0.0360104
431,10,0.280245,0.125531,0.403822,0.0361087
432,9,0.271196,0.129181,0.403909,0.0362075
433,9,0.271177,0.129159,0.403996,0.0363069
434,9,0.271158,0.129138,0.404082,0.0364072
435,9,0.27114,0.129116,0.404169,0.0365084
436,9,0.271123,0.129095,0.404255,0.03661
437,9,0.271105,0.129073,0.40434,0.0367121
438,9,0.271087,0.129051,0.404425,0.0368146
439,9,0.271069,0.12903,0.40451,0.0369175
440,9,0.271052,0.129008,0.404595,0.0370211
441,9,0.271035,0.128986,0.404679,0.0371249
442,9,0.271018,0.128964,0.404763,0.037229
443,9,0.271001,0.128942,0.404847,0.0373334
444,10,0.280292,0.125451,0.404931,0.0374384
445,9,0.270968,0.128899,0.405015,0.037544
446,9,0.270952,0.128877,0.405099,0.0376502
447,9,0.270936,0.128855,0.405182,0.0377567
448,9,0.270921,0.128833,0.405265,0.0378635
449,9,0.270905,0.128811,0.405347,0.0379711
450,9,0.27089,0.128789,0.40543,0.038079
451,9,0.270875,0.128767,0.405513,0.038187
452,10,0.280335,0.125403,0.405596,0.0382955
453,10,0.28443,0.124591,0.405679,0.0384044
454,10,0.280348,0.125391,0.405761,0.0385138
455,9,0.270818,0.128681,0.405843,0.0386239
456,9,0.270805,0.128659,0.405925,0.0387348
457,9,0.270791,0.128637,0.406007,0.0388462
458,9,0.270778,0.128615,0.406088,0.0389577
459,9,0.270765,0.128593,0.406168,0.0390699
460,9,0.270752,0.128571,0.406248,0.0391828
461,9,0.27074,0.12855,0.406328,0.0392957
462,10,0.284356,0.124545,0.406407,0.039409
463,11,0.28008,0.119509,0.406486,0.0395228
464,9,0.270703,0.128484,0.406565,0.0396371
465,9,0.270692,0.128462,0.406644,0.0397514
466,9,0.27068,0.12844,0.406722,0.0398663
467,9,0.270669,0.128418,0.4068,0.0399814
468,9,0.270658,0.128396,0.406878,0.0400967
469,9,0.270648,0.128374,0.406957,0.0402128
470,10,0.284302,0.124507,0.407034,0.0403294
471,11,0.280043,0.119467,0.407112,0.0404467
472,9,0.270617,0.128308,0.40719,0.040564
473,10,0.284285,0.124493,0.407268,0.0406817
474,11,0.280033,0.119452,0.407345,0.0407997
475,10,0.284274,0.124484,0.407423,0.0409183
476,11,0.280027,0.119442,0.407501,0.0410373
477,9,0.270572,0.128199,0.407579,0.0411567
478,9,0.270563,0.128177,0.407657,0.0412768
479,10,0.28058,0.125243,0.407734,0.0413972
480,9,0.270547,0.128133,0.407812,0.0415182
481,10,0.2709,0.121542,0.407889,0.0416392
482,10,0.284244,0.124454,0.407965,0.0417611
483,11,0.280015,0.119409,0.408042,0.041883
484,10,0.280642,0.125215,0.408118,0.0420052
485,9,0.270511,0.128024,0.408193,0.0421279
486,10,0.284231,0.124438,0.408269,0.0422511
487,11,0.280013,0.11939,0.408344,0.0423747
488,9,0.270492,0.127958,0.408419,0.0424987
489,10,0.28071,0.125186,0.408493,0.0426231
490,9,0.270482,0.127914,0.408568,0.0427479
491,9,0.270477,0.127893,0.408642,0.0428729
492,10,0.280754,0.125169,0.408716,0.0429985
493,10,0.284217,0.124411,0.408791,0.0431242
494,10,0.280784,0.125158,0.408865,0.0432501
495,9,0.270459,0.127805,0.408939,0.043376
496,9,0.270455,0.127783,0.409012,0.0435022
497,9,0.270451,0.127762,0.409085,0.0436289
498,9,0.270447,0.12774,0.409159,0.043756
499,9,0.270444,0.127718,0.409232,0.0438838
500,9,0.270441,0.127696,0.409305,0.0440122
501,9,0.270438,0.127674,0.409378,0.0441412
502,9,0.270436,0.127652,0.409451,0.0442702
503,9,0.270433,0.127631,0.409525,0.0443995
504,10,0.280945,0.125102,0.409598,0.044529
505,9,0.270429,0.127587,0.409671,0.0446584
506,10,0.28098,0.125091,0.409744,0.0447884
507,9,0.270426,0.127544,0.409817,0.0449184
508,9,0.270425,0.127522,0.40989,0.0450487
509,9,0.270423,0.127501,0.409962,0.045179
510,9,0.270422,0.127479,0.410034,0.0453098
511,9,0.270421,0.127457,0.410106,0.0454412
512,10,0.281087,0.125059,0.410178,0.0455726
513,9,0.27042,0.127415,0.410249,0.0457038
514,10,0.284226,0.124341,0.410321,0.0458355
515,10,0.284228,0.124338,0.410393,0.0459676
516,10,0.28423,0.124336,0.410464,0.0461001
517,10,0.284232,0.124333,0.410536,0.0462331
518,10,0.284235,0.124331,0.410607,0.0463663
519,10,0.284238,0.124328,0.410678,0.0464995
520,10,0.28424,0.124326,0.410748,0.0466329
521,7,0.240659,0.124281,0.378779,0.0467667
522,7,0.223501,0.113909,0.36693,0.0469009
523,6,0.21596,0.121359,0.366732,0.0470355
524,6,0.21595,0.121306,0.366533,0.0471703
525,7,0.23931,0.126011,0.37953,0.0473056
526,8,0.241896,0.117192,0.379717,0.0474412
527,6,0.214579,0.119511,0.357885,0.0475773
528,6,0.214612,0.11951,0.357938,0.0477137
529,7,0.238307,0.124905,0.380279,0.0478505
530,16,0.293316,0.104224,0.420387,0.0479877
531,6,0.210374,0.114909,0.358102,0.0481252
532,6,0.210371,0.114871,0.358157,0.0482632
533,6,0.210368,0.114832,0.358213,0.0484015
534,7,0.234773,0.12194,0.381214,0.0485397
535,6,0.210363,0.114756,0.358325,0.0486781
536,8,0.238836,0.114561,0.381588,0.0488168
537,6,0.21036,0.11468,0.35844,0.048956
538,10,0.273356,0.124309,0.418999,0.0490958
539,6,0.195905,0.0994733,0.322513,0.049236
540,6,0.195927,0.0994385,0.322359,0.0493765
541,6,0.195949,0.0994038,0.322206,0.0495175
542,8,0.249172,0.125554,0.41224,0.0496584
543,8,0.229029,0.10736,0.382894,0.0497997
544,7,0.227519,0.114706,0.38308,0.0499414
545,9,0.251148,0.118479,0.412437,0.0500836
546,7,0.227609,0.114742,0.383453,0.0502256
547,7,0.207148,0.0964131,0.32924,0.050368
548,6,0.197457,0.100898,0.329249,0.0505105
549,6,0.197507,0.100898,0.329258,0.0506529
550,6,0.197557,0.100898,0.329268,0.0507953
551,6,0.197607,0.100898,0.329279,0.0509378
552,6,0.197657,0.100898,0.32929,0.0510807
553,6,0.197708,0.100898,0.329302,0.0512238
554,8,0.249746,0.125525,0.413016,0.0513672
555,9,0.270574,0.126531,0.413079,0.0515107
556,6,0.212017,0.115642,0.360161,0.0516544
