iteration,c0,m0,s0,mx0,mn0
82,4,0.164964,0.125655,0.362207,0.0369365
83,4,0.164889,0.125555,0.36202,0.0371084
84,4,0.164814,0.125455,0.361833,0.0372804
85,4,0.164739,0.125355,0.361646,0.0374528
86,6,0.266502,0.17754,0.501128,0.0376253
87,6,0.266456,0.177537,0.50132,0.0377978
88,4,0.164514,0.125055,0.361085,0.0379705
89,4,0.164439,0.124955,0.360897,0.0381433
90,4,0.164365,0.124855,0.360709,0.0383163
91,4,0.16429,0.124755,0.360521,0.0384896
92,4,0.164215,0.124655,0.360333,0.0386629
93,4,0.164141,0.124555,0.360145,0.0388365
94,6,0.266138,0.177518,0.502665,0.0390103
95,4,0.163992,0.124356,0.359769,0.0391841
96,4,0.163918,0.124256,0.359581,0.0393581
97,4,0.163844,0.124156,0.359393,0.0395324
98,6,0.265958,0.17751,0.503431,0.0397066
99,4,0.163697,0.123956,0.359016,0.0398812
100,4,0.163623,0.123856,0.358827,0.0400556
101,4,0.16355,0.123756,0.358638,0.0402303
102,4,0.163477,0.123657,0.358449,0.0404049
103,4,0.163404,0.123557,0.35826,0.0405793
104,4,0.163331,0.123458,0.358071,0.0407539
105,4,0.163258,0.123358,0.357882,0.0409284
106,4,0.163185,0.123258,0.357693,0.041103
107,4,0.163112,0.123159,0.357504,0.0412779
108,4,0.16304,0.123059,0.357314,0.0414529
109,4,0.162967,0.12296,0.357124,0.0416281
110,4,0.162894,0.12286,0.356934,0.0418032
111,4,0.162822,0.122761,0.356744,0.0419786
112,4,0.162749,0.122661,0.356554,0.042154
113,4,0.162677,0.122562,0.356364,0.0423297
114,4,0.162604,0.122462,0.356174,0.0425056
115,4,0.162532,0.122363,0.355984,0.0426815
116,4,0.16246,0.122264,0.355793,0.0428574
117,4,0.162388,0.122164,0.355603,0.0430331
118,4,0.162317,0.122065,0.355413,0.0432092
119,4,0.162245,0.121966,0.355222,0.0433853
120,4,0.162173,0.121867,0.355031,0.0435613
121,4,0.162102,0.121767,0.35484,0.0437374
122,4,0.16203,0.121668,0.354649,0.0439136
123,4,0.161959,0.121569,0.354458,0.0440899
124,4,0.161887,0.12147,0.354267,0.044266
125,4,0.161816,0.121371,0.354076,0.0444421
126,4,0.161745,0.121272,0.353885,0.0446184
127,4,0.161675,0.121173,0.353694,0.0447949
128,4,0.161604,0.121074,0.353503,0.0449716
129,4,0.161533,0.120975,0.353311,0.0451481
130,6,0.264581,0.177501,0.509524,0.0453249
131,6,0.264539,0.177502,0.509713,0.0455019
132,4,0.161322,0.120679,0.352737,0.045679
133,4,0.161252,0.12058,0.352545,0.0458563
134,4,0.161182,0.120481,0.352353,0.0460334
135,4,0.161112,0.120383,0.352162,0.0462106
136,4,0.161042,0.120284,0.35197,0.0463879
137,4,0.160972,0.120186,0.351778,0.0465653
138,4,0.160902,0.120087,0.351586,0.0467429
139,4,0.160833,0.119989,0.351394,0.0469205
140,4,0.160763,0.119891,0.351202,0.0470981
141,4,0.160694,0.119792,0.351009,0.047276
142,4,0.160624,0.119694,0.350817,0.047454
143,4,0.160555,0.119596,0.350625,0.0476319
144,4,0.160486,0.119498,0.350432,0.0478097
145,4,0.160417,0.119399,0.350239,0.0479875
146,4,0.160348,0.119301,0.350046,0.0481655
147,4,0.16028,0.119203,0.349853,0.0483436
148,4,0.160211,0.119105,0.34966,0.0485218
149,4,0.160142,0.119007,0.349467,0.0487001
150,4,0.160074,0.118909,0.349274,0.0488786
151,4,0.160006,0.11881,0.34908,0.0490573
152,6,0.263686,0.177551,0.513667,0.0492362
153,4,0.159869,0.118614,0.348693,0.0494151
154,4,0.159801,0.118516,0.3485,0.0495939
155,4,0.159734,0.118418,0.348306,0.0497728
156,4,0.159666,0.11832,0.348113,0.0499519
157,4,0.159599,0.118222,0.347919,0.0501312
158,4,0.159531,0.118124,0.347725,0.0503104
159,4,0.159464,0.118027,0.347531,0.0504894
160,4,0.159397,0.117929,0.347337,0.0506684
161,6,0.263335,0.177582,0.515343,0.0508474
162,4,0.159263,0.117733,0.346949,0.0510263
163,4,0.159196,0.117635,0.346755,0.0512055
164,4,0.159129,0.117538,0.34656,0.0513847
165,4,0.159062,0.117441,0.346366,0.0515639
166,4,0.158996,0.117343,0.346172,0.0517429
167,4,0.158929,0.117246,0.345978,0.0519218
168,6,0.263067,0.177612,0.516641,0.0521007
169,4,0.158797,0.117052,0.345589,0.0522797
170,4,0.158731,0.116955,0.345395,0.0524584
171,4,0.158665,0.116858,0.345201,0.0526372
172,4,0.1586,0.116761,0.345006,0.0528159
173,4,0.158534,0.116665,0.344812,0.0529947
174,4,0.158468,0.116568,0.344617,0.0531735
175,4,0.158403,0.116471,0.344423,0.0533523
176,6,0.262766,0.17765,0.518116,0.053531
177,4,0.158273,0.116278,0.344033,0.0537099
178,4,0.158208,0.116182,0.343839,0.0538887
179,4,0.158143,0.116086,0.343644,0.0540673
180,4,0.158078,0.115989,0.343449,0.0542458
181,4,0.158013,0.115893,0.343255,0.0544245
182,4,0.157948,0.115797,0.34306,0.0546032
183,4,0.157884,0.115701,0.342865,0.0547822
184,5,0.211047,0.148406,0.423959,0.0549611
185,4,0.157755,0.115508,0.342475,0.0551402
186,4,0.157691,0.115412,0.34228,0.0553193
187,4,0.157627,0.115316,0.342085,0.0554982
188,4,0.157564,0.11522,0.34189,0.055677
189,4,0.1575,0.115124,0.341694,0.0558557
190,4,0.157436,0.115028,0.341499,0.0560346
191,4,0.157373,0.114932,0.341304,0.0562135
192,4,0.15731,0.114837,0.341108,0.0563924
193,4,0.157247,0.114741,0.340913,0.0565714
194,4,0.157184,0.114645,0.340717,0.0567506
195,4,0.157121,0.114549,0.340521,0.0569297
196,4,0.157058,0.114453,0.340326,0.057109
197,4,0.156996,0.114357,0.34013,0.0572881
198,4,0.156933,0.114262,0.339934,0.0574671
199,4,0.156871,0.114166,0.339738,0.0576459
200,4,0.156809,0.11407,0.339542,0.0578248
201,4,0.156747,0.113975,0.339346,0.0580036
202,4,0.156685,0.113879,0.33915,0.0581822
203,4,0.156623,0.113784,0.338953,0.0583608
204,4,0.156562,0.113688,0.338757,0.0585395
205,4,0.1565,0.113593,0.338561,0.0587181
206,4,0.156438,0.113498,0.338365,0.0588966
207,4,0.156377,0.113403,0.338168,0.0590751
208,4,0.156316,0.113308,0.337972,0.0592536
209,4,0.156254,0.113213,0.337776,0.0594321
210,4,0.156193,0.113118,0.337579,0.0596105
211,4,0.156133,0.113023,0.337383,0.059789
212,4,0.156072,0.112928,0.337186,0.0599674
213,4,0.156011,0.112833,0.33699,0.0601458
214,4,0.155951,0.112738,0.336793,0.0603243
215,4,0.155891,0.112643,0.336596,0.0605027
216,4,0.155831,0.112549,0.336399,0.0606812
217,4,0.155771,0.112454,0.336202,0.0608595
218,4,0.155711,0.112359,0.336005,0.061038
219,4,0.155652,0.112265,0.335808,0.060997
220,4,0.155592,0.11217,0.335611,0.0608823
221,4,0.155533,0.112076,0.335414,0.0607676
222,4,0.155474,0.111982,0.335217,0.0606533
223,4,0.155415,0.111887,0.335019,0.0605395
224,4,0.155357,0.111793,0.334822,0.0604256
225,4,0.155298,0.111699,0.334625,0.0603123
226,4,0.155241,0.111604,0.334428,0.0601994
227,5,0.20774,0.144903,0.417971,0.0600863
228,4,0.155125,0.111416,0.334033,0.0599733
229,4,0.155067,0.111322,0.333836,0.0598604
230,4,0.15501,0.111228,0.333639,0.0597476
231,4,0.154953,0.111134,0.333441,0.0596346
232,4,0.154895,0.111041,0.333244,0.0595218
233,4,0.154838,0.110947,0.333046,0.0594092
234,4,0.154781,0.110853,0.332849,0.0592966
235,4,0.154725,0.11076,0.332651,0.0591845
236,4,0.154668,0.110666,0.332453,0.0590725
237,4,0.154611,0.110573,0.332256,0.0589609
238,4,0.154555,0.110479,0.332058,0.0588499
239,4,0.154499,0.110386,0.33186,0.0587387
240,4,0.154443,0.110292,0.331662,0.0586276
241,4,0.154387,0.110199,0.331465,0.0585168
242,4,0.154331,0.110106,0.331267,0.0584061
243,4,0.154275,0.110013,0.331069,0.0582955
244,4,0.15422,0.10992,0.330871,0.0581849
245,5,0.206453,0.143478,0.415607,0.0580741
246,4,0.15411,0.109734,0.330475,0.057964
247,4,0.154055,0.109641,0.330277,0.0578541
248,4,0.154,0.109548,0.330079,0.0577445
249,4,0.153945,0.109455,0.329881,0.0576356
250,4,0.153891,0.109362,0.329683,0.057527
251,4,0.153837,0.109269,0.329485,0.0574187
252,4,0.153783,0.109176,0.329287,0.0573103
253,5,0.2059,0.142853,0.414587,0.0572018
254,4,0.153675,0.108991,0.32889,0.0570941
255,5,0.205764,0.142697,0.414335,0.0569867
256,4,0.153568,0.108806,0.328494,0.0568795
257,4,0.153515,0.108713,0.328295,0.056772
258,4,0.153462,0.108621,0.328097,0.056665
259,4,0.153409,0.108529,0.327899,0.0565582
260,4,0.153356,0.108436,0.3277,0.0564518
261,4,0.153303,0.108344,0.327502,0.0563455
262,4,0.153251,0.108252,0.327303,0.0562392
263,4,0.153198,0.108159,0.327105,0.0561331
264,5,0.205162,0.142005,0.413224,0.0560269
265,4,0.153094,0.107975,0.326708,0.0559208
266,4,0.153042,0.107884,0.326509,0.0558153
267,4,0.15299,0.107792,0.32631,0.0557104
268,4,0.152939,0.1077,0.326112,0.055606
269,4,0.152887,0.107608,0.325913,0.0555018
270,4,0.152836,0.107516,0.325714,0.0553982
271,4,0.152785,0.107424,0.325515,0.0552951
272,4,0.152734,0.107332,0.325316,0.0551924
273,4,0.152684,0.10724,0.325117,0.05509
274,4,0.152633,0.107148,0.324919,0.0549874
275,4,0.152583,0.107056,0.32472,0.0548852
276,5,0.204383,0.141091,0.41178,0.054783
277,4,0.152483,0.106873,0.324322,0.0546811
278,4,0.152434,0.106781,0.324123,0.0545795
279,4,0.152384,0.10669,0.323924,0.0544785
280,4,0.152335,0.106598,0.323725,0.0543777
281,4,0.152286,0.106507,0.323525,0.0542769
282,4,0.152236,0.106416,0.323326,0.0541762
283,4,0.152187,0.106324,0.323127,0.0540755
284,4,0.152138,0.106233,0.322928,0.0539751
285,4,0.152089,0.106142,0.322728,0.0538752
286,5,0.203753,0.140335,0.410601,0.0537754
287,4,0.151992,0.105959,0.32233,0.053676
288,4,0.151944,0.105868,0.32213,0.0535768
289,4,0.151896,0.105777,0.321931,0.0534781
290,4,0.151847,0.105686,0.321732,0.0533799
291,4,0.151799,0.105595,0.321532,0.0532818
292,4,0.151752,0.105504,0.321333,0.0531842
293,5,0.203322,0.139811,0.409795,0.0530871
294,4,0.151656,0.105322,0.320933,0.0529905
295,4,0.151609,0.105231,0.320734,0.0528944
296,4,0.151562,0.10514,0.320534,0.0527985
297,4,0.151515,0.105049,0.320335,0.0527025
298,4,0.151468,0.104958,0.320135,0.0526067
299,4,0.151422,0.104867,0.319935,0.0525108
300,4,0.151375,0.104777,0.319736,0.0524149
301,4,0.151328,0.104686,0.319536,0.0523191
302,4,0.151282,0.104596,0.319336,0.0522233
303,4,0.151236,0.104505,0.319136,0.0521282
304,4,0.15119,0.104415,0.318937,0.0520332
305,4,0.151144,0.104325,0.318737,0.0519382
306,4,0.151099,0.104235,0.318537,0.0518432
307,4,0.151054,0.104145,0.318337,0.0517488
308,4,0.151009,0.104055,0.318137,0.0516549
309,5,0.202372,0.13863,0.408007,0.0515614
310,4,0.150919,0.103874,0.317738,0.0514679
311,4,0.150874,0.103784,0.317538,0.0513748
312,4,0.150829,0.103694,0.317338,0.0512816
313,4,0.150785,0.103604,0.317138,0.0511891
314,4,0.150741,0.103514,0.316938,0.0510967
315,5,0.202027,0.13819,0.407347,0.0510046
316,4,0.150653,0.103334,0.316538,0.050913
317,4,0.15061,0.103244,0.316338,0.0508217
318,4,0.150567,0.103155,0.316138,0.0507303
319,4,0.150524,0.103065,0.315938,0.0506396
320,5,0.201746,0.137824,0.406807,0.0505496
321,4,0.150438,0.102885,0.315539,0.0504604
322,4,0.150396,0.102795,0.315339,0.0503717
323,5,0.201581,0.137606,0.406489,0.0502831
324,4,0.150312,0.102615,0.314939,0.0501945
325,4,0.15027,0.102526,0.314739,0.0501063
326,4,0.150228,0.102436,0.314539,0.050018
327,4,0.150187,0.102346,0.314339,0.0499304
328,4,0.150146,0.102257,0.314139,0.0498432
329,4,0.150105,0.102167,0.313939,0.0497565
330,4,0.150064,0.102078,0.313739,0.0496698
331,4,0.150023,0.101988,0.313539,0.0495833
332,5,0.201096,0.136957,0.405553,0.0494968
333,4,0.149942,0.10181,0.313139,0.0494103
334,4,0.149902,0.101721,0.312939,0.049324
335,4,0.149861,0.101632,0.312739,0.0492378
336,4,0.149822,0.101543,0.312539,0.0491525
337,4,0.149782,0.101454,0.312339,0.0490674
338,4,0.149743,0.101364,0.312139,0.0489831
339,4,0.149704,0.101276,0.311939,0.0488991
340,4,0.149665,0.101187,0.311739,0.0488154
341,4,0.149626,0.101098,0.311539,0.0487323
342,4,0.149588,0.101009,0.311339,0.0486492
343,4,0.14955,0.10092,0.311139,0.0485669
344,4,0.149512,0.100831,0.310939,0.0484849
345,4,0.149474,0.100742,0.310739,0.0484029
346,4,0.149437,0.100653,0.310539,0.0483212
347,4,0.149399,0.100565,0.310339,0.0482398
348,4,0.149362,0.100476,0.310139,0.048159
349,4,0.149325,0.100387,0.309939,0.0480787
350,4,0.149289,0.100298,0.309739,0.0479992
351,4,0.149253,0.10021,0.309539,0.0479201
352,4,0.149217,0.100121,0.309339,0.0478417
353,5,0.200039,0.135466,0.40347,0.047764
354,4,0.149146,0.0999429,0.308939,0.0476865
355,4,0.149111,0.099854,0.308739,0.0476097
356,4,0.149076,0.0997652,0.308539,0.0475329
357,5,0.199852,0.135185,0.403093,0.0474561
358,4,0.149007,0.099588,0.308139,0.0473796
359,4,0.148972,0.0994994,0.307939,0.0473038
360,4,0.148938,0.0994108,0.307739,0.0472285
361,4,0.148905,0.0993221,0.30754,0.047154
362,5,0.199622,0.134835,0.402625,0.0470797
363,4,0.148838,0.0991449,0.30714,0.0470062
364,4,0.148805,0.0990562,0.30694,0.0469334
365,5,0.199488,0.134625,0.402349,0.0468609
366,4,0.14874,0.0988788,0.30654,0.046789
367,4,0.148708,0.09879,0.30634,0.0467179
368,4,0.148676,0.0987012,0.30614,0.0466473
369,4,0.148644,0.0986123,0.305941,0.0465777
370,4,0.148613,0.0985233,0.305741,0.0465088
371,4,0.148582,0.0984343,0.305541,0.0464402
372,5,0.199183,0.134134,0.401713,0.0463725
373,5,0.199141,0.134064,0.401624,0.0463051
374,4,0.148491,0.098167,0.304942,0.0462387
375,4,0.148461,0.0980778,0.304742,0.0461729
376,4,0.148431,0.0979885,0.304542,0.0461078
377,4,0.148402,0.0978992,0.304342,0.0460435
378,4,0.148373,0.0978097,0.304143,0.04598
379,4,0.148344,0.0977203,0.303943,0.0459166
380,4,0.148316,0.0976309,0.303743,0.0458537
381,4,0.148287,0.0975414,0.303544,0.0457917
382,4,0.148259,0.0974519,0.303344,0.0457304
383,4,0.148232,0.0973624,0.303144,0.0456692
384,4,0.148204,0.0972728,0.302945,0.0456089
385,4,0.148177,0.0971832,0.302745,0.0455489
386,4,0.14815,0.0970937,0.302546,0.0454893
387,4,0.148124,0.0970042,0.302346,0.0454302
388,4,0.148098,0.0969146,0.302147,0.0453719
389,4,0.148072,0.096825,0.301947,0.0453143
390,4,0.148046,0.0967354,0.301748,0.0452568
391,4,0.148021,0.0966458,0.301548,0.0451999
392,4,0.147996,0.0965561,0.301349,0.0451437
393,4,0.147972,0.0964665,0.30115,0.0450875
394,4,0.147947,0.0963768,0.30095,0.045032
395,4,0.147923,0.0962871,0.300751,0.0449774
396,4,0.147899,0.0961974,0.300552,0.0449232
397,4,0.147875,0.0961078,0.300353,0.0448691
398,4,0.147851,0.096018,0.300154,0.0448161
399,4,0.147828,0.0959282,0.299954,0.0447638
400,4,0.147805,0.0958384,0.299755,0.0447116
401,4,0.147783,0.0957486,0.299556,0.0446599
402,4,0.14776,0.0956587,0.299357,0.0446086
403,4,0.147738,0.0955689,0.299159,0.0445581
404,4,0.147717,0.095479,0.29896,0.044508
405,4,0.147695,0.0953891,0.298761,0.0444584
406,4,0.147674,0.0952992,0.298562,0.0444089
407,4,0.147653,0.0952092,0.298363,0.0443601
408,4,0.147632,0.0951192,0.298164,0.0443121
409,4,0.147612,0.0950289,0.297965,0.0442652
410,4,0.147593,0.0949386,0.297766,0.044219
411,4,0.147574,0.0948482,0.297568,0.0441736
412,4,0.147555,0.0947578,0.297369,0.0441289
413,4,0.147536,0.0946672,0.29717,0.0440852
414,4,0.147517,0.0945767,0.296971,0.044042
415,4,0.147499,0.0944862,0.296773,0.0439989
416,4,0.147481,0.0943957,0.296574,0.0439564
417,4,0.147464,0.0943051,0.296375,0.0439147
418,4,0.147447,0.0942143,0.296177,0.0438739
419,5,0.197526,0.130865,0.397909,0.0438336
420,4,0.147413,0.0940328,0.29578,0.0437939
421,4,0.147397,0.093942,0.295581,0.0437549
422,4,0.147381,0.0938511,0.295383,0.0437165
423,4,0.147365,0.0937604,0.295184,0.0436783
424,4,0.147349,0.0936694,0.294986,0.0436412
425,4,0.147334,0.0935784,0.294788,0.0436049
426,4,0.147319,0.0934873,0.294589,0.0435691
427,4,0.147304,0.093396,0.294391,0.0435344
428,4,0.14729,0.0933047,0.294193,0.0435006
429,4,0.147275,0.0932133,0.293994,0.0434673
430,4,0.147261,0.0931219,0.293796,0.0434345
431,4,0.147248,0.0930304,0.293598,0.0434023
432,4,0.147235,0.0929389,0.2934,0.043371
433,4,0.147222,0.0928474,0.293202,0.04334
434,4,0.147209,0.0927558,0.293003,0.0433097
435,4,0.147196,0.0926642,0.292805,0.04328
436,5,0.197094,0.129689,0.39673,0.0432513
437,4,0.147173,0.0924805,0.292409,0.0432233
438,4,0.147161,0.0923887,0.292212,0.0431958
439,4,0.14715,0.0922967,0.292014,0.0431691
440,5,0.197005,0.129413,0.396467,0.0431427
441,5,0.196983,0.129344,0.396402,0.0431167
442,5,0.196962,0.129275,0.396337,0.0430912
443,5,0.196941,0.129205,0.396273,0.0430667
444,5,0.19692,0.129136,0.396209,0.0430429
445,5,0.1969,0.129067,0.396145,0.0430194
446,5,0.19688,0.128998,0.396082,0.0429963
447,7,0.301585,0.198415,0.579793,0.0429734
448,5,0.196841,0.128861,0.395957,0.0429507
449,5,0.196823,0.128792,0.395896,0.0429287
450,5,0.196804,0.128723,0.395835,0.0429076
451,5,0.196786,0.128655,0.395774,0.0428875
452,5,0.196768,0.128586,0.395714,0.0428682
453,5,0.19675,0.128517,0.395653,0.0428499
454,5,0.196733,0.128448,0.395593,0.0428324
455,5,0.196716,0.128379,0.395534,0.0428154
456,5,0.1967,0.12831,0.395475,0.0427986
457,5,0.196684,0.128242,0.395417,0.0427828
458,5,0.196668,0.128173,0.395359,0.0427679
459,5,0.196653,0.128104,0.395302,0.0427531
460,5,0.196638,0.128035,0.395245,0.0427391
461,5,0.196623,0.127967,0.395189,0.0427263
462,5,0.196609,0.127898,0.395133,0.0427143
463,5,0.196595,0.127829,0.395077,0.0427035
464,5,0.196581,0.12776,0.395022,0.0426937
465,5,0.196568,0.127691,0.394967,0.0426845
466,5,0.196555,0.127622,0.394912,0.0426757
467,5,0.196543,0.127553,0.394857,0.0426679
468,5,0.19653,0.127484,0.394803,0.0426608
469,5,0.196518,0.127415,0.394749,0.0426542
470,5,0.196507,0.127346,0.394696,0.0426484
471,5,0.196495,0.127277,0.394643,0.0426435
472,5,0.196485,0.127208,0.39459,0.0426393
473,5,0.196474,0.127139,0.394538,0.0426354
474,5,0.196464,0.12707,0.394486,0.0426318
475,5,0.196454,0.127001,0.394434,0.0426292
476,5,0.196445,0.126932,0.394384,0.0426269
477,5,0.196436,0.126863,0.394334,0.0426252
478,5,0.196427,0.126795,0.394284,0.0426239
479,5,0.196419,0.126726,0.394234,0.0426229
480,5,0.19641,0.126658,0.394185,0.042622
481,5,0.196402,0.126589,0.394136,0.0426221
482,5,0.196395,0.126521,0.394087,0.0426225
483,5,0.196387,0.126452,0.394038,0.0426233
484,5,0.19638,0.126384,0.39399,0.0426244
485,5,0.196373,0.126316,0.393943,0.0426262
486,5,0.196367,0.126247,0.393895,0.0426291
487,5,0.196361,0.126179,0.393848,0.042633
488,5,0.196355,0.12611,0.393801,0.0426372
489,6,0.255884,0.175956,0.553557,0.0426416
490,5,0.196344,0.125973,0.393708,0.0426462
491,5,0.196339,0.125905,0.393661,0.0426509
492,5,0.196334,0.125837,0.393615,0.0426559
493,5,0.196329,0.125768,0.393569,0.042662
494,5,0.196325,0.1257,0.393523,0.0426686
495,5,0.196321,0.125631,0.393477,0.0426757
496,5,0.196317,0.125563,0.393432,0.0426836
497,5,0.196314,0.125494,0.393386,0.0426922
498,5,0.196311,0.125425,0.393341,0.0427018
499,5,0.196308,0.125357,0.393297,0.0427123
500,5,0.196306,0.125288,0.393252,0.0427237
501,5,0.196304,0.125219,0.393208,0.0427355
502,5,0.196302,0.12515,0.393165,0.0427483
503,5,0.1963,0.125081,0.393121,0.0427617
504,5,0.196299,0.125012,0.393078,0.042776
505,5,0.196298,0.124943,0.393035,0.0427907
506,5,0.196298,0.124875,0.392992,0.0428055
507,5,0.196297,0.124806,0.392949,0.0428213
508,5,0.196297,0.124737,0.392907,0.0428381
509,6,0.256382,0.176075,0.556804,0.0428559
510,5,0.196299,0.124599,0.392824,0.0428745
511,5,0.1963,0.12453,0.392784,0.042894
512,5,0.196301,0.124461,0.392744,0.0429141
513,6,0.256496,0.176098,0.557462,0.0429347
514,5,0.196305,0.124323,0.392665,0.0429561
515,5,0.196308,0.124254,0.392625,0.0429779
516,5,0.196311,0.124185,0.392586,0.0430006
517,5,0.196314,0.124116,0.392548,0.043024
518,5,0.196317,0.124047,0.39251,0.043048
519,5,0.196321,0.123978,0.392472,0.0430728
520,5,0.196326,0.123909,0.392436,0.0430983
521,5,0.19633,0.12384,0.392399,0.0431242
522,5,0.196335,0.123772,0.392364,0.0431509
523,5,0.196341,0.123703,0.392328,0.0431784
524,5,0.196346,0.123634,0.392293,0.0432061
525,5,0.196352,0.123565,0.392258,0.0432339
526,5,0.196358,0.123497,0.392223,0.0432624
527,5,0.196364,0.123428,0.392189,0.0432914
528,5,0.19637,0.12336,0.392155,0.0433208
529,5,0.196376,0.123291,0.392121,0.0433512
530,5,0.196383,0.123223,0.392088,0.0433819
531,5,0.19639,0.123155,0.392055,0.0434127
532,5,0.196397,0.123087,0.392022,0.0434445
533,5,0.196405,0.123019,0.391991,0.0434766
534,5,0.196413,0.122951,0.391959,0.0435088
535,6,0.257205,0.17623,0.561126,0.0435413
536,5,0.19643,0.122816,0.391898,0.0435743
537,5,0.196439,0.122748,0.391868,0.0436079
538,6,0.257312,0.17625,0.561631,0.0436422
539,5,0.196457,0.122613,0.391809,0.0436775
540,5,0.196467,0.122545,0.39178,0.0437134
541,5,0.196477,0.122477,0.391752,0.0437503
542,5,0.196488,0.12241,0.391724,0.0437877
543,5,0.196499,0.122342,0.391697,0.0438253
544,5,0.19651,0.122275,0.391671,0.0438638
545,5,0.196522,0.122208,0.391645,0.0439033
546,5,0.196534,0.122141,0.39162,0.043943
547,5,0.196546,0.122074,0.391595,0.0439833
548,6,0.257686,0.176317,0.563323,0.0440243
549,5,0.196571,0.12194,0.391546,0.0440663
550,5,0.196584,0.121873,0.391523,0.0441084
551,6,0.257804,0.176338,0.563835,0.0441508
552,5,0.196611,0.12174,0.391476,0.0441935
553,5,0.196625,0.121673,0.391454,0.0442368
554,6,0.257924,0.17636,0.56435,0.0442813
555,5,0.196654,0.12154,0.39141,0.0443265
