iteration,c0,m0,s0,mx0,mn0
124,2,0.125471,0.0371304,0.162601,0.0883405
125,2,0.125512,0.0372882,0.162801,0.0882243
126,2,0.125554,0.0374455,0.163,0.088109
127,2,0.125597,0.0376024,0.163199,0.0879945
128,2,0.12564,0.0377591,0.163399,0.0878806
129,2,0.125683,0.0379153,0.163598,0.0877676
130,2,0.125726,0.0380714,0.163798,0.0876549
131,2,0.12577,0.0382271,0.163997,0.0875428
132,2,0.125814,0.0383827,0.164197,0.0874312
133,2,0.125858,0.0385379,0.164396,0.0873204
134,2,0.125903,0.0386928,0.164596,0.0872101
135,2,0.125948,0.0388473,0.164795,0.0871007
136,2,0.125994,0.0390014,0.164995,0.0869922
137,2,0.126039,0.0391553,0.165195,0.086884
138,2,0.126085,0.0393091,0.165394,0.0867762
139,2,0.126132,0.0394626,0.165594,0.0866689
140,2,0.126178,0.039616,0.165794,0.0865618
141,2,0.126224,0.0397692,0.165994,0.0864552
142,2,0.126271,0.0399221,0.166193,0.0863492
143,2,0.126319,0.0400746,0.166393,0.0862442
144,2,0.126366,0.0402266,0.166593,0.0861398
145,2,0.126414,0.0403784,0.166793,0.086036
146,2,0.126463,0.0405301,0.166993,0.0859326
147,2,0.126511,0.0406813,0.167193,0.0858299
148,2,0.12656,0.0408324,0.167392,0.0857277
149,2,0.126609,0.0409832,0.167592,0.0856258
150,2,0.126658,0.0411339,0.167792,0.0855243
151,2,0.126708,0.0412842,0.167992,0.0854236
152,2,0.126758,0.0414343,0.168192,0.0853233
153,2,0.126808,0.0415841,0.168392,0.0852236
154,2,0.126858,0.0417338,0.168592,0.0851242
155,2,0.126909,0.041883,0.168792,0.0850256
156,2,0.126959,0.0420322,0.168992,0.0849273
157,2,0.127011,0.0421808,0.169192,0.0848299
158,2,0.127062,0.0423294,0.169392,0.0847327
159,2,0.127114,0.0424777,0.169591,0.084636
160,2,0.127166,0.0426257,0.169791,0.0845399
161,2,0.127218,0.0427735,0.169991,0.0844445
162,2,0.12727,0.0429211,0.170191,0.0843492
163,2,0.127323,0.0430685,0.170391,0.0842543
164,2,0.127376,0.0432157,0.170591,0.0841599
165,2,0.127429,0.0433624,0.170791,0.0840665
166,2,0.127482,0.0435088,0.170991,0.0839736
167,2,0.127536,0.0436548,0.171191,0.0838816
168,2,0.127591,0.0438005,0.171391,0.0837901
169,2,0.127645,0.043946,0.171591,0.0836992
170,2,0.1277,0.044091,0.171791,0.0836091
171,2,0.127755,0.0442359,0.171991,0.0835194
172,2,0.127811,0.0443804,0.172191,0.0834303
173,2,0.127866,0.0445248,0.172391,0.0833416
174,2,0.127922,0.0446688,0.172591,0.0832536
175,2,0.127979,0.0448125,0.172791,0.0831661
176,2,0.128035,0.044956,0.172991,0.0830791
177,2,0.128092,0.045099,0.173191,0.082993
178,2,0.12815,0.0452416,0.173391,0.0829079
179,2,0.128208,0.0453836,0.173591,0.0828239
180,2,0.128266,0.045525,0.173791,0.082741
181,2,0.128325,0.0456662,0.173991,0.0826586
182,2,0.128384,0.0458071,0.174191,0.0825769
183,2,0.128444,0.0459476,0.174391,0.0824959
184,2,0.128503,0.0460878,0.174591,0.0824155
185,2,0.128563,0.0462277,0.174791,0.0823357
186,2,0.128624,0.0463671,0.174991,0.0822569
187,2,0.128685,0.0465062,0.175191,0.0821787
188,2,0.128746,0.0466449,0.175391,0.0821012
189,2,0.128808,0.0467833,0.175591,0.0820245
190,2,0.12887,0.0469215,0.175791,0.0819481
191,2,0.128932,0.0470593,0.175991,0.0818724
192,2,0.128994,0.0471969,0.176191,0.0817973
193,2,0.129057,0.0473339,0.176391,0.0817231
194,2,0.12912,0.0474709,0.176591,0.0816492
195,2,0.129183,0.0476076,0.176791,0.0815756
196,2,0.129247,0.0477442,0.176991,0.0815025
197,2,0.129311,0.0478802,0.177191,0.0814304
198,2,0.129375,0.0480157,0.177391,0.0813593
199,2,0.12944,0.0481507,0.177591,0.0812892
200,2,0.129505,0.0482854,0.177791,0.0812199
201,2,0.129571,0.0484199,0.177991,0.0811508
202,2,0.129636,0.0485542,0.17819,0.0810821
203,2,0.129702,0.0486881,0.17839,0.0810141
204,2,0.129768,0.0488218,0.17859,0.0809466
205,2,0.129835,0.0489553,0.17879,0.0808795
206,2,0.129901,0.0490887,0.17899,0.0808127
207,2,0.129968,0.0492216,0.17919,0.0807466
208,2,0.130036,0.0493542,0.17939,0.0806814
209,2,0.130103,0.0494862,0.17959,0.0806172
210,2,0.130172,0.0496179,0.179789,0.0805536
211,2,0.13024,0.0497491,0.179989,0.0804912
212,2,0.130309,0.0498797,0.180189,0.0804296
213,2,0.130379,0.05001,0.180389,0.0803689
214,2,0.130449,0.0501399,0.180589,0.0803089
215,2,0.130519,0.0502696,0.180788,0.0802491
216,2,0.130589,0.0503989,0.180988,0.0801903
217,2,0.13066,0.0505279,0.181188,0.080132
218,2,0.130731,0.0506565,0.181387,0.0800744
219,2,0.130802,0.0507847,0.181587,0.0800177
220,2,0.130874,0.0509125,0.181787,0.0799617
221,2,0.130947,0.0510397,0.181986,0.0799067
222,2,0.131019,0.0511664,0.182186,0.0798529
