iteration,n_agents,c0,m0,s0,mx0,mn0
87,50,2,0.110377,0.0653898,0.175767,0.0449877
88,50,2,0.110244,0.0654561,0.1757,0.0447877
89,50,2,0.11011,0.0655225,0.175633,0.0445877
90,50,2,0.109977,0.065589,0.175566,0.0443877
91,50,2,0.109844,0.0656559,0.1755,0.0441878
92,50,2,0.109711,0.0657231,0.175434,0.0439878
93,50,2,0.109578,0.0657904,0.175369,0.0437879
94,50,2,0.109446,0.0658577,0.175303,0.043588
95,50,2,0.109313,0.065925,0.175238,0.043388
96,50,2,0.109181,0.0659925,0.175173,0.0431881
97,50,2,0.109049,0.0660605,0.175109,0.0429882
98,50,5,0.180755,0.0763687,0.264658,0.0427883
99,50,6,0.182031,0.0698483,0.264714,0.0425884
100,50,5,0.165356,0.0649481,0.235668,0.0423886
101,50,5,0.165218,0.0649828,0.235595,0.0421887
102,50,5,0.16508,0.0650175,0.235522,0.0419889
103,50,5,0.164943,0.0650525,0.23545,0.041789
104,50,5,0.164806,0.0650877,0.235378,0.0415892
105,50,5,0.164669,0.065123,0.235307,0.0413893
106,50,5,0.164532,0.0651585,0.235236,0.0411895
107,50,5,0.164396,0.0651941,0.235166,0.0409897
108,50,5,0.164259,0.0652297,0.235095,0.0407898
109,50,5,0.164123,0.0652656,0.235025,0.04059
110,50,5,0.163987,0.0653016,0.234956,0.0403902
111,50,5,0.163852,0.0653379,0.234887,0.0401905
112,50,5,0.163717,0.0653743,0.234819,0.0399907
113,50,5,0.163582,0.065411,0.234752,0.039791
114,50,5,0.163447,0.0654478,0.234685,0.0395914
115,50,5,0.163312,0.0654848,0.234619,0.0393918
116,50,5,0.163178,0.0655219,0.234553,0.0391922
117,50,5,0.163044,0.0655592,0.234488,0.0389927
118,50,5,0.16291,0.0655966,0.234423,0.0387931
119,50,5,0.162776,0.0656342,0.234358,0.0385936
120,50,5,0.162643,0.0656719,0.234294,0.0383941
121,50,5,0.162509,0.0657098,0.23423,0.0381945
122,50,5,0.162376,0.0657479,0.234167,0.0379951
123,50,5,0.162244,0.0657863,0.234105,0.0377956
124,50,5,0.168514,0.0736065,0.266054,0.0375962
125,50,5,0.179142,0.0783889,0.266106,0.0373967
126,50,5,0.161847,0.0659021,0.233919,0.0371973
127,50,5,0.161715,0.0659409,0.233858,0.036998
128,50,5,0.161584,0.0659799,0.233797,0.0367986
129,50,5,0.161452,0.0660191,0.233737,0.0365993
130,50,5,0.161321,0.0660585,0.233678,0.0364001
131,50,5,0.16119,0.0660979,0.233618,0.0362008
132,50,5,0.161059,0.0661376,0.233559,0.0360016
133,50,5,0.167531,0.0742436,0.266513,0.0358024
134,50,5,0.178401,0.079051,0.266562,0.0356033
135,50,5,0.16067,0.0662579,0.233386,0.0354042
136,50,5,0.16054,0.0662983,0.233329,0.0352051
137,50,5,0.160411,0.0663387,0.233272,0.0350061
138,50,5,0.160282,0.0663794,0.233216,0.0348071
139,50,5,0.160153,0.0664202,0.23316,0.0346082
140,50,5,0.160024,0.0664611,0.233105,0.0344093
141,50,5,0.159896,0.066502,0.233049,0.0342104
142,50,6,0.177632,0.072702,0.266951,0.0340116
143,50,6,0.177533,0.0727694,0.266998,0.0338129
144,50,5,0.159512,0.0666259,0.232885,0.0336143
145,50,5,0.159385,0.0666675,0.232831,0.0334156
146,50,5,0.159258,0.0667092,0.232777,0.0332171
147,50,5,0.159131,0.0667511,0.232724,0.0330185
148,50,5,0.165917,0.0753049,0.267232,0.03282
149,50,5,0.177204,0.080156,0.267278,0.0326216
150,50,5,0.158752,0.0668778,0.232567,0.0324232
151,50,5,0.158626,0.0669203,0.232515,0.0322249
152,50,5,0.158501,0.0669629,0.232463,0.0320266
153,50,5,0.158375,0.0670054,0.232411,0.0318284
154,50,5,0.165278,0.0757286,0.267502,0.0316303
155,50,5,0.176737,0.0805971,0.267547,0.0314322
156,50,5,0.158,0.0671341,0.232258,0.0312341
157,50,5,0.157875,0.0671774,0.232208,0.0310361
158,50,5,0.157751,0.0672208,0.232159,0.0308382
159,50,5,0.157627,0.0672643,0.232109,0.0306403
160,50,7,0.212244,0.112328,0.43043,0.0304424
161,50,5,0.157379,0.0673517,0.232012,0.0302446
162,50,5,0.157255,0.0673957,0.231964,0.0300468
163,50,5,0.157132,0.0674398,0.231916,0.029849
164,50,5,0.157009,0.067484,0.231868,0.0296514
165,50,5,0.156886,0.0675283,0.231821,0.0294539
166,50,5,0.156763,0.0675726,0.231773,0.0292564
167,50,7,0.211501,0.112452,0.429238,0.0290591
168,50,7,0.211395,0.112469,0.429067,0.0288619
169,50,7,0.211289,0.112487,0.428895,0.0286649
170,50,7,0.211184,0.112504,0.428724,0.028468
171,50,7,0.211078,0.112521,0.428552,0.0282712
172,50,7,0.210973,0.112539,0.42838,0.0280745
173,50,7,0.210868,0.112556,0.428209,0.0278779
174,50,7,0.210763,0.112573,0.428037,0.0276815
175,50,7,0.210658,0.11259,0.427864,0.0274851
176,50,7,0.210553,0.112607,0.427692,0.0272888
177,50,7,0.210448,0.112624,0.427519,0.0270927
178,50,7,0.210344,0.112641,0.427347,0.0268965
179,50,7,0.21024,0.112658,0.427174,0.0267005
180,50,7,0.210136,0.112675,0.427001,0.0265046
181,50,7,0.210032,0.112692,0.426828,0.0263089
182,50,7,0.209928,0.112709,0.426655,0.0261133
183,50,7,0.209825,0.112726,0.426481,0.0259177
184,50,7,0.209721,0.112742,0.426308,0.0257222
185,50,7,0.209618,0.112759,0.426134,0.0255269
186,50,7,0.209515,0.112776,0.42596,0.0253316
187,50,7,0.209412,0.112792,0.425785,0.0251364
188,50,7,0.209309,0.112809,0.425611,0.0249414
189,50,7,0.209207,0.112825,0.425436,0.0247464
190,50,7,0.209104,0.112842,0.425261,0.0245515
191,50,7,0.209002,0.112858,0.425087,0.0243567
192,50,7,0.2089,0.112875,0.424911,0.024162
193,50,7,0.208798,0.112891,0.424736,0.0239674
194,50,7,0.208696,0.112907,0.42456,0.023773
195,50,7,0.208594,0.112924,0.424384,0.0235787
196,50,7,0.208493,0.11294,0.424208,0.0233847
197,50,7,0.208391,0.112956,0.424032,0.0231909
198,50,5,0.160738,0.0788311,0.269285,0.0229974
199,50,4,0.133468,0.063957,0.17393,0.0228041
200,50,4,0.133334,0.063993,0.173798,0.0226109
201,50,4,0.133201,0.0640292,0.173667,0.0224179
202,50,4,0.133068,0.0640655,0.173536,0.022225
203,50,4,0.132936,0.064102,0.173405,0.0220323
204,50,5,0.173219,0.0842011,0.26951,0.0218399
205,50,8,0.235024,0.128291,0.427077,0.0216477
206,50,8,0.234914,0.128288,0.426902,0.0214557
207,50,8,0.234806,0.128286,0.426727,0.0212637
208,50,8,0.234697,0.128284,0.426551,0.0210719
209,50,8,0.234588,0.128282,0.426375,0.0208803
210,50,8,0.23448,0.128279,0.426199,0.0206889
211,50,8,0.234372,0.128277,0.426023,0.0204976
212,50,8,0.234263,0.128274,0.425846,0.0203066
213,50,8,0.234156,0.128271,0.425669,0.0201159
214,50,8,0.234048,0.128268,0.425493,0.0199253
215,50,5,0.159075,0.0800284,0.269914,0.019735
216,50,5,0.172461,0.0850855,0.269951,0.0195451
217,50,8,0.233725,0.128259,0.424961,0.0193553
218,50,8,0.233618,0.128256,0.424783,0.019166
219,50,8,0.233511,0.128252,0.424605,0.0189769
220,50,8,0.233403,0.128248,0.424427,0.018788
221,50,8,0.233296,0.128244,0.424248,0.0185995
222,50,8,0.233189,0.12824,0.42407,0.0184114
223,50,8,0.233083,0.128236,0.423891,0.0182239
224,50,8,0.232976,0.128232,0.423712,0.0180369
225,50,8,0.23287,0.128227,0.423534,0.0178503
226,50,8,0.232764,0.128223,0.423355,0.0176644
227,50,8,0.232658,0.128218,0.423175,0.0174789
228,50,8,0.232552,0.128213,0.422996,0.0172938
229,50,8,0.232447,0.128208,0.422817,0.0171093
230,50,8,0.232342,0.128203,0.422637,0.0169254
231,50,8,0.232237,0.128197,0.422458,0.0167421
232,50,5,0.157473,0.0812069,0.270498,0.0165593
233,50,4,0.129093,0.0652386,0.171125,0.0163772
234,50,4,0.128971,0.0652769,0.171133,0.0161958
235,50,4,0.128848,0.0653151,0.171141,0.0160152
236,50,4,0.128727,0.0653532,0.171149,0.0158353
237,50,4,0.128605,0.0653911,0.171158,0.0156563
238,50,4,0.128485,0.0654291,0.171168,0.015478
239,50,8,0.231405,0.128148,0.421017,0.0153006
240,50,8,0.231302,0.12814,0.420837,0.0151236
241,50,5,0.156657,0.0818109,0.270786,0.0149477
242,50,4,0.128006,0.0655804,0.171213,0.0147724
243,50,4,0.127888,0.065618,0.171227,0.0145982
244,50,5,0.156392,0.0820074,0.270876,0.0144246
245,50,4,0.127653,0.0656928,0.171255,0.014252
246,50,5,0.156216,0.082137,0.270935,0.0140801
247,50,4,0.127419,0.0657668,0.171285,0.0139092
248,50,4,0.127303,0.0658037,0.171301,0.0137391
249,50,4,0.127187,0.0658405,0.171318,0.0135698
250,50,5,0.170584,0.0874888,0.271052,0.0134012
251,50,8,0.230184,0.128047,0.418846,0.0132338
252,50,8,0.230084,0.128037,0.418664,0.0130677
253,50,5,0.15561,0.0825831,0.271139,0.0129024
254,50,4,0.126614,0.06602,0.171404,0.0127386
255,50,4,0.1265,0.0660549,0.171422,0.0125758
256,50,5,0.170301,0.0878832,0.271227,0.0124142
257,50,5,0.155271,0.0828313,0.271256,0.0122537
258,50,4,0.126163,0.0661582,0.17148,0.0120945
259,50,4,0.126052,0.0661918,0.1715,0.011937
260,50,8,0.229291,0.127949,0.417205,0.0117807
261,50,5,0.154939,0.0830732,0.27137,0.0116258
262,50,4,0.125722,0.0662904,0.171562,0.0114725
263,50,4,0.125613,0.0663221,0.171584,0.0113212
264,50,4,0.125505,0.0663534,0.171606,0.0111718
265,50,4,0.125398,0.0663842,0.171629,0.0110242
266,50,4,0.125291,0.0664144,0.171653,0.0108785
267,50,4,0.125185,0.066444,0.171676,0.0107345
268,50,5,0.169794,0.0886226,0.271561,0.0105925
269,50,8,0.228423,0.127821,0.415551,0.0104529
270,50,8,0.228329,0.127804,0.415366,0.0103154
271,50,8,0.228235,0.127787,0.415182,0.0101803
272,50,8,0.228141,0.127769,0.414997,0.0100475
273,50,8,0.228048,0.127751,0.414813,0.00991742
274,50,5,0.153916,0.0837911,0.271715,0.00979027
275,50,4,0.124367,0.0666547,0.17189,0.00966578
276,50,4,0.124269,0.066677,0.171919,0.00954436
277,50,4,0.124172,0.066698,0.171949,0.00942619
278,50,4,0.124076,0.0667181,0.171979,0.00931082
279,50,4,0.123981,0.0667372,0.172009,0.00919844
280,50,4,0.123886,0.0667551,0.17204,0.00908933
281,50,4,0.123793,0.0667717,0.172072,0.00898397
282,50,4,0.123701,0.0667872,0.172104,0.0088817
283,50,4,0.123611,0.0668014,0.172137,0.00878314
284,50,4,0.123521,0.0668144,0.172171,0.00868803
285,50,4,0.123433,0.0668258,0.172205,0.0085971
286,50,4,0.123345,0.0668356,0.17224,0.00851056
287,50,4,0.12326,0.0668439,0.172276,0.00842825
288,50,4,0.123175,0.0668507,0.172312,0.00834998
289,50,4,0.123092,0.0668559,0.172349,0.00827614
290,50,4,0.12301,0.0668593,0.172386,0.00820715
291,50,5,0.169135,0.0896857,0.272143,0.00814245
292,50,8,0.226382,0.127259,0.411284,0.00808234
293,50,8,0.226301,0.127225,0.411097,0.00802719
294,50,8,0.22622,0.127189,0.41091,0.00797682
295,50,8,0.226141,0.127151,0.410723,0.00793193
296,50,8,0.226062,0.127113,0.410536,0.00789208
297,50,8,0.225983,0.127073,0.410349,0.00785719
298,50,8,0.225906,0.127033,0.410161,0.00782742
299,50,8,0.225829,0.126991,0.409974,0.00780308
300,50,8,0.225753,0.126948,0.409786,0.00778362
301,50,5,0.152238,0.0847065,0.272373,0.00776922
302,50,5,0.152191,0.0847189,0.272396,0.00776026
303,50,4,0.122078,0.0667337,0.172908,0.00775713
304,50,4,0.122017,0.0667101,0.172951,0.00775933
305,50,4,0.121957,0.0666843,0.172995,0.00776723
306,50,4,0.121899,0.0666565,0.173039,0.00778063
307,50,5,0.151976,0.0847533,0.272505,0.00779947
308,50,4,0.121789,0.0665951,0.17313,0.00782357
309,50,4,0.121736,0.0665615,0.173176,0.00785288
310,50,4,0.121685,0.0665257,0.173223,0.0078879
311,50,4,0.121635,0.0664881,0.17327,0.00792788
312,50,4,0.121587,0.0664488,0.173318,0.00797274
313,50,4,0.12154,0.0664077,0.173366,0.00802277
314,50,4,0.121495,0.0663648,0.173415,0.00807764
315,50,4,0.121452,0.0663199,0.173464,0.0081378
316,50,4,0.12141,0.0662732,0.173513,0.00820293
317,50,4,0.121369,0.0662246,0.173563,0.00827308
318,49,4,0.12133,0.0661747,0.173613,0.00834725
319,49,4,0.121292,0.0661232,0.173665,0.0084258
320,49,4,0.121255,0.0660703,0.173717,0.00850876
321,49,4,0.12122,0.0660158,0.17377,0.00859618
322,49,4,0.121186,0.06596,0.173823,0.00868746
323,49,5,0.151492,0.0845941,0.272844,0.00878223
324,49,5,0.151471,0.0845728,0.272864,0.00888036
325,49,4,0.121092,0.065786,0.173986,0.00898196
326,49,4,0.121063,0.0657256,0.174041,0.00908747
327,49,4,0.121035,0.0656639,0.174097,0.00919676
328,49,4,0.121008,0.0656009,0.174152,0.00930951
329,49,4,0.120982,0.0655368,0.174208,0.00942541
330,49,5,0.151363,0.0844236,0.272986,0.00954426
331,49,4,0.120933,0.0654061,0.174322,0.00966644
332,49,4,0.12091,0.0653394,0.17438,0.00979167
333,49,4,0.120888,0.0652719,0.174439,0.00991961
334,49,4,0.120868,0.0652037,0.174497,0.0100499
335,49,4,0.120848,0.0651348,0.174556,0.0101825
336,49,4,0.120828,0.0650655,0.174616,0.0103174
337,49,4,0.12081,0.0649957,0.174677,0.0104543
338,49,4,0.120793,0.0649255,0.174738,0.0105932
339,49,4,0.120776,0.0648547,0.174799,0.0107339
340,49,4,0.12076,0.0647832,0.17486,0.0108768
341,49,4,0.120744,0.0647113,0.174922,0.0110215
342,49,4,0.154656,0.0936495,0.273222,0.0111681
343,49,4,0.120714,0.0645658,0.175045,0.0113164
344,49,4,0.1207,0.0644924,0.175107,0.0114664
345,49,4,0.120687,0.0644186,0.175169,0.0116183
346,49,4,0.120675,0.0643445,0.175232,0.011772
347,49,4,0.120663,0.0642699,0.175296,0.0119274
348,49,4,0.120652,0.0641952,0.17536,0.0120842
349,49,4,0.120641,0.0641203,0.175425,0.0122425
350,49,4,0.120631,0.0640453,0.17549,0.0124021
351,49,4,0.120622,0.0639701,0.175557,0.0125633
352,49,4,0.155088,0.0931415,0.273411,0.0127258
353,49,4,0.120606,0.0638194,0.175691,0.0128896
354,49,4,0.120599,0.0637438,0.175759,0.0130547
355,49,5,0.151167,0.0835595,0.273467,0.0132213
356,49,5,0.151166,0.0835206,0.273485,0.0133886
357,49,4,0.120581,0.0635169,0.175968,0.0135569
358,49,5,0.151165,0.0834423,0.273522,0.0137261
359,49,4,0.120572,0.0633657,0.17611,0.0138964
360,49,4,0.120568,0.0632902,0.176182,0.0140675
361,49,4,0.120565,0.0632147,0.176254,0.0142395
362,49,4,0.120562,0.0631393,0.176327,0.0144125
363,49,4,0.120559,0.0630639,0.1764,0.0145863
364,49,4,0.120558,0.0629886,0.176474,0.0147609
365,49,4,0.120556,0.0629134,0.176549,0.0149364
366,49,4,0.120555,0.0628382,0.176624,0.0151128
367,49,4,0.155846,0.0923029,0.27368,0.0152897
368,49,4,0.120554,0.062688,0.176774,0.0154672
369,49,4,0.120554,0.0626132,0.176851,0.0156455
370,49,4,0.120555,0.0625386,0.176927,0.0158245
371,48,4,0.120557,0.0624641,0.177005,0.0160041
372,48,4,0.120558,0.0623899,0.177082,0.0161841
373,48,4,0.12056,0.0623158,0.177161,0.0163646
374,48,4,0.120562,0.0622419,0.177239,0.0165458
375,48,4,0.120565,0.0621684,0.177319,0.0167273
376,48,4,0.120568,0.0620951,0.177399,0.0169094
377,48,4,0.120571,0.062022,0.17748,0.017092
378,48,4,0.120576,0.0619492,0.177561,0.0172753
379,48,4,0.12058,0.0618767,0.177643,0.0174591
380,48,4,0.120585,0.0618044,0.177725,0.0176431
381,48,4,0.12059,0.0617325,0.177809,0.0178278
382,48,4,0.120596,0.0616608,0.177892,0.0180131
383,48,4,0.120602,0.0615894,0.177976,0.0181987
384,48,4,0.120609,0.0615182,0.178061,0.0183847
385,48,4,0.120616,0.0614472,0.178146,0.0185711
386,48,4,0.120623,0.0613765,0.178231,0.0187579
387,48,4,0.12063,0.0613059,0.178316,0.018945
388,48,4,0.120637,0.0612356,0.178402,0.0191324
389,48,4,0.120645,0.0611655,0.178488,0.0193201
390,48,4,0.120653,0.0610958,0.178574,0.0195083
391,48,5,0.151333,0.0821124,0.274021,0.0196968
392,48,4,0.12067,0.0609574,0.17875,0.0198859
393,48,4,0.120679,0.0608887,0.178838,0.0200751
394,48,4,0.157422,0.0906618,0.274053,0.0202649
395,48,5,0.151372,0.081951,0.274063,0.0204548
396,48,4,0.12071,0.0606847,0.179106,0.0206452
397,48,4,0.12072,0.0606174,0.179196,0.0208356
398,48,4,0.120731,0.0605505,0.179286,0.0210263
399,48,4,0.157738,0.0903455,0.274103,0.0212172
400,48,4,0.120754,0.060418,0.179469,0.0214082
401,48,4,0.120766,0.0603523,0.179561,0.0215994
402,48,5,0.151449,0.0816718,0.27413,0.0217909
403,48,4,0.120791,0.0602222,0.179746,0.0219827
404,48,5,0.151472,0.0815928,0.274146,0.0221747
405,48,5,0.151485,0.0815534,0.274155,0.022367
406,48,5,0.151497,0.0815143,0.274163,0.0225595
407,48,5,0.15151,0.0814752,0.274171,0.0227522
408,48,5,0.151523,0.0814363,0.27418,0.0229452
409,48,5,0.151536,0.0813974,0.274187,0.0231384
410,48,5,0.151549,0.0813586,0.274195,0.0233319
411,48,5,0.151562,0.0813198,0.274202,0.0235254
412,48,5,0.151575,0.0812814,0.274209,0.023719
413,48,5,0.151589,0.081243,0.274216,0.0239129
414,48,5,0.151603,0.0812049,0.274223,0.0241068
415,48,5,0.151617,0.081167,0.274231,0.0243009
416,48,5,0.151632,0.0811293,0.274238,0.0244951
417,48,5,0.151646,0.0810918,0.274246,0.0246896
418,48,5,0.151661,0.0810544,0.274253,0.0248841
419,48,5,0.151676,0.0810171,0.27426,0.0250788
420,48,5,0.151691,0.0809802,0.274268,0.0252736
421,48,5,0.151707,0.0809433,0.274275,0.0254687
422,48,5,0.151722,0.0809067,0.274283,0.0256638
423,48,5,0.151738,0.0808702,0.27429,0.025859
424,48,5,0.151754,0.0808337,0.274297,0.0260544
425,48,5,0.15177,0.0807973,0.274303,0.02625
426,48,5,0.151786,0.0807611,0.27431,0.0264457
427,48,5,0.151803,0.0807251,0.274316,0.0266416
428,48,5,0.15182,0.0806893,0.274323,0.0268377
429,48,5,0.151837,0.0806536,0.274329,0.0270338
430,48,5,0.151854,0.080618,0.274335,0.0272301
431,48,5,0.151872,0.0805825,0.27434,0.0274265
432,48,5,0.151889,0.080547,0.274346,0.0276231
433,48,5,0.151907,0.0805117,0.27435,0.0278198
434,48,5,0.151925,0.0804764,0.274355,0.0280166
435,48,5,0.151943,0.0804411,0.274358,0.0282136
436,48,5,0.151961,0.0804061,0.274362,0.0284106
437,48,5,0.151979,0.0803713,0.274366,0.0286076
438,48,5,0.151997,0.0803367,0.27437,0.0288048
439,48,5,0.152016,0.080302,0.274373,0.029002
440,48,5,0.152034,0.0802673,0.274375,0.0291994
441,48,5,0.152053,0.0802329,0.274378,0.0293969
442,48,5,0.152072,0.0801988,0.274381,0.0295945
443,48,5,0.152091,0.0801648,0.274383,0.0297922
444,48,5,0.152111,0.0801308,0.274385,0.02999
445,48,5,0.15213,0.080097,0.274388,0.0301878
446,48,5,0.15215,0.0800635,0.27439,0.0303857
447,48,5,0.15217,0.0800303,0.274392,0.0305837
448,48,5,0.15219,0.0799972,0.274394,0.0307818
449,48,5,0.152211,0.0799641,0.274395,0.0309799
450,48,5,0.152231,0.079931,0.274396,0.0311781
451,48,5,0.152252,0.0798982,0.274397,0.0313763
452,48,5,0.152272,0.0798657,0.274397,0.0315746
453,48,5,0.152293,0.0798333,0.274398,0.0317729
454,48,5,0.152314,0.079801,0.274398,0.0319713
455,48,5,0.152336,0.0797689,0.274398,0.0321697
456,48,5,0.152357,0.0797368,0.274398,0.0323681
457,48,5,0.152379,0.0797051,0.274397,0.0325666
458,48,5,0.152401,0.0796736,0.274397,0.0327652
459,48,5,0.152423,0.0796423,0.274397,0.0329639
460,48,5,0.152445,0.0796112,0.274397,0.0331626
461,48,5,0.152467,0.0795803,0.274397,0.0333613
462,48,5,0.15249,0.0795498,0.274397,0.0335602
463,48,5,0.152513,0.0795193,0.274396,0.0337591
464,48,5,0.152537,0.0794891,0.274396,0.0339581
465,48,5,0.15256,0.079459,0.274395,0.0341571
466,48,5,0.152583,0.079429,0.274395,0.0343562
467,48,5,0.152607,0.0793991,0.274393,0.0345553
468,48,5,0.152631,0.0793695,0.274392,0.0347545
469,48,5,0.152655,0.0793402,0.274391,0.0349537
470,48,5,0.152679,0.079311,0.27439,0.035153
471,48,5,0.152704,0.0792819,0.274388,0.0353524
472,48,5,0.152728,0.0792532,0.274387,0.0355517
473,48,5,0.152753,0.0792246,0.274385,0.0357511
474,48,5,0.152778,0.0791962,0.274383,0.0359505
475,48,5,0.152804,0.0791681,0.274381,0.03615
476,48,5,0.152829,0.0791402,0.27438,0.0363494
477,48,5,0.152855,0.0791126,0.274378,0.0365489
478,48,5,0.152881,0.0790852,0.274376,0.0367483
479,48,5,0.152907,0.0790579,0.274374,0.0369479
480,48,5,0.152933,0.0790309,0.274372,0.0371474
481,48,5,0.152959,0.079004,0.274369,0.037347
482,48,5,0.152986,0.0789773,0.274366,0.0375465
483,48,5,0.153012,0.0789507,0.274364,0.0377462
484,48,5,0.153039,0.0789244,0.274361,0.0379458
485,48,5,0.153066,0.0788983,0.274358,0.0381455
486,48,5,0.153093,0.0788726,0.274355,0.0383452
487,48,5,0.15312,0.078847,0.274353,0.0385449
488,48,5,0.153147,0.0788216,0.27435,0.0387446
489,48,5,0.153175,0.0787963,0.274346,0.0389443
490,48,5,0.153203,0.0787712,0.274343,0.0391441
491,48,5,0.15323,0.0787462,0.274339,0.0393438
492,47,4,0.164636,0.0842564,0.274335,0.0395436
493,47,4,0.16472,0.0841901,0.274331,0.0397434
494,47,4,0.164804,0.084124,0.274327,0.0399432
495,47,4,0.164889,0.0840576,0.274323,0.040143
496,47,5,0.206289,0.111677,0.371553,0.0403428
497,47,5,0.206317,0.111552,0.371353,0.0405426
498,47,5,0.206345,0.111428,0.371153,0.0407424
499,47,5,0.206374,0.111304,0.370954,0.0409422
500,47,5,0.206402,0.11118,0.370754,0.0411421
501,47,5,0.20643,0.111055,0.370554,0.041342
502,47,5,0.206459,0.110931,0.370355,0.0415419
503,47,5,0.206488,0.110806,0.370155,0.0417418
