iteration,n_agents,c0,m0,s0,mx0,mn0
166,50,13,0.250309,0.113104,0.479672,0.0496192
167,50,13,0.250309,0.113051,0.479681,0.0498184
168,50,13,0.25031,0.112997,0.479691,0.0500176
169,50,13,0.250311,0.112944,0.479701,0.0502168
170,50,12,0.26697,0.10099,0.479712,0.0777031
171,50,12,0.266954,0.100961,0.479722,0.0775236
172,50,13,0.250314,0.112785,0.479733,0.050814
173,50,13,0.250315,0.112733,0.479744,0.051013
174,50,13,0.250317,0.112681,0.479756,0.0512119
175,50,13,0.250318,0.112629,0.479767,0.0514109
176,50,13,0.250319,0.112577,0.479779,0.0516098
177,50,13,0.250321,0.112526,0.479791,0.0518087
178,50,13,0.250323,0.112475,0.479804,0.0520076
179,50,13,0.250324,0.112424,0.479817,0.0522064
180,50,13,0.250326,0.112374,0.479831,0.0524052
181,50,13,0.250328,0.112324,0.479845,0.0526039
182,50,13,0.25033,0.112274,0.47986,0.0528027
183,50,13,0.250332,0.112224,0.479875,0.0530015
184,50,13,0.250334,0.112175,0.47989,0.0532002
185,50,13,0.249179,0.11204,0.479906,0.053399
186,50,14,0.267351,0.093445,0.479921,0.0748596
187,50,14,0.252202,0.108426,0.479937,0.0537962
188,50,14,0.252198,0.108382,0.479953,0.0539948
189,50,14,0.252194,0.108337,0.47997,0.0541934
190,50,14,0.267289,0.0933705,0.479988,0.0741588
191,50,15,0.253095,0.104634,0.480006,0.0545904
192,50,15,0.253094,0.104592,0.480023,0.0547888
193,50,14,0.252178,0.108162,0.480042,0.0549873
194,50,15,0.253093,0.10451,0.48006,0.0551857
195,50,15,0.253092,0.104469,0.480078,0.0553841
196,50,15,0.253092,0.104428,0.480097,0.0555824
197,50,15,0.253091,0.104388,0.480116,0.0557807
198,50,15,0.253091,0.104348,0.480136,0.055979
199,50,15,0.253091,0.104308,0.480156,0.0561773
200,50,14,0.253411,0.10792,0.480177,0.0563755
201,50,13,0.268563,0.0965566,0.480197,0.0722595
202,50,13,0.268557,0.0965392,0.480219,0.0720888
203,50,12,0.250911,0.0777646,0.3562,0.0719187
204,50,10,0.242619,0.0820568,0.356017,0.0717489
205,50,10,0.242601,0.082026,0.355835,0.0715795
206,50,10,0.242584,0.0819954,0.355653,0.0714104
207,50,10,0.242567,0.0819651,0.35547,0.0712419
208,50,10,0.24255,0.081935,0.355288,0.0710739
209,50,10,0.242534,0.0819052,0.355105,0.070906
210,50,10,0.242517,0.0818758,0.354922,0.0707385
211,50,11,0.247762,0.080272,0.354739,0.0705713
212,50,10,0.245461,0.0838176,0.354556,0.0704042
213,50,10,0.245449,0.0837884,0.354373,0.0702376
214,50,10,0.237142,0.0763585,0.351762,0.0700715
215,50,10,0.237168,0.0763624,0.351632,0.069906
216,50,10,0.237194,0.0763665,0.351502,0.0697405
217,50,10,0.236731,0.0758919,0.351373,0.0695753
218,50,10,0.236749,0.0758901,0.351244,0.0694107
219,50,10,0.236768,0.0758887,0.351116,0.0692461
220,50,10,0.236787,0.0758877,0.350987,0.0690818
221,50,10,0.236806,0.075887,0.350859,0.0689177
222,50,11,0.220816,0.0883059,0.350731,0.0607327
223,50,11,0.220852,0.0882765,0.350604,0.0609303
224,50,11,0.220887,0.0882474,0.350477,0.0611279
225,50,11,0.220923,0.0882186,0.35035,0.0613256
226,50,11,0.220959,0.0881901,0.350224,0.0615232
227,50,11,0.220994,0.0881618,0.350098,0.0617208
228,50,11,0.22103,0.088134,0.349972,0.0619185
229,50,11,0.221067,0.0881064,0.349846,0.0621162
230,50,11,0.221103,0.0880791,0.349721,0.0623139
231,50,11,0.221139,0.0880521,0.349597,0.0625116
232,50,11,0.221175,0.0880255,0.349472,0.0627092
233,50,11,0.221212,0.0879992,0.349347,0.0629068
234,50,11,0.221248,0.0879731,0.349222,0.0631044
235,50,15,0.256195,0.101579,0.465205,0.0633018
236,50,11,0.221838,0.0882549,0.348975,0.0634993
237,50,11,0.221845,0.0882102,0.348851,0.0636967
238,50,11,0.221851,0.088166,0.348728,0.063894
239,50,11,0.221857,0.088122,0.348605,0.0640914
240,50,11,0.221864,0.0880783,0.348483,0.0642888
241,50,11,0.221871,0.0880349,0.348361,0.0644861
242,50,11,0.221878,0.0879918,0.348238,0.0646834
243,50,11,0.221885,0.087949,0.348117,0.0648807
244,50,11,0.221893,0.0879065,0.347995,0.065078
245,50,11,0.2219,0.0878643,0.347874,0.0650897
246,50,15,0.256306,0.101394,0.467231,0.0649346
247,50,11,0.221915,0.0877808,0.347631,0.06478
248,50,11,0.221923,0.0877396,0.347511,0.0646259
249,50,15,0.256338,0.101348,0.467781,0.0644722
250,50,11,0.221939,0.0876579,0.34727,0.0643186
251,50,11,0.221947,0.0876177,0.34715,0.0641653
252,50,11,0.221956,0.0875778,0.34703,0.0640121
253,50,13,0.236522,0.088426,0.346969,0.0638592
254,50,13,0.241239,0.0920454,0.346792,0.0637071
255,50,13,0.255258,0.108973,0.461056,0.0635557
256,50,12,0.238113,0.0950355,0.346555,0.0634049
257,50,12,0.238118,0.0949864,0.346437,0.0632546
258,50,12,0.238123,0.0949375,0.346319,0.0631046
259,50,12,0.238129,0.0948887,0.346201,0.0629554
260,50,12,0.238134,0.09484,0.346083,0.062807
261,50,12,0.23814,0.0947916,0.345966,0.0626591
262,50,11,0.222454,0.0872366,0.339191,0.062512
263,50,12,0.241811,0.10623,0.462371,0.062365
264,50,12,0.241866,0.106243,0.462536,0.0622183
265,50,12,0.241921,0.106257,0.462701,0.0620723
266,50,13,0.241807,0.102104,0.462867,0.0619266
267,50,12,0.239478,0.105944,0.463033,0.0617811
268,50,16,0.269077,0.109668,0.471235,0.0616362
269,50,12,0.241703,0.106162,0.463365,0.0614918
270,50,12,0.241732,0.106167,0.463531,0.0613479
271,50,12,0.24176,0.106173,0.463697,0.0612045
272,50,12,0.241789,0.106179,0.463864,0.0610613
273,50,12,0.241817,0.106185,0.464031,0.0609187
274,50,12,0.241846,0.106191,0.464197,0.0607768
275,50,12,0.241875,0.106197,0.464364,0.0606355
276,50,12,0.241904,0.106204,0.464531,0.0604949
277,50,16,0.269305,0.109764,0.472853,0.0603551
278,50,12,0.241963,0.106218,0.464866,0.0602156
279,50,12,0.241992,0.106225,0.465034,0.0600766
280,50,12,0.242022,0.106232,0.465201,0.0599384
281,50,12,0.242052,0.10624,0.465369,0.059801
282,50,12,0.242082,0.106248,0.465537,0.0596643
283,50,12,0.242112,0.106256,0.465705,0.0595278
284,50,12,0.242142,0.106264,0.465874,0.0593922
285,50,12,0.242173,0.106272,0.466042,0.0592568
286,50,12,0.242203,0.106281,0.466211,0.0591217
287,50,12,0.242234,0.10629,0.466379,0.0589876
288,50,15,0.251948,0.0989388,0.466548,0.058854
289,50,12,0.243027,0.108575,0.466717,0.058721
290,50,12,0.243039,0.108576,0.466886,0.0585884
291,50,12,0.24305,0.108577,0.467055,0.0584564
292,50,12,0.243061,0.108578,0.467224,0.0583253
293,50,12,0.243073,0.108579,0.467393,0.0581947
294,50,12,0.243084,0.108581,0.467563,0.0580645
295,50,12,0.243096,0.108583,0.467732,0.0579348
296,50,12,0.243107,0.108584,0.467902,0.0578061
297,50,12,0.243119,0.108587,0.468073,0.0576779
298,50,12,0.246256,0.108856,0.468243,0.0575504
299,50,12,0.246287,0.108859,0.468414,0.0574237
300,50,12,0.246318,0.108862,0.468585,0.0572975
301,50,12,0.24635,0.108865,0.468756,0.0571714
302,50,12,0.246381,0.108868,0.468927,0.0570464
303,50,12,0.246413,0.108871,0.469099,0.0569219
304,50,13,0.252136,0.106061,0.469271,0.0567985
305,50,12,0.245103,0.107406,0.469443,0.0566755
306,50,12,0.245167,0.107427,0.469616,0.0565535
307,50,12,0.245231,0.107449,0.469789,0.056432
308,50,12,0.245295,0.10747,0.469962,0.0563114
309,50,12,0.245359,0.107492,0.470135,0.0561918
310,50,13,0.244507,0.103344,0.470309,0.0560727
311,50,12,0.241195,0.106748,0.470483,0.0559546
312,50,15,0.253619,0.0993692,0.470656,0.0558369
313,50,12,0.24309,0.106585,0.47083,0.0557196
314,50,12,0.243125,0.106599,0.471004,0.0556032
315,50,12,0.24316,0.106613,0.471178,0.0554874
316,50,12,0.243195,0.106627,0.471352,0.0553722
317,50,12,0.24323,0.106641,0.471526,0.0552576
318,50,12,0.243266,0.106655,0.471701,0.0551435
319,50,12,0.243301,0.106669,0.471876,0.0550298
320,50,12,0.243337,0.106684,0.472051,0.054917
321,50,12,0.243373,0.106699,0.472226,0.054805
322,50,14,0.254121,0.102379,0.472402,0.0546937
323,50,13,0.252986,0.106158,0.472577,0.0545832
324,50,12,0.249796,0.109882,0.472753,0.0544733
325,49,12,0.24983,0.109885,0.472929,0.0543641
326,49,12,0.246462,0.107873,0.473105,0.0542558
327,49,12,0.246527,0.107896,0.473281,0.0541481
328,49,12,0.245614,0.107474,0.473458,0.0540413
329,49,12,0.245676,0.107498,0.473634,0.0539353
330,49,13,0.244573,0.103383,0.473811,0.0538297
331,49,12,0.245801,0.107546,0.473988,0.0537249
332,49,12,0.245863,0.107571,0.474166,0.0536211
333,49,12,0.245926,0.107595,0.474343,0.0535178
334,49,15,0.256777,0.0993242,0.474522,0.0534153
335,49,12,0.243892,0.106922,0.4747,0.0533132
336,49,15,0.256819,0.0993279,0.474878,0.0532117
337,49,15,0.25684,0.09933,0.475057,0.0531111
338,49,15,0.252981,0.0991925,0.475236,0.053011
339,49,13,0.250076,0.106243,0.475415,0.0529118
340,49,12,0.246384,0.109776,0.475594,0.0528137
341,49,12,0.246398,0.109782,0.475774,0.0527164
342,49,12,0.246413,0.109787,0.475953,0.0526197
343,49,12,0.246427,0.109793,0.476133,0.0525239
344,49,12,0.246442,0.109799,0.476312,0.0524292
345,49,13,0.253998,0.106331,0.476492,0.0523357
346,49,12,0.250564,0.109968,0.476672,0.0522434
347,49,12,0.2506,0.109973,0.476852,0.0521516
348,49,13,0.248886,0.105838,0.477033,0.0520609
349,49,12,0.246515,0.109829,0.477213,0.0519711
350,49,12,0.24653,0.109836,0.477393,0.0518823
351,49,12,0.246544,0.109842,0.477574,0.0517942
352,49,13,0.254327,0.106397,0.477754,0.0517065
353,49,12,0.250816,0.110006,0.477935,0.0516201
354,49,12,0.250853,0.110012,0.478116,0.0515345
355,49,12,0.250889,0.110018,0.478297,0.0514499
356,49,13,0.254516,0.106436,0.478479,0.0513663
357,49,12,0.248526,0.108633,0.47866,0.0512837
358,49,12,0.248594,0.108659,0.478842,0.0512017
359,49,12,0.24759,0.108264,0.479024,0.0511211
360,49,13,0.245994,0.104202,0.479206,0.0510415
361,49,12,0.243305,0.108037,0.479388,0.0509633
362,49,12,0.243349,0.108066,0.47957,0.0508855
363,48,12,0.243393,0.108094,0.479752,0.0508089
364,48,12,0.243437,0.108123,0.479935,0.050733
365,48,12,0.243481,0.108152,0.480118,0.0506584
366,48,12,0.243525,0.108181,0.480301,0.0505848
367,48,15,0.253885,0.0995798,0.480485,0.0505118
368,48,12,0.240659,0.107146,0.480668,0.0504399
369,48,12,0.24068,0.107167,0.480852,0.0503685
370,48,12,0.240702,0.107188,0.481035,0.0502985
371,48,14,0.251887,0.10281,0.481219,0.0502296
372,48,12,0.244242,0.10919,0.481403,0.0501615
373,48,12,0.244261,0.109202,0.481587,0.0500947
374,48,12,0.244279,0.109215,0.481771,0.0500288
375,48,12,0.244298,0.109228,0.481956,0.0499644
376,48,12,0.244317,0.109241,0.48214,0.0499014
377,48,12,0.244336,0.109254,0.482325,0.0498393
378,48,12,0.244355,0.109267,0.48251,0.0497785
379,48,12,0.244374,0.109281,0.482695,0.0497188
380,48,12,0.244393,0.109294,0.48288,0.0496599
381,48,12,0.244412,0.109307,0.483065,0.0496017
382,48,12,0.244431,0.109321,0.48325,0.049544
383,48,12,0.24445,0.109334,0.483435,0.0494871
384,48,12,0.249399,0.109572,0.483621,0.0494307
385,48,12,0.249441,0.109584,0.483807,0.049375
386,48,12,0.249484,0.109597,0.483992,0.0493206
387,48,12,0.249526,0.10961,0.484178,0.0492671
388,48,12,0.249569,0.109622,0.484364,0.0492147
389,48,13,0.247452,0.105599,0.48455,0.049163
390,48,12,0.244587,0.109432,0.484736,0.0491121
391,48,13,0.251532,0.10693,0.484922,0.049062
392,48,12,0.247195,0.110194,0.485108,0.0490125
393,48,12,0.247212,0.110204,0.485295,0.0489637
394,48,12,0.247229,0.110215,0.485481,0.0489159
395,48,12,0.247247,0.110226,0.485668,0.048869
396,48,12,0.247264,0.110236,0.485855,0.0488236
397,48,12,0.247281,0.110247,0.486042,0.0487794
398,48,12,0.247298,0.110258,0.486229,0.0487366
399,48,12,0.247315,0.110269,0.486416,0.0486952
400,48,12,0.247333,0.11028,0.486604,0.0486549
401,48,12,0.252673,0.110366,0.486791,0.0486158
402,48,13,0.25679,0.106981,0.486978,0.0485773
403,48,12,0.252756,0.110384,0.487166,0.0485395
404,48,13,0.256893,0.107008,0.487354,0.0485024
405,48,13,0.26697,0.116823,0.487541,0.0484664
406,48,13,0.266995,0.116808,0.487729,0.0484315
407,48,13,0.267021,0.116793,0.487917,0.0483976
408,48,14,0.269882,0.112994,0.488105,0.0483652
409,48,13,0.266309,0.116468,0.488294,0.0483343
410,48,13,0.266364,0.116464,0.488482,0.0483043
411,48,13,0.266419,0.116461,0.48867,0.0482759
412,48,13,0.266473,0.116457,0.488859,0.0482485
413,48,13,0.266528,0.116454,0.489047,0.0482226
414,48,13,0.266583,0.116451,0.489236,0.0481982
415,48,13,0.266638,0.116448,0.489425,0.0481748
416,48,13,0.266694,0.116444,0.489614,0.0481522
417,48,13,0.266749,0.116441,0.489803,0.0481311
418,48,13,0.266805,0.116438,0.489992,0.048111
419,48,13,0.26686,0.116435,0.490181,0.0480924
420,48,13,0.266916,0.116432,0.490371,0.0480747
421,48,13,0.266972,0.116429,0.49056,0.0480581
422,48,13,0.267028,0.116426,0.49075,0.0480429
423,48,14,0.263444,0.112953,0.49094,0.0480284
424,48,13,0.261722,0.117036,0.49113,0.0480152
425,48,13,0.267197,0.116418,0.491321,0.0480032
426,48,13,0.267254,0.116415,0.491511,0.0479926
427,48,14,0.263608,0.112969,0.491702,0.047983
428,48,14,0.263649,0.112974,0.491892,0.0479749
429,48,13,0.261851,0.11704,0.492083,0.0479679
430,48,13,0.266402,0.116279,0.492274,0.0479615
431,48,13,0.266459,0.116279,0.492465,0.0479566
432,48,13,0.266515,0.116278,0.492656,0.0479525
433,48,13,0.266573,0.116277,0.492847,0.0479496
434,48,13,0.26663,0.116277,0.493039,0.0479476
435,48,13,0.266687,0.116276,0.49323,0.0479471
436,48,14,0.262979,0.112866,0.493422,0.0479474
437,48,14,0.263021,0.112873,0.493613,0.0479487
438,48,14,0.263063,0.112879,0.493805,0.0479513
439,48,14,0.263106,0.112886,0.493997,0.0479548
440,48,17,0.26697,0.103183,0.494189,0.0479597
441,48,14,0.259271,0.112071,0.494382,0.0479654
442,48,14,0.259296,0.112074,0.494574,0.0479718
443,48,16,0.266713,0.106349,0.494767,0.0479791
444,48,14,0.262091,0.112812,0.494959,0.0479874
445,48,14,0.262113,0.112809,0.495152,0.0479972
446,48,13,0.265959,0.116186,0.495345,0.0480079
447,48,13,0.265995,0.116177,0.495538,0.0480202
448,48,14,0.262177,0.112801,0.495731,0.0480334
449,48,16,0.266835,0.106348,0.495924,0.0480476
450,48,14,0.26222,0.112796,0.496117,0.0480634
451,48,15,0.267548,0.109803,0.49631,0.0480802
452,48,15,0.267576,0.109803,0.496504,0.0480986
453,48,14,0.264709,0.113102,0.496697,0.0481184
454,48,14,0.263756,0.112995,0.496891,0.0481393
455,48,14,0.2638,0.113003,0.497084,0.0481609
456,48,13,0.267928,0.116278,0.497278,0.0481835
457,48,13,0.267988,0.116278,0.497472,0.0482073
458,48,13,0.268049,0.116278,0.497666,0.0482324
459,48,16,0.270748,0.105338,0.49786,0.0482585
460,48,13,0.263596,0.115489,0.498054,0.0482853
461,48,13,0.263639,0.115486,0.498249,0.0483134
462,48,13,0.263683,0.115483,0.498443,0.0483426
463,48,13,0.263726,0.115481,0.498637,0.048373
464,48,13,0.26377,0.115478,0.498832,0.048405
465,48,13,0.263814,0.115476,0.499026,0.0484376
466,48,16,0.270919,0.105301,0.499221,0.0484716
467,48,13,0.263903,0.115471,0.499415,0.0485063
468,48,13,0.263947,0.115468,0.49961,0.0485419
469,48,13,0.263992,0.115466,0.499805,0.0485783
470,48,13,0.264037,0.115464,0.5,0.0486154
471,48,13,0.264082,0.115461,0.500194,0.0486539
472,48,15,0.281162,0.115695,0.500389,0.0486935
473,48,14,0.272472,0.112444,0.500584,0.0487346
474,48,13,0.269016,0.115945,0.500779,0.0487769
475,48,13,0.269049,0.115934,0.500974,0.0488198
476,48,14,0.264682,0.112828,0.50117,0.0488636
477,48,13,0.269117,0.115914,0.501365,0.0489086
478,48,13,0.26915,0.115903,0.50156,0.0489545
479,48,13,0.269185,0.115893,0.501756,0.0490012
480,48,13,0.269219,0.115883,0.501951,0.0490493
481,48,13,0.269253,0.115873,0.502147,0.0490984
482,48,13,0.269288,0.115862,0.502342,0.049149
483,48,13,0.269322,0.115852,0.502538,0.0492005
484,48,13,0.269357,0.115842,0.502733,0.0492529
485,48,13,0.269392,0.115832,0.502929,0.0493066
486,48,13,0.269427,0.115822,0.503125,0.0493612
487,48,13,0.269463,0.115812,0.503321,0.0494165
488,48,14,0.264925,0.112802,0.503517,0.0494727
489,48,14,0.264945,0.112801,0.503713,0.0495297
490,48,14,0.264966,0.112799,0.503909,0.0495876
491,48,15,0.26871,0.109859,0.504105,0.0496465
492,48,15,0.26874,0.109863,0.504302,0.0497065
493,48,15,0.268771,0.109866,0.504498,0.049768
494,48,15,0.268802,0.10987,0.504695,0.0498301
495,48,14,0.266626,0.113408,0.504891,0.0498932
496,48,14,0.266673,0.113417,0.505088,0.0499574
497,48,13,0.271548,0.116313,0.505285,0.0500224
498,48,14,0.266768,0.113435,0.505481,0.0500887
499,48,14,0.266816,0.113443,0.505678,0.050156
500,48,14,0.266863,0.113452,0.505875,0.0502239
501,48,14,0.266911,0.113462,0.506072,0.0502927
502,48,13,0.266182,0.117718,0.506269,0.050362
503,48,13,0.247589,0.0952557,0.421317,0.050432
504,48,13,0.247628,0.095239,0.421172,0.0505031
505,48,13,0.247667,0.0952226,0.421027,0.0505747
506,48,13,0.247706,0.0952062,0.420883,0.050647
507,48,13,0.247746,0.0951901,0.420739,0.0507199
508,48,13,0.247785,0.0951739,0.420595,0.0507942
509,48,15,0.256408,0.0885964,0.420452,0.0508693
510,48,14,0.266717,0.101665,0.426586,0.0509457
511,48,12,0.248663,0.0965442,0.420165,0.0510229
512,48,12,0.248696,0.0965024,0.420023,0.0511013
513,48,12,0.24873,0.0964605,0.41988,0.0511811
514,48,12,0.248764,0.0964187,0.419738,0.0512618
515,48,12,0.248797,0.0963771,0.419596,0.051343
516,48,13,0.245131,0.0934398,0.419454,0.0514255
