iteration,n_agents,c0,m0,s0,mx0,mn0
85,50,6,0.185931,0.0884922,0.333367,0.0660067
86,50,6,0.185879,0.0883633,0.333172,0.0661298
87,50,7,0.20398,0.0930072,0.332978,0.066253
88,50,9,0.230697,0.0964945,0.344504,0.0663772
89,50,8,0.220365,0.0975135,0.344665,0.0665017
90,50,7,0.202536,0.0912202,0.332393,0.0666265
91,50,8,0.243068,0.0951288,0.344987,0.0667516
92,50,9,0.230594,0.0963049,0.345149,0.0668773
93,50,7,0.202321,0.0908303,0.33181,0.0670034
94,50,7,0.202249,0.0906999,0.331616,0.0671302
95,50,9,0.230519,0.0961633,0.345635,0.0672573
96,50,7,0.202108,0.0904383,0.331227,0.0673853
97,50,7,0.202038,0.090307,0.331033,0.0675138
98,50,7,0.201968,0.0901757,0.330839,0.0676427
99,50,7,0.201898,0.0900442,0.330645,0.0677721
100,50,7,0.201829,0.0899124,0.330452,0.0679025
101,50,8,0.242663,0.0947827,0.346612,0.0680333
102,50,9,0.230355,0.0958335,0.346775,0.0681643
103,50,8,0.242585,0.0947142,0.346939,0.0682958
104,50,9,0.23031,0.0957397,0.347103,0.0684277
105,50,7,0.201486,0.0892507,0.329484,0.0685598
106,50,8,0.242469,0.0946123,0.34743,0.0686928
107,50,9,0.230245,0.0955991,0.347594,0.0688261
108,50,7,0.201284,0.0888513,0.328905,0.0689598
109,50,8,0.219555,0.0961304,0.347924,0.0690944
110,50,7,0.20115,0.0885841,0.328519,0.0692297
111,50,7,0.201083,0.0884501,0.328326,0.0693656
112,50,8,0.215357,0.0909076,0.328133,0.0695023
113,50,8,0.215314,0.0908188,0.327941,0.0696397
114,50,7,0.200886,0.0880472,0.327749,0.0697775
115,50,7,0.20082,0.0879127,0.327556,0.0699156
116,50,7,0.200755,0.087778,0.327364,0.070054
117,50,7,0.20069,0.0876432,0.327172,0.0701931
118,50,8,0.219224,0.0955085,0.349416,0.0703331
119,50,8,0.219189,0.0954395,0.349582,0.0704734
120,50,7,0.200497,0.0872375,0.326598,0.0706145
121,50,7,0.200433,0.0871019,0.326406,0.070756
122,50,8,0.241885,0.0940845,0.350084,0.0708981
123,50,9,0.229937,0.0948598,0.350251,0.0710406
124,50,7,0.200243,0.0866943,0.325833,0.0711833
125,50,7,0.20018,0.0865582,0.325642,0.0713262
126,50,7,0.200117,0.086422,0.325452,0.0714695
127,50,7,0.200055,0.0862856,0.325261,0.0716134
128,50,8,0.214699,0.0894874,0.32507,0.0717576
129,50,7,0.199931,0.0860124,0.32488,0.0719024
130,50,8,0.233993,0.0994967,0.351434,0.0720476
131,50,8,0.233999,0.0994407,0.351604,0.0721933
132,50,8,0.234006,0.0993849,0.351774,0.0723396
133,50,8,0.234013,0.0993291,0.351944,0.0724863
134,50,8,0.234021,0.0992736,0.352115,0.0726332
135,50,8,0.218001,0.0936312,0.352285,0.0727803
136,50,8,0.218008,0.0936064,0.352456,0.0729278
137,50,8,0.218016,0.0935818,0.352627,0.0730757
138,50,8,0.218025,0.0935574,0.352799,0.0732243
139,50,9,0.229694,0.0941494,0.35297,0.0733736
140,50,8,0.214248,0.0884278,0.322787,0.0735232
141,50,8,0.234078,0.0988877,0.353314,0.073673
142,50,8,0.234087,0.098833,0.353486,0.0738233
143,50,8,0.234097,0.0987784,0.353658,0.0739738
144,50,8,0.234106,0.0987239,0.353831,0.074125
145,50,8,0.234116,0.0986694,0.354004,0.0742769
146,50,8,0.234127,0.0986151,0.354177,0.0744292
147,50,8,0.234137,0.0985609,0.35435,0.0745819
148,50,8,0.234148,0.0985069,0.354523,0.0747352
149,50,8,0.234159,0.0984531,0.354697,0.0748887
150,50,8,0.23417,0.0983995,0.354871,0.0750425
151,50,8,0.234181,0.098346,0.355045,0.075197
152,50,8,0.234193,0.0982925,0.355219,0.0753518
153,50,8,0.234204,0.0982391,0.355393,0.0755069
154,50,8,0.234216,0.0981858,0.355568,0.0756625
155,50,8,0.234229,0.0981326,0.355742,0.0758182
156,50,8,0.234241,0.0980795,0.355917,0.0759744
157,50,8,0.234254,0.0980265,0.356092,0.0761313
158,50,8,0.234267,0.0979736,0.356267,0.0762888
159,50,8,0.23428,0.0979208,0.356442,0.0764467
160,50,8,0.234293,0.0978682,0.356618,0.0766051
161,50,8,0.234307,0.0978157,0.356793,0.0767637
162,50,8,0.234321,0.0977635,0.356969,0.0769224
163,50,8,0.234335,0.0977114,0.357146,0.0770813
164,50,8,0.234349,0.0976595,0.357322,0.0772409
165,50,8,0.234363,0.0976077,0.357498,0.0774006
166,50,8,0.234378,0.0975562,0.357675,0.0775606
167,50,8,0.234393,0.0975048,0.357852,0.0777207
168,50,8,0.21838,0.0929034,0.358028,0.077881
169,50,8,0.218395,0.0928846,0.358206,0.0780418
170,50,8,0.218411,0.0928659,0.358383,0.078203
171,50,8,0.218427,0.0928475,0.358561,0.0783644
172,50,8,0.218443,0.0928293,0.358738,0.0785262
173,50,8,0.218459,0.0928114,0.358916,0.0786885
174,50,8,0.218476,0.0927936,0.359094,0.078851
175,50,9,0.229352,0.092706,0.359273,0.079014
176,50,9,0.229347,0.0926694,0.359451,0.0791773
177,50,8,0.213055,0.0852432,0.324043,0.0793408
178,50,8,0.213027,0.0851595,0.324181,0.0795045
179,50,8,0.212999,0.085076,0.32432,0.0796685
180,50,8,0.212972,0.0849926,0.324459,0.0798326
181,50,8,0.212944,0.0849094,0.324598,0.0799969
182,50,8,0.212917,0.0848264,0.324737,0.0801616
183,50,8,0.21289,0.0847434,0.324877,0.0803266
184,50,8,0.212863,0.0846606,0.325016,0.0804919
185,50,8,0.212837,0.0845779,0.325156,0.0806574
186,50,9,0.229302,0.0923156,0.361241,0.0808235
187,50,8,0.212784,0.0844129,0.325437,0.08099
188,50,8,0.212758,0.0843306,0.325578,0.081157
189,50,8,0.212732,0.0842485,0.325719,0.0813245
190,50,8,0.212706,0.0841666,0.32586,0.081492
191,50,8,0.212681,0.0840847,0.326001,0.0816598
192,50,8,0.212655,0.084003,0.326142,0.0818279
193,50,8,0.21263,0.0839214,0.326284,0.0819963
194,50,8,0.212606,0.0838401,0.326426,0.0821651
195,50,8,0.212581,0.0837589,0.326569,0.0823343
196,50,8,0.212557,0.0836778,0.326711,0.0825039
197,50,9,0.229277,0.0919507,0.363231,0.0826738
198,50,9,0.229276,0.0919189,0.363413,0.0828438
199,50,9,0.229275,0.0918874,0.363595,0.0830139
200,50,9,0.229274,0.0918561,0.363777,0.0831843
201,50,9,0.229273,0.0918251,0.363959,0.0833552
202,50,9,0.229273,0.0917943,0.364141,0.0835262
203,50,9,0.229273,0.0917638,0.364323,0.0836974
204,50,9,0.229273,0.0917336,0.364506,0.0838688
205,50,9,0.229273,0.0917036,0.364688,0.0840403
206,50,9,0.229273,0.0916738,0.364871,0.0842121
207,50,9,0.229274,0.0916443,0.365054,0.084384
208,50,9,0.229274,0.091615,0.365236,0.084556
209,50,8,0.219182,0.0923023,0.365419,0.0847282
210,50,8,0.219206,0.0922924,0.365602,0.0849005
211,50,8,0.21923,0.0922829,0.365785,0.0850729
212,50,8,0.219254,0.0922735,0.365968,0.0852458
213,50,9,0.22928,0.0914725,0.366152,0.0854191
214,50,9,0.229282,0.0914447,0.366336,0.0855926
215,50,8,0.219327,0.0922471,0.36652,0.0857664
216,50,8,0.219352,0.0922387,0.366704,0.0859406
217,50,8,0.219377,0.0922307,0.366888,0.0861153
218,50,9,0.229292,0.0913364,0.367072,0.08629
219,50,8,0.219429,0.0922153,0.367256,0.0864648
220,50,8,0.219454,0.0922081,0.367441,0.0866396
221,50,9,0.229301,0.0912578,0.367626,0.0868149
222,50,8,0.219507,0.0921943,0.367811,0.0869906
223,50,8,0.219533,0.0921879,0.367997,0.0871666
224,50,8,0.21956,0.0921817,0.368183,0.0873427
225,50,9,0.229316,0.0911571,0.368368,0.0875192
226,50,8,0.219613,0.0921701,0.368554,0.0876961
227,50,8,0.219641,0.0921646,0.36874,0.0878735
228,50,8,0.219668,0.0921594,0.368927,0.0880509
229,50,8,0.219696,0.0921545,0.369113,0.0882284
230,50,8,0.219724,0.0921499,0.3693,0.088406
231,50,8,0.219752,0.0921455,0.369486,0.0885838
232,50,8,0.21978,0.0921415,0.369673,0.0887619
233,50,8,0.219808,0.0921376,0.36986,0.0889401
234,50,8,0.219837,0.092134,0.370047,0.0891185
235,50,8,0.219865,0.0921307,0.370234,0.0892974
236,50,8,0.219894,0.0921276,0.370422,0.0894766
237,50,8,0.219923,0.0921247,0.370609,0.089656
238,50,9,0.229386,0.0908595,0.370797,0.0898356
239,50,8,0.219982,0.0921197,0.370984,0.0900153
240,50,8,0.220011,0.0921176,0.371172,0.0901951
241,50,8,0.220041,0.0921158,0.371361,0.0903752
242,50,8,0.220071,0.0921142,0.371549,0.0905555
243,50,8,0.220101,0.0921129,0.371737,0.0907363
244,50,8,0.220131,0.0921118,0.371925,0.0909171
245,50,8,0.220162,0.0921109,0.372114,0.0910984
246,50,8,0.220193,0.0921104,0.372302,0.0912797
247,50,8,0.220224,0.0921101,0.372491,0.091461
248,50,8,0.220255,0.09211,0.372679,0.0916425
249,50,9,0.229469,0.090643,0.372868,0.0918244
250,50,8,0.220317,0.0921106,0.373057,0.0920064
251,50,8,0.220349,0.0921113,0.373246,0.0921885
252,50,9,0.229495,0.0905899,0.373435,0.0923707
253,50,8,0.220412,0.0921137,0.373624,0.0925531
254,50,8,0.220444,0.0921154,0.373814,0.0927356
255,50,8,0.220476,0.0921173,0.374003,0.0929184
256,50,8,0.220509,0.0921194,0.374193,0.0931014
257,50,8,0.220541,0.0921219,0.374383,0.0932848
258,50,8,0.220574,0.0921246,0.374573,0.0934683
259,50,8,0.220607,0.0921276,0.374763,0.093652
260,50,8,0.22064,0.0921309,0.374954,0.093836
261,50,8,0.220673,0.0921344,0.375144,0.0940203
262,50,8,0.220707,0.0921381,0.375334,0.0942049
263,50,8,0.220741,0.0921421,0.375525,0.0943896
264,50,8,0.220775,0.0921464,0.375715,0.0945746
265,50,8,0.220809,0.0921509,0.375906,0.0947598
266,50,9,0.229638,0.090376,0.376097,0.0949452
267,50,8,0.236881,0.0933563,0.376288,0.0951306
268,50,8,0.236915,0.0933267,0.376479,0.0953161
269,50,8,0.236949,0.0932975,0.37667,0.0955019
270,50,8,0.236983,0.0932685,0.376861,0.0956879
271,50,8,0.237018,0.0932399,0.377052,0.0958739
272,50,8,0.237052,0.0932116,0.377244,0.09606
273,50,8,0.237087,0.0931836,0.377435,0.0962461
274,50,8,0.237121,0.0931559,0.377627,0.0964323
275,50,8,0.237156,0.0931285,0.377818,0.0966186
276,50,8,0.237191,0.0931014,0.37801,0.096805
277,50,8,0.237227,0.0930746,0.378202,0.0969915
278,50,8,0.237262,0.093048,0.378394,0.0971781
279,50,8,0.237298,0.0930217,0.378586,0.097365
280,50,8,0.237333,0.0929957,0.378778,0.097552
281,50,8,0.237369,0.0929701,0.37897,0.0977391
282,50,8,0.237405,0.0929448,0.379163,0.0979261
283,50,8,0.237442,0.0929197,0.379355,0.0981135
284,50,8,0.237478,0.0928949,0.379548,0.098301
285,50,8,0.237515,0.0928704,0.379741,0.0984887
286,50,8,0.237552,0.0928461,0.379933,0.0986766
287,50,8,0.237589,0.092822,0.380126,0.0988647
288,50,8,0.237626,0.0927983,0.380319,0.0990531
289,50,8,0.237663,0.0927747,0.380512,0.0992415
290,50,8,0.237701,0.0927514,0.380705,0.0994302
291,50,8,0.237739,0.0927284,0.380898,0.0996189
292,50,8,0.237776,0.0927057,0.381091,0.0998077
293,50,8,0.237814,0.0926832,0.381284,0.0999968
294,50,8,0.237852,0.0926611,0.381477,0.100186
295,50,8,0.237891,0.0926392,0.381671,0.100375
296,50,8,0.237929,0.0926177,0.381864,0.100565
297,50,8,0.237968,0.0925964,0.382057,0.100754
298,50,8,0.238007,0.0925755,0.382251,0.100944
299,50,8,0.238046,0.0925548,0.382444,0.101134
300,50,8,0.238085,0.0925345,0.382638,0.101324
301,50,8,0.238124,0.0925145,0.382832,0.101514
302,50,8,0.238163,0.0924948,0.383026,0.101705
303,50,8,0.238203,0.0924755,0.38322,0.101895
304,50,8,0.238242,0.0924564,0.383414,0.102085
305,50,8,0.238282,0.0924376,0.383608,0.102276
306,50,8,0.238322,0.0924191,0.383802,0.102467
307,50,8,0.238362,0.0924008,0.383996,0.102658
308,50,8,0.238402,0.0923829,0.38419,0.102849
309,50,8,0.238442,0.0923651,0.384385,0.10304
310,50,8,0.238482,0.0923478,0.384579,0.103232
311,50,8,0.238523,0.0923308,0.384774,0.103423
312,50,8,0.238564,0.0923142,0.384968,0.103615
313,50,8,0.238604,0.0922978,0.385163,0.103807
314,50,8,0.238645,0.0922818,0.385358,0.103999
315,50,8,0.238687,0.0922661,0.385553,0.104191
316,50,8,0.238728,0.0922507,0.385748,0.104383
317,50,8,0.238769,0.0922356,0.385943,0.104575
318,50,8,0.238811,0.0922208,0.386138,0.104767
319,50,8,0.238852,0.0922063,0.386333,0.104959
320,50,8,0.238894,0.0921922,0.386529,0.105152
321,50,8,0.238936,0.0921783,0.386724,0.105344
322,50,8,0.238978,0.0921647,0.386919,0.105537
323,50,8,0.23902,0.0921514,0.387115,0.10573
324,50,9,0.235931,0.0873194,0.387311,0.105922
325,50,9,0.235979,0.0873061,0.387506,0.106115
326,50,8,0.239148,0.0921136,0.387702,0.106308
327,50,9,0.236075,0.0872803,0.387898,0.106501
328,50,9,0.236123,0.0872678,0.388094,0.106694
329,50,9,0.236171,0.0872557,0.38829,0.106887
330,50,9,0.23622,0.0872438,0.388486,0.10708
331,50,9,0.236268,0.0872322,0.388682,0.107273
332,50,9,0.236317,0.0872209,0.388879,0.107467
333,50,8,0.23945,0.0920363,0.389075,0.10766
334,50,9,0.236415,0.0871992,0.389271,0.107854
335,50,9,0.236465,0.0871888,0.389468,0.108048
336,50,8,0.239582,0.092008,0.389664,0.108242
337,50,9,0.236564,0.0871688,0.389861,0.108436
338,50,9,0.236614,0.0871592,0.390057,0.10863
339,50,8,0.239714,0.0919824,0.390253,0.108824
340,50,9,0.236714,0.0871409,0.39045,0.109019
341,50,9,0.236765,0.0871321,0.390646,0.109214
342,50,9,0.236816,0.0871237,0.390843,0.109408
343,50,9,0.236866,0.0871156,0.391039,0.109603
344,50,9,0.236917,0.0871078,0.391236,0.109797
345,50,9,0.236968,0.0871002,0.391433,0.109992
346,50,9,0.23702,0.0870929,0.39163,0.110187
347,50,9,0.237071,0.0870859,0.391826,0.110382
348,50,9,0.237122,0.0870791,0.392023,0.110578
349,50,9,0.237174,0.0870727,0.39222,0.110773
350,50,9,0.237226,0.0870665,0.392417,0.110969
351,50,9,0.237278,0.0870607,0.392614,0.111165
352,50,9,0.23733,0.0870551,0.392811,0.11136
353,50,9,0.237382,0.0870498,0.393008,0.111556
354,50,9,0.237435,0.0870448,0.393205,0.111752
355,50,9,0.237488,0.0870401,0.393402,0.111948
356,50,8,0.240491,0.09189,0.393599,0.112145
357,50,9,0.237594,0.0870315,0.393797,0.112341
358,50,9,0.237647,0.0870275,0.393994,0.112538
359,50,9,0.2377,0.0870239,0.394192,0.112734
360,50,9,0.237754,0.0870206,0.394389,0.112931
361,50,9,0.237808,0.0870175,0.394587,0.113128
362,50,9,0.237862,0.0870149,0.394784,0.113325
363,50,9,0.237916,0.0870125,0.394982,0.113521
364,50,9,0.23797,0.0870105,0.395179,0.113718
365,50,9,0.238024,0.0870088,0.395377,0.113916
366,50,9,0.238079,0.0870074,0.395574,0.114113
367,50,9,0.238134,0.0870063,0.395772,0.11431
368,50,8,0.241063,0.0918794,0.39597,0.114507
369,50,8,0.241112,0.0918808,0.396167,0.114705
370,50,8,0.241161,0.0918825,0.396365,0.114902
371,50,8,0.24121,0.0918845,0.396563,0.115099
372,50,8,0.241259,0.0918868,0.39676,0.115297
373,50,8,0.241308,0.0918895,0.396958,0.115494
374,50,8,0.241357,0.0918925,0.397156,0.115692
375,50,8,0.241407,0.0918958,0.397354,0.11589
376,50,8,0.241457,0.0918996,0.397552,0.116088
377,50,8,0.241506,0.0919036,0.39775,0.116285
378,50,8,0.241556,0.091908,0.397948,0.116483
379,50,8,0.241606,0.0919127,0.398146,0.116681
380,50,8,0.241656,0.0919178,0.398344,0.116879
381,50,8,0.241707,0.0919232,0.398542,0.117077
382,50,8,0.241757,0.0919288,0.398741,0.117275
383,50,8,0.241808,0.0919349,0.398939,0.117473
384,50,8,0.241858,0.0919413,0.399137,0.117671
385,50,8,0.241909,0.0919481,0.399336,0.11787
386,50,8,0.24196,0.0919552,0.399534,0.118068
387,50,8,0.242011,0.0919626,0.399733,0.118266
388,50,8,0.242062,0.0919704,0.399931,0.118464
389,50,8,0.242113,0.0919785,0.40013,0.118662
390,50,8,0.242164,0.091987,0.400328,0.118861
391,50,8,0.242216,0.0919958,0.400527,0.119059
392,50,8,0.242268,0.092005,0.400725,0.119257
393,50,8,0.242319,0.0920145,0.400924,0.119456
394,50,8,0.242371,0.0920244,0.401123,0.119654
395,50,8,0.242423,0.0920345,0.401321,0.119853
396,50,8,0.242476,0.092045,0.40152,0.120052
397,50,8,0.242528,0.0920558,0.401718,0.12025
398,50,8,0.24258,0.0920669,0.401917,0.120449
399,50,8,0.242633,0.0920783,0.402116,0.120647
400,50,8,0.242685,0.0920901,0.402315,0.120846
401,50,8,0.242738,0.0921021,0.402513,0.121045
402,50,8,0.242791,0.0921145,0.402712,0.121244
403,50,8,0.242844,0.0921272,0.402911,0.121443
404,50,8,0.242897,0.0921403,0.40311,0.121642
405,50,8,0.24295,0.0921537,0.403309,0.121841
406,50,8,0.243003,0.0921674,0.403508,0.122039
407,50,8,0.243057,0.0921814,0.403707,0.122239
408,50,8,0.24311,0.0921957,0.403906,0.122438
409,50,8,0.243164,0.0922104,0.404105,0.122637
410,50,8,0.243218,0.0922254,0.404304,0.122836
411,50,8,0.243272,0.0922407,0.404503,0.123035
412,50,8,0.243326,0.0922563,0.404702,0.123234
413,50,8,0.24338,0.0922722,0.404902,0.123433
414,50,8,0.243434,0.0922884,0.405101,0.123632
415,50,8,0.243489,0.092305,0.4053,0.123831
416,50,8,0.243543,0.0923219,0.405499,0.12403
417,50,8,0.243598,0.0923391,0.405699,0.12423
418,50,8,0.243653,0.0923567,0.405898,0.124429
419,50,8,0.243708,0.0923746,0.406097,0.124628
420,50,8,0.243763,0.0923929,0.406296,0.124827
421,50,10,0.23216,0.0873667,0.406496,0.125027
422,50,10,0.232205,0.0873981,0.406695,0.125226
423,50,9,0.241454,0.0874428,0.406894,0.125425
424,50,9,0.241518,0.0874593,0.407094,0.125625
425,50,9,0.241582,0.0874762,0.407293,0.125824
426,50,9,0.241646,0.0874933,0.407492,0.126024
427,50,9,0.24171,0.0875108,0.407692,0.126223
428,50,9,0.241775,0.0875285,0.407891,0.126422
429,50,9,0.244294,0.0845388,0.408091,0.148721
430,50,9,0.244324,0.0846012,0.40829,0.148606
431,50,9,0.244354,0.0846637,0.408489,0.148492
432,50,9,0.244384,0.0847265,0.408689,0.148378
433,50,9,0.244414,0.0847895,0.408888,0.148264
434,50,9,0.244445,0.0848527,0.409088,0.148151
435,50,10,0.23281,0.087832,0.409288,0.127819
436,50,9,0.244506,0.0849799,0.409487,0.147926
437,50,9,0.244537,0.0850438,0.409687,0.147815
438,50,9,0.244568,0.085108,0.409886,0.147703
439,50,9,0.2446,0.0851723,0.410086,0.147592
440,50,9,0.244632,0.0852368,0.410285,0.147481
441,50,9,0.244663,0.0853015,0.410485,0.147371
442,50,9,0.244695,0.0853665,0.410685,0.147262
443,50,9,0.244728,0.0854316,0.410884,0.147153
444,50,9,0.24476,0.0854969,0.411084,0.147045
445,50,9,0.244793,0.0855626,0.411284,0.146936
446,50,9,0.244825,0.0856284,0.411483,0.146828
447,50,9,0.244858,0.0856945,0.411683,0.146721
448,50,9,0.244891,0.0857607,0.411883,0.146614
449,50,9,0.244925,0.0858273,0.412083,0.146506
450,50,9,0.244958,0.0858941,0.412282,0.1464
451,50,9,0.244992,0.085961,0.412482,0.146294
452,50,9,0.245026,0.0860282,0.412682,0.146188
453,50,9,0.24506,0.0860956,0.412882,0.146082
454,50,9,0.245094,0.0861633,0.413082,0.145976
455,50,9,0.245128,0.0862312,0.413281,0.145871
456,50,9,0.245163,0.0862992,0.413481,0.145766
457,50,10,0.233899,0.0886696,0.413681,0.132214
458,50,10,0.233951,0.0887106,0.413881,0.132414
459,50,10,0.234002,0.088752,0.414081,0.132614
460,50,10,0.234054,0.0887935,0.414281,0.132813
461,50,9,0.234917,0.0936055,0.414481,0.133013
462,50,9,0.245374,0.0867114,0.41468,0.145145
463,50,10,0.23421,0.0889196,0.41488,0.133413
464,50,9,0.245446,0.0868504,0.41508,0.144941
465,50,9,0.245482,0.0869202,0.41528,0.14484
466,50,9,0.245518,0.0869901,0.41548,0.14474
467,50,9,0.245555,0.0870602,0.41568,0.14464
468,50,10,0.234473,0.0891348,0.41588,0.134413
469,50,10,0.234527,0.0891786,0.41608,0.134613
470,50,10,0.23458,0.0892227,0.41628,0.134813
471,50,10,0.234633,0.089267,0.41648,0.135013
472,50,10,0.234687,0.0893116,0.41668,0.135213
473,50,10,0.234741,0.0893563,0.41688,0.135413
474,50,10,0.234794,0.0894014,0.41708,0.135613
475,50,10,0.234848,0.0894467,0.41728,0.135813
476,50,9,0.24589,0.0877008,0.41748,0.143754
477,50,9,0.245928,0.0877729,0.41768,0.143658
478,50,10,0.235011,0.089584,0.41788,0.136413
479,50,10,0.235066,0.0896303,0.41808,0.136613
480,50,9,0.235744,0.0945071,0.41828,0.136813
481,50,9,0.246083,0.0880634,0.41848,0.14328
482,50,9,0.246122,0.0881364,0.41868,0.143186
483,50,9,0.246161,0.0882097,0.41888,0.143093
484,50,9,0.2462,0.0882831,0.41908,0.143
485,50,9,0.24624,0.0883567,0.41928,0.142907
486,50,9,0.24628,0.0884305,0.41948,0.142815
487,50,9,0.246319,0.0885045,0.41968,0.142724
488,50,9,0.24636,0.0885786,0.41988,0.142632
489,50,9,0.2464,0.088653,0.42008,0.142541
490,50,9,0.24644,0.0887276,0.42028,0.14245
491,50,9,0.246481,0.0888024,0.42048,0.142359
492,50,9,0.246521,0.0888773,0.42068,0.142269
493,50,9,0.246562,0.0889525,0.42088,0.142179
494,50,9,0.246603,0.0890279,0.421079,0.142089
495,50,9,0.246645,0.0891034,0.421279,0.141999
496,50,9,0.246686,0.089179,0.421479,0.141911
497,50,9,0.246728,0.0892548,0.421679,0.141823
498,50,9,0.246769,0.0893307,0.421879,0.141735
499,50,9,0.246811,0.0894066,0.422079,0.141648
500,50,9,0.246854,0.0894828,0.422279,0.141562
501,50,9,0.246896,0.089559,0.422479,0.141477
502,50,9,0.246939,0.0896354,0.422679,0.141392
503,50,9,0.246981,0.0897119,0.422879,0.141308
504,50,9,0.247024,0.0897885,0.423079,0.141224
505,50,9,0.247068,0.0898653,0.423278,0.141141
506,50,9,0.247111,0.0899422,0.423478,0.141059
507,50,9,0.247155,0.0900192,0.423678,0.140977
508,50,9,0.247198,0.0900964,0.423878,0.140895
