iteration,n_agents,c0,m0,s0,mx0,mn0
59,50,3,0.225004,0.0571915,0.285845,0.148431
60,50,3,0.225049,0.0573021,0.286036,0.148341
61,50,3,0.225093,0.0574126,0.286227,0.148252
62,50,3,0.225137,0.0575232,0.286418,0.148163
63,50,3,0.225181,0.0576337,0.286609,0.148073
64,50,3,0.225225,0.0577443,0.2868,0.147983
65,50,3,0.225269,0.0578551,0.286991,0.147893
66,50,3,0.225313,0.0579658,0.287181,0.147803
67,50,3,0.225357,0.0580764,0.287372,0.147713
68,50,3,0.2254,0.0581871,0.287562,0.147623
69,50,3,0.225444,0.0582979,0.287753,0.147533
70,50,3,0.225487,0.0584086,0.287943,0.147443
71,50,3,0.22553,0.0585194,0.288133,0.147352
72,50,3,0.225574,0.0586302,0.288323,0.147261
73,50,3,0.225617,0.0587409,0.288513,0.147171
74,50,3,0.22566,0.0588517,0.288703,0.147081
75,50,3,0.225703,0.0589624,0.288893,0.14699
76,50,3,0.225745,0.0590732,0.289083,0.146899
77,50,3,0.225788,0.0591841,0.289273,0.146808
78,50,3,0.22583,0.0592952,0.289463,0.146717
79,50,3,0.225873,0.0594063,0.289653,0.146625
80,50,3,0.225915,0.0595175,0.289843,0.146533
81,50,3,0.225957,0.0596288,0.290032,0.146441
82,50,3,0.225999,0.0597399,0.290222,0.146349
83,50,3,0.226041,0.0598512,0.290411,0.146257
84,50,3,0.226082,0.0599625,0.2906,0.146165
85,50,3,0.226124,0.0600737,0.290789,0.146072
86,50,3,0.226165,0.0601847,0.290978,0.14598
87,50,3,0.226206,0.060296,0.291167,0.145887
88,50,3,0.226247,0.0604071,0.291355,0.145795
89,50,3,0.226288,0.0605181,0.291544,0.145703
90,50,3,0.226329,0.0606294,0.291733,0.14561
91,50,3,0.22637,0.0607408,0.291921,0.145517
92,50,3,0.226411,0.0608522,0.29211,0.145424
93,50,3,0.226451,0.0609639,0.292299,0.14533
94,50,3,0.226492,0.0610754,0.292487,0.145237
95,50,3,0.226532,0.0611868,0.292676,0.145144
96,50,3,0.226572,0.0612979,0.292864,0.145051
97,50,3,0.226612,0.0614092,0.293052,0.144957
98,50,3,0.226652,0.0615203,0.29324,0.144864
99,50,3,0.226692,0.0616314,0.293428,0.144771
100,50,3,0.226732,0.0617424,0.293616,0.144679
101,50,3,0.226771,0.0618535,0.293804,0.144585
102,50,3,0.226811,0.0619647,0.293993,0.144492
103,50,3,0.22685,0.0620756,0.29418,0.144399
104,50,3,0.22689,0.0621864,0.294368,0.144307
105,50,3,0.226929,0.0622975,0.294556,0.144214
106,50,3,0.226968,0.0624086,0.294744,0.14412
107,50,3,0.227007,0.0625197,0.294932,0.144027
108,50,3,0.227046,0.0626308,0.29512,0.143934
109,50,3,0.227085,0.0627418,0.295307,0.14384
110,50,3,0.227124,0.062853,0.295494,0.143746
111,50,3,0.227162,0.062964,0.295682,0.143653
112,50,3,0.2272,0.063075,0.295869,0.143559
113,50,3,0.227238,0.0631858,0.296056,0.143466
114,50,3,0.227276,0.0632966,0.296242,0.143372
115,50,3,0.227314,0.0634074,0.296429,0.143278
116,50,3,0.227351,0.0635185,0.296616,0.143184
117,50,3,0.227389,0.0636296,0.296802,0.143089
118,50,3,0.227426,0.0637408,0.296989,0.142995
119,50,3,0.227463,0.0638519,0.297175,0.1429
120,50,3,0.2275,0.063963,0.297361,0.142805
121,50,3,0.227537,0.0640741,0.297547,0.142711
122,50,4,0.281012,0.107966,0.441325,0.142616
123,50,3,0.227611,0.0642961,0.297919,0.142522
124,50,3,0.227648,0.0644071,0.298105,0.142427
125,50,3,0.227685,0.0645181,0.298291,0.142332
126,50,3,0.227722,0.064629,0.298476,0.142238
127,50,3,0.227759,0.0647401,0.298662,0.142143
128,50,3,0.227795,0.064851,0.298847,0.142048
129,50,3,0.227831,0.0649618,0.299033,0.141953
130,50,3,0.227868,0.0650724,0.299218,0.141859
131,50,3,0.227905,0.0651829,0.299403,0.141765
132,50,3,0.227941,0.0652932,0.299587,0.141671
133,50,3,0.227978,0.0654033,0.299772,0.141577
134,50,3,0.228014,0.0655136,0.299957,0.141484
135,50,3,0.228051,0.0656237,0.300141,0.14139
136,50,3,0.228087,0.0657337,0.300325,0.141296
137,50,3,0.228123,0.0658438,0.30051,0.141203
138,50,3,0.22816,0.0659539,0.300694,0.141109
139,50,3,0.228196,0.066064,0.300878,0.141015
140,50,3,0.228232,0.0661741,0.301062,0.140921
141,50,3,0.228268,0.0662843,0.301246,0.140827
142,50,3,0.228304,0.0663945,0.30143,0.140733
143,50,3,0.228339,0.0665048,0.301614,0.140638
144,50,3,0.228375,0.0666151,0.301798,0.140544
145,50,3,0.22841,0.0667255,0.301981,0.140449
146,50,3,0.228446,0.0668358,0.302165,0.140355
147,50,3,0.228481,0.0669462,0.302349,0.14026
148,50,3,0.228516,0.0670564,0.302532,0.140165
149,50,3,0.228551,0.0671666,0.302715,0.140071
150,50,3,0.228587,0.0672766,0.302898,0.139976
151,50,3,0.228622,0.0673869,0.303081,0.139881
152,50,3,0.228657,0.067497,0.303264,0.139787
153,50,3,0.228691,0.0676071,0.303446,0.139692
154,50,3,0.228726,0.0677173,0.303629,0.139596
155,50,3,0.22876,0.0678273,0.303811,0.139502
156,50,3,0.228795,0.0679372,0.303994,0.139407
157,50,3,0.228829,0.0680472,0.304176,0.139312
158,50,3,0.228863,0.0681572,0.304358,0.139217
159,50,3,0.228896,0.068267,0.30454,0.139121
160,50,3,0.22893,0.0683769,0.304721,0.139026
161,50,3,0.228964,0.0684867,0.304903,0.138931
162,50,3,0.228997,0.0685966,0.305084,0.138835
163,50,3,0.22903,0.0687065,0.305265,0.138739
164,50,3,0.229063,0.0688165,0.305446,0.138643
165,50,4,0.236676,0.0611187,0.305628,0.138548
166,50,4,0.236692,0.061205,0.305809,0.138452
167,50,4,0.236707,0.0612914,0.30599,0.138357
168,50,4,0.236723,0.0613779,0.306171,0.138261
169,50,4,0.236739,0.0614644,0.306351,0.138166
170,50,4,0.236754,0.061551,0.306532,0.13807
171,50,5,0.278859,0.100623,0.447212,0.137974
172,50,4,0.236786,0.0617243,0.306893,0.137879
173,50,4,0.236802,0.0618113,0.307074,0.137783
174,50,4,0.236818,0.0618985,0.307254,0.137687
175,50,5,0.278947,0.100836,0.4474,0.137591
176,50,4,0.236851,0.0620729,0.307614,0.137494
177,50,4,0.236867,0.0621601,0.307794,0.137398
178,50,4,0.236882,0.0622475,0.307974,0.137301
179,50,4,0.236898,0.062335,0.308153,0.137205
180,50,4,0.236914,0.0624225,0.308333,0.137108
181,50,4,0.23693,0.06251,0.308513,0.137012
182,50,4,0.236946,0.0625976,0.308692,0.136915
183,50,4,0.236962,0.0626854,0.308871,0.136818
184,50,4,0.236978,0.0627732,0.30905,0.136721
185,50,4,0.236994,0.0628612,0.309229,0.136623
186,50,4,0.237009,0.0629491,0.309408,0.136526
187,50,4,0.237025,0.0630372,0.309586,0.136429
188,50,4,0.237041,0.0631254,0.309765,0.136331
189,50,4,0.237057,0.0632137,0.309944,0.136233
190,50,4,0.237073,0.063302,0.310122,0.136136
191,50,5,0.279295,0.101684,0.448115,0.136039
192,50,4,0.237106,0.0634786,0.310479,0.135941
193,50,4,0.237122,0.063567,0.310658,0.135844
194,50,4,0.237138,0.0636556,0.310836,0.135746
195,50,4,0.237155,0.0637442,0.311014,0.135648
196,50,4,0.237171,0.0638331,0.311192,0.13555
197,50,4,0.237187,0.0639219,0.31137,0.135452
198,50,4,0.237204,0.0640107,0.311548,0.135354
199,50,4,0.23722,0.0640995,0.311726,0.135256
200,50,5,0.279487,0.102158,0.448485,0.135159
201,50,4,0.237254,0.0642773,0.312081,0.135061
202,50,4,0.23727,0.0643662,0.312258,0.134962
203,50,4,0.237286,0.0644554,0.312435,0.134864
204,50,4,0.237303,0.0645446,0.312612,0.134765
205,50,4,0.237319,0.0646337,0.312788,0.134667
206,50,4,0.237336,0.064723,0.312964,0.134568
207,50,4,0.237352,0.0648123,0.313141,0.134469
208,50,5,0.279654,0.102577,0.448797,0.134371
209,50,5,0.258934,0.0723644,0.345132,0.134272
210,50,8,0.340559,0.121918,0.527087,0.134173
211,50,8,0.340545,0.121923,0.526922,0.134074
212,50,7,0.325044,0.122764,0.526758,0.133975
213,50,7,0.325023,0.122762,0.526594,0.133877
214,50,7,0.325002,0.12276,0.52643,0.133778
215,50,7,0.324981,0.122758,0.526265,0.13368
216,50,7,0.32496,0.122756,0.526102,0.133581
217,50,7,0.324938,0.122755,0.525938,0.133482
218,50,8,0.340448,0.121956,0.525774,0.133384
219,50,7,0.324896,0.122753,0.525611,0.133285
220,50,7,0.324875,0.122752,0.525448,0.133186
221,50,7,0.324854,0.122751,0.525286,0.133087
222,50,7,0.324833,0.12275,0.525123,0.132987
223,50,7,0.324812,0.12275,0.52496,0.132888
224,50,7,0.32479,0.122749,0.524797,0.132788
225,50,7,0.324769,0.122749,0.524635,0.132689
226,50,7,0.324748,0.122749,0.524472,0.132589
227,50,7,0.324726,0.122749,0.52431,0.13249
228,50,7,0.324705,0.122749,0.524149,0.132391
229,50,7,0.324683,0.122749,0.523987,0.132291
230,50,7,0.324662,0.12275,0.523826,0.132191
231,50,7,0.324641,0.12275,0.523664,0.132092
232,50,8,0.340246,0.122039,0.523503,0.131992
233,50,7,0.324598,0.122752,0.523341,0.131891
234,50,7,0.324576,0.122753,0.52318,0.131791
235,50,7,0.324555,0.122754,0.523019,0.131691
236,50,7,0.324533,0.122755,0.522858,0.131591
237,50,7,0.324511,0.122756,0.522698,0.13149
238,50,7,0.32449,0.122758,0.522537,0.13139
239,50,8,0.340141,0.122089,0.522377,0.131289
240,50,7,0.324447,0.122761,0.522216,0.131188
241,50,7,0.324425,0.122763,0.522056,0.131088
242,50,7,0.324404,0.122765,0.521896,0.130987
243,50,7,0.324382,0.122767,0.521737,0.130886
244,50,8,0.348255,0.131091,0.521578,0.130785
245,50,8,0.348231,0.131089,0.521419,0.130685
246,50,9,0.359524,0.127669,0.521261,0.130584
247,50,9,0.359505,0.127672,0.521102,0.130483
248,50,8,0.348157,0.131085,0.520944,0.130382
249,50,8,0.348133,0.131084,0.520786,0.130282
250,50,8,0.348109,0.131082,0.520628,0.130181
251,50,8,0.348084,0.131081,0.52047,0.13008
252,50,8,0.34806,0.13108,0.520312,0.129979
253,50,8,0.348036,0.131079,0.520154,0.129879
254,50,8,0.348011,0.131077,0.519996,0.129779
255,50,8,0.347987,0.131076,0.519839,0.129679
256,50,8,0.347963,0.131075,0.519681,0.12958
257,50,8,0.347938,0.131073,0.519524,0.12948
258,50,8,0.347914,0.131072,0.519367,0.129381
259,50,8,0.347889,0.131071,0.51921,0.129281
260,50,8,0.347865,0.13107,0.519054,0.129181
261,50,8,0.347841,0.13107,0.518897,0.129081
262,50,9,0.359227,0.127718,0.518741,0.128981
263,50,8,0.347792,0.131068,0.518585,0.12888
264,50,8,0.347767,0.131068,0.518429,0.12878
265,50,8,0.347743,0.131068,0.518273,0.12868
266,50,8,0.347718,0.131067,0.518118,0.12858
267,50,8,0.347694,0.131067,0.517963,0.12848
268,50,8,0.347669,0.131067,0.517808,0.128381
269,50,8,0.347645,0.131067,0.517653,0.128282
270,50,8,0.34762,0.131066,0.517498,0.128182
271,50,8,0.347596,0.131066,0.517344,0.128083
272,50,8,0.347571,0.131066,0.517191,0.127984
273,50,8,0.347546,0.131066,0.517038,0.127884
274,50,8,0.347522,0.131066,0.516885,0.127784
275,50,8,0.347497,0.131066,0.516732,0.127685
276,50,8,0.347473,0.131067,0.516579,0.127586
277,50,8,0.347448,0.131067,0.516426,0.127486
278,50,8,0.347423,0.131067,0.516273,0.127387
279,50,8,0.347399,0.131067,0.516121,0.127288
280,50,8,0.347374,0.131067,0.515969,0.127189
281,50,8,0.347349,0.131068,0.515816,0.127089
282,50,8,0.347325,0.131068,0.515664,0.12699
283,50,8,0.347301,0.131068,0.515513,0.12689
284,50,8,0.347276,0.131069,0.515362,0.126791
285,50,8,0.347252,0.131069,0.515211,0.126692
286,50,8,0.347228,0.13107,0.515061,0.126593
287,50,8,0.347203,0.131071,0.514911,0.126493
288,50,8,0.347179,0.131072,0.514762,0.126394
289,50,8,0.347155,0.131073,0.514613,0.126295
290,50,8,0.347131,0.131074,0.514464,0.126195
291,50,8,0.347107,0.131076,0.514315,0.126095
292,50,8,0.347083,0.131077,0.514167,0.125996
293,50,8,0.347058,0.131078,0.514019,0.125896
294,50,7,0.3232,0.12285,0.513011,0.125797
295,50,8,0.34701,0.131081,0.513723,0.125697
296,50,8,0.346985,0.131083,0.513575,0.125598
297,50,8,0.346961,0.131084,0.513428,0.125499
298,50,8,0.346937,0.131086,0.513281,0.125401
299,50,8,0.346912,0.131087,0.513135,0.125302
300,50,8,0.346888,0.131089,0.512989,0.125203
301,50,8,0.346863,0.131091,0.512844,0.125105
302,50,7,0.359466,0.135517,0.512698,0.125007
303,50,6,0.333915,0.129881,0.512495,0.124908
304,50,6,0.333902,0.129916,0.512437,0.12481
305,50,6,0.333889,0.129951,0.512378,0.124711
306,50,6,0.322532,0.133059,0.512318,0.124613
307,50,6,0.322555,0.133091,0.512259,0.124514
308,50,6,0.322578,0.133123,0.512199,0.124416
309,50,6,0.322602,0.133155,0.512138,0.124318
310,50,6,0.322625,0.133187,0.512078,0.124219
311,50,6,0.322648,0.133219,0.512017,0.124121
312,50,6,0.322671,0.13325,0.511955,0.124023
313,50,6,0.322693,0.133282,0.511894,0.123924
314,50,6,0.322716,0.133314,0.511832,0.123825
315,50,6,0.322738,0.133345,0.51177,0.123727
316,50,6,0.322761,0.133377,0.511708,0.123628
317,50,6,0.322784,0.133408,0.511646,0.123529
318,50,6,0.322806,0.13344,0.511584,0.123431
319,50,6,0.322829,0.133472,0.511522,0.123331
320,50,6,0.322851,0.133503,0.51146,0.123232
321,50,6,0.322874,0.133535,0.511398,0.123133
322,50,6,0.322896,0.133567,0.511336,0.123033
323,50,6,0.322919,0.133598,0.511274,0.122934
324,50,6,0.322941,0.133629,0.511211,0.122835
325,50,6,0.322964,0.133661,0.511148,0.122736
326,50,6,0.322986,0.133692,0.511085,0.122638
327,50,6,0.323008,0.133723,0.511022,0.122539
328,50,6,0.323031,0.133754,0.510958,0.122441
329,50,6,0.323054,0.133785,0.510895,0.122342
330,50,7,0.322912,0.123891,0.510831,0.122242
331,50,7,0.322903,0.12392,0.510767,0.122143
332,50,6,0.33349,0.130912,0.510702,0.122044
333,50,6,0.333474,0.130948,0.510637,0.121944
334,50,6,0.333457,0.130985,0.510571,0.121845
335,50,6,0.333441,0.131021,0.510506,0.121745
336,50,6,0.333424,0.131058,0.51044,0.121645
337,50,6,0.333407,0.131094,0.510374,0.121545
338,50,6,0.33339,0.131131,0.510308,0.121445
339,50,6,0.333373,0.131168,0.510242,0.121345
340,50,6,0.333356,0.131205,0.510176,0.121244
341,50,6,0.333338,0.131242,0.510109,0.121143
342,50,6,0.333321,0.131279,0.510042,0.121042
343,50,6,0.333303,0.131316,0.509974,0.120942
344,50,6,0.333285,0.131353,0.509906,0.120841
345,50,6,0.333267,0.13139,0.509838,0.120739
346,50,6,0.333249,0.131428,0.509769,0.120639
347,50,6,0.333231,0.131465,0.5097,0.120538
348,50,6,0.333212,0.131502,0.509631,0.120437
349,50,6,0.333194,0.131539,0.509561,0.120337
350,50,5,0.336211,0.143942,0.509492,0.120236
351,50,6,0.323539,0.134462,0.509421,0.120135
352,50,6,0.32356,0.134492,0.509351,0.120034
353,50,6,0.323582,0.134522,0.50928,0.119933
354,50,6,0.323603,0.134552,0.509208,0.119831
355,50,6,0.323625,0.134583,0.509137,0.11973
356,50,6,0.323646,0.134613,0.509065,0.119628
357,50,6,0.323667,0.134643,0.508992,0.119526
358,50,6,0.323689,0.134673,0.508919,0.119424
359,50,6,0.32371,0.134703,0.508846,0.119322
360,50,6,0.323731,0.134734,0.508773,0.11922
361,50,6,0.323752,0.134764,0.5087,0.119118
362,50,6,0.323773,0.134794,0.508627,0.119016
363,50,6,0.323794,0.134824,0.508554,0.118915
364,50,6,0.323815,0.134854,0.50848,0.118812
365,50,6,0.323836,0.134885,0.508406,0.11871
366,50,6,0.323856,0.134915,0.508332,0.118607
367,50,6,0.323877,0.134945,0.508258,0.118505
368,50,6,0.323897,0.134975,0.508183,0.118403
369,50,6,0.323917,0.135005,0.508109,0.1183
370,50,6,0.323938,0.135035,0.508033,0.118197
371,50,6,0.323958,0.135066,0.507958,0.118094
372,50,6,0.323978,0.135096,0.507882,0.117991
373,50,6,0.323998,0.135126,0.507807,0.117888
374,50,7,0.322481,0.125186,0.507731,0.117785
375,50,6,0.33577,0.130591,0.507655,0.117681
376,50,6,0.33576,0.130624,0.507579,0.117578
377,50,6,0.335749,0.130657,0.507502,0.117474
378,50,6,0.335739,0.13069,0.507425,0.11737
379,50,6,0.332579,0.132687,0.507348,0.117267
380,50,6,0.332556,0.132726,0.507271,0.117163
381,50,6,0.332534,0.132765,0.507193,0.11706
382,50,6,0.332511,0.132805,0.507116,0.116956
383,50,6,0.332489,0.132844,0.507038,0.116852
384,50,6,0.332466,0.132884,0.506961,0.116749
385,50,6,0.332443,0.132923,0.506883,0.116645
386,50,5,0.336729,0.145271,0.506806,0.116541
387,50,5,0.33674,0.145308,0.506728,0.116437
388,50,5,0.336752,0.145346,0.506651,0.116333
389,50,5,0.336764,0.145383,0.506573,0.116229
390,50,5,0.336775,0.145421,0.506494,0.116125
391,50,5,0.336786,0.145458,0.506415,0.116021
392,50,5,0.336796,0.145495,0.506336,0.115918
393,50,5,0.336807,0.145532,0.506256,0.115814
394,50,5,0.336818,0.145569,0.506176,0.115711
395,50,5,0.336828,0.145606,0.506096,0.115608
396,50,5,0.336838,0.145643,0.506015,0.115506
397,50,6,0.324462,0.13584,0.505934,0.115403
398,50,7,0.322196,0.125914,0.505853,0.1153
399,50,7,0.322184,0.125944,0.505772,0.115197
400,50,7,0.322171,0.125974,0.505692,0.115093
401,50,7,0.322158,0.126005,0.505611,0.11499
402,50,7,0.322146,0.126035,0.50553,0.114887
403,50,5,0.341068,0.143411,0.505449,0.114784
404,50,5,0.341095,0.143438,0.505368,0.114681
405,50,5,0.341121,0.143465,0.505287,0.114578
406,50,5,0.341147,0.143491,0.505205,0.114475
407,50,5,0.341173,0.143518,0.505123,0.114372
408,50,5,0.341199,0.143544,0.505041,0.114269
409,50,5,0.341225,0.14357,0.504959,0.114166
410,50,5,0.341251,0.143596,0.504877,0.114063
411,50,8,0.333117,0.121735,0.504796,0.113961
412,50,7,0.312418,0.116278,0.504714,0.113858
413,50,4,0.307164,0.141302,0.504632,0.113756
414,50,4,0.307173,0.141313,0.50455,0.113655
415,50,4,0.307182,0.141324,0.504467,0.113553
416,50,4,0.307191,0.141335,0.504384,0.113451
417,50,4,0.3072,0.141347,0.504301,0.113349
418,50,4,0.307208,0.141358,0.504217,0.113247
419,50,4,0.307217,0.141369,0.504133,0.113145
420,50,4,0.307225,0.14138,0.504049,0.113042
421,50,4,0.307234,0.141391,0.503965,0.112939
422,50,4,0.307242,0.141402,0.503881,0.112837
423,50,4,0.307251,0.141413,0.503796,0.112734
424,50,4,0.307259,0.141424,0.503712,0.112632
425,50,4,0.307268,0.141435,0.503627,0.11253
426,50,5,0.34998,0.152643,0.520796,0.112429
427,50,5,0.349991,0.152653,0.520812,0.112327
428,50,5,0.350001,0.152663,0.520828,0.112225
429,50,5,0.350011,0.152672,0.520843,0.112123
430,50,5,0.350021,0.152681,0.520859,0.112022
431,50,5,0.350032,0.15269,0.520874,0.111919
432,50,5,0.350042,0.1527,0.52089,0.111818
433,50,5,0.350052,0.152709,0.520904,0.111715
434,50,5,0.350061,0.152718,0.520919,0.111613
435,50,5,0.350071,0.152727,0.520933,0.11151
436,50,5,0.350081,0.152737,0.520947,0.111408
437,50,5,0.350091,0.152746,0.52096,0.111305
438,50,5,0.350101,0.152755,0.520973,0.111202
439,50,5,0.350111,0.152764,0.520987,0.111099
440,50,5,0.350121,0.152773,0.521,0.110996
441,50,5,0.350131,0.152782,0.521012,0.110893
442,50,5,0.35014,0.152791,0.521024,0.11079
443,50,5,0.35015,0.152799,0.521036,0.110687
444,50,8,0.337632,0.129209,0.521048,0.110584
445,50,5,0.350169,0.152816,0.521059,0.110482
446,50,5,0.350178,0.152825,0.52107,0.110379
447,50,5,0.350187,0.152833,0.521081,0.110276
448,50,5,0.350196,0.152841,0.521092,0.110173
449,50,5,0.350205,0.152849,0.521102,0.11007
450,50,5,0.350214,0.152857,0.521113,0.109967
451,50,5,0.350223,0.152865,0.521124,0.109864
452,50,5,0.350232,0.152873,0.521134,0.109761
453,50,5,0.350241,0.15288,0.521143,0.109658
454,50,8,0.337364,0.129357,0.521153,0.109554
455,50,5,0.350259,0.152896,0.521163,0.10945
456,50,5,0.350267,0.152904,0.521173,0.109347
457,50,8,0.337281,0.129402,0.521182,0.109243
458,50,5,0.350284,0.152919,0.521191,0.10914
459,50,5,0.350293,0.152927,0.5212,0.109036
460,50,5,0.350301,0.152934,0.521209,0.108933
461,50,5,0.350309,0.152942,0.521217,0.108829
462,50,5,0.350317,0.152949,0.521225,0.108725
463,50,5,0.350325,0.152957,0.521231,0.108622
464,50,5,0.350332,0.152964,0.521238,0.108518
465,50,5,0.35034,0.152971,0.521244,0.108414
466,50,5,0.350348,0.152978,0.521251,0.10831
467,50,5,0.350355,0.152985,0.521257,0.108206
468,50,5,0.350363,0.152992,0.521264,0.108102
469,50,5,0.35037,0.152999,0.521271,0.107998
470,50,5,0.350378,0.153006,0.521278,0.107894
471,50,5,0.350386,0.153012,0.521284,0.107789
472,50,5,0.350394,0.15302,0.52129,0.107685
473,50,5,0.350401,0.153026,0.521296,0.10758
474,50,5,0.350409,0.153033,0.521301,0.107476
475,50,5,0.350417,0.15304,0.521307,0.107372
476,50,5,0.350424,0.153047,0.521312,0.107267
477,50,5,0.350431,0.153053,0.521317,0.107163
478,50,5,0.350439,0.15306,0.521322,0.107058
479,50,8,0.336655,0.129724,0.521327,0.106954
480,50,5,0.350453,0.153073,0.521331,0.106849
481,50,8,0.336596,0.129754,0.521335,0.106744
482,50,5,0.350468,0.153086,0.521338,0.10664
483,50,5,0.350475,0.153092,0.521341,0.106535
484,50,5,0.350482,0.153098,0.521344,0.106431
485,50,5,0.350489,0.153104,0.521346,0.106326
486,50,5,0.350496,0.15311,0.521348,0.106222
487,50,5,0.350503,0.153116,0.52135,0.106118
488,50,5,0.350511,0.153122,0.521352,0.106015
489,50,5,0.350518,0.153127,0.521354,0.105911
490,50,6,0.384229,0.158811,0.552748,0.105808
491,50,9,0.360334,0.140069,0.552603,0.105705
492,50,6,0.384193,0.158766,0.552458,0.105603
493,50,9,0.360249,0.140057,0.552313,0.1055
494,50,6,0.384157,0.15872,0.552168,0.105397
495,50,6,0.384139,0.158698,0.552024,0.105294
496,50,6,0.384121,0.158675,0.551879,0.105191
497,50,6,0.384103,0.158652,0.551735,0.105088
498,50,6,0.384085,0.15863,0.551591,0.104985
499,50,6,0.384067,0.158607,0.551447,0.104882
500,50,6,0.384049,0.158585,0.551304,0.104778
501,50,6,0.384031,0.158562,0.551162,0.104675
502,50,6,0.384013,0.15854,0.55102,0.104573
503,50,6,0.383995,0.158517,0.550877,0.10447
504,50,6,0.383977,0.158495,0.550735,0.104367
505,50,9,0.359735,0.139987,0.550593,0.104264
506,50,6,0.383941,0.15845,0.550452,0.104161
507,50,6,0.383923,0.158427,0.55031,0.104058
508,50,6,0.383905,0.158405,0.550169,0.103955
509,50,6,0.383887,0.158382,0.550029,0.103852
510,50,6,0.383869,0.15836,0.549888,0.103749
511,50,6,0.383851,0.158338,0.549748,0.103646
512,50,6,0.383833,0.158315,0.549608,0.103543
513,50,9,0.359389,0.139945,0.549468,0.10344
514,50,6,0.383797,0.158271,0.549329,0.103338
515,50,6,0.38378,0.158249,0.54919,0.103234
516,50,6,0.383762,0.158226,0.549051,0.103131
517,50,6,0.383744,0.158204,0.548913,0.103028
518,50,6,0.383726,0.158182,0.548774,0.102925
519,50,6,0.383708,0.158159,0.548636,0.102821
520,50,6,0.38369,0.158137,0.548498,0.102718
521,50,6,0.383672,0.158115,0.54836,0.102615
522,50,6,0.383654,0.158092,0.548223,0.102512
523,50,6,0.383637,0.15807,0.548087,0.10241
524,50,6,0.383619,0.158048,0.547951,0.102307
525,50,6,0.383601,0.158026,0.547815,0.102204
526,50,9,0.358822,0.139882,0.54768,0.102101
527,50,6,0.383566,0.157982,0.547544,0.101999
528,50,6,0.383548,0.15796,0.54741,0.101896
