iteration,n_agents,c0,m0,s0,mx0,mn0
63,50,16,0.295305,0.170858,0.606768,0.0863424
64,50,16,0.295364,0.17086,0.606862,0.0865064
65,50,16,0.295424,0.170861,0.606957,0.0866703
66,50,16,0.295483,0.170863,0.607053,0.086834
67,50,16,0.295542,0.170865,0.607149,0.0869975
68,50,16,0.295602,0.170867,0.607245,0.0871613
69,50,16,0.295661,0.170869,0.607341,0.0873249
70,50,16,0.295721,0.170871,0.607438,0.0874882
71,50,16,0.295781,0.170874,0.607535,0.0876514
72,50,16,0.29584,0.170877,0.607633,0.0878145
73,50,16,0.2959,0.170879,0.607731,0.0879777
74,50,16,0.29596,0.170882,0.60783,0.0881406
75,50,16,0.296021,0.170885,0.607929,0.0883037
76,50,16,0.296081,0.170888,0.608028,0.0884671
77,50,16,0.296141,0.170891,0.608127,0.0886302
78,50,16,0.296202,0.170895,0.608228,0.0885973
79,50,16,0.296263,0.170898,0.608328,0.0884684
80,50,16,0.296324,0.170902,0.608429,0.0883396
81,50,16,0.296385,0.170906,0.60853,0.0882105
82,50,16,0.296446,0.17091,0.608632,0.0880812
83,50,16,0.296507,0.170914,0.608734,0.0879517
84,50,16,0.296569,0.170919,0.608837,0.087822
85,50,16,0.29663,0.170923,0.608939,0.0876921
86,50,16,0.296691,0.170928,0.609042,0.0875619
87,50,16,0.296753,0.170932,0.609144,0.0874322
88,50,16,0.296815,0.170937,0.609247,0.0873027
89,50,16,0.296876,0.170942,0.60935,0.0871731
90,50,16,0.296938,0.170947,0.609454,0.0870436
91,50,16,0.297,0.170952,0.609557,0.0869138
92,50,16,0.297062,0.170957,0.609661,0.0867839
93,50,16,0.297124,0.170962,0.609766,0.0866539
94,50,16,0.297186,0.170968,0.609872,0.086524
95,50,16,0.297249,0.170973,0.609977,0.0863942
96,50,16,0.297311,0.170979,0.610082,0.0862642
97,50,16,0.297373,0.170985,0.610188,0.0861343
98,50,16,0.297436,0.170991,0.610293,0.0860046
99,50,16,0.297499,0.170997,0.610399,0.0858749
100,50,16,0.297562,0.171003,0.610505,0.085745
101,50,16,0.297625,0.17101,0.610611,0.0856148
102,50,16,0.297688,0.171016,0.610717,0.0854843
103,50,16,0.297751,0.171022,0.610823,0.0853536
104,50,16,0.297814,0.171029,0.610929,0.0852228
105,50,16,0.297877,0.171036,0.611037,0.0850918
106,50,16,0.29794,0.171043,0.611145,0.0849611
107,50,16,0.298004,0.17105,0.611253,0.0848306
108,50,16,0.298068,0.171057,0.611362,0.0846999
109,50,16,0.298131,0.171064,0.611471,0.0845692
110,50,16,0.298195,0.171072,0.61158,0.0844385
111,50,16,0.298259,0.171079,0.61169,0.0843083
112,50,16,0.298323,0.171087,0.6118,0.0841784
113,50,16,0.298387,0.171094,0.611911,0.0840488
114,50,16,0.298452,0.171102,0.612021,0.0839195
115,50,16,0.298516,0.17111,0.612132,0.0837904
116,50,16,0.298581,0.171118,0.612243,0.0836612
117,50,16,0.298645,0.171126,0.612354,0.083532
118,50,16,0.29871,0.171135,0.612465,0.0834026
119,50,16,0.298775,0.171143,0.612576,0.0832733
120,50,16,0.298839,0.171151,0.612688,0.0831438
121,50,16,0.298904,0.17116,0.612799,0.0830144
122,50,16,0.298969,0.171169,0.612911,0.0828853
123,50,16,0.299035,0.171178,0.613023,0.082756
124,50,16,0.2991,0.171186,0.613135,0.0826271
125,50,16,0.299165,0.171195,0.613247,0.0824983
126,50,16,0.29923,0.171204,0.613359,0.0823696
127,50,16,0.299296,0.171213,0.613472,0.082241
128,50,16,0.299362,0.171222,0.613585,0.0821125
129,50,16,0.299427,0.171232,0.613699,0.0819844
130,50,16,0.299493,0.171241,0.613812,0.081856
131,50,16,0.299559,0.171251,0.613926,0.081728
132,50,16,0.299626,0.17126,0.614041,0.0815998
133,50,16,0.299692,0.17127,0.614155,0.0814717
134,50,16,0.299758,0.17128,0.614269,0.0813436
135,50,16,0.299825,0.17129,0.614384,0.0812155
136,50,16,0.299891,0.1713,0.614499,0.0810877
137,50,16,0.299958,0.17131,0.614614,0.0809603
138,50,16,0.300025,0.17132,0.614729,0.0808329
139,50,16,0.300092,0.171331,0.614845,0.0807056
140,50,16,0.300159,0.171341,0.614961,0.0805787
141,50,16,0.300226,0.171352,0.615078,0.0804518
142,50,16,0.300293,0.171363,0.615195,0.0803245
143,50,16,0.30036,0.171374,0.615312,0.0801975
144,50,16,0.300427,0.171385,0.61543,0.0800702
145,50,16,0.300494,0.171396,0.615548,0.0799433
146,50,16,0.300562,0.171407,0.615667,0.0798161
147,50,16,0.300629,0.171419,0.615786,0.0796889
148,50,16,0.300697,0.17143,0.615904,0.0795615
149,50,16,0.300765,0.171442,0.616023,0.0794344
150,50,16,0.300832,0.171454,0.616143,0.0793077
151,50,16,0.3009,0.171466,0.616263,0.0791813
152,50,16,0.300968,0.171478,0.616384,0.0790553
153,50,16,0.301037,0.17149,0.616505,0.078929
154,50,16,0.301105,0.171502,0.616626,0.0788027
155,50,16,0.301173,0.171515,0.616748,0.0786764
156,50,16,0.301242,0.171527,0.61687,0.0785499
157,50,16,0.30131,0.17154,0.616993,0.0784235
158,50,16,0.301379,0.171553,0.617116,0.078297
159,50,16,0.301448,0.171566,0.617239,0.0781709
160,50,16,0.301516,0.171578,0.617362,0.0780446
161,50,16,0.301585,0.171591,0.617485,0.0779186
162,50,16,0.301655,0.171605,0.617608,0.0777925
163,50,16,0.301724,0.171618,0.617732,0.0776663
164,50,16,0.301793,0.171631,0.617857,0.0775402
165,50,16,0.301862,0.171645,0.617981,0.0774139
166,50,16,0.301932,0.171658,0.618106,0.0772875
167,50,16,0.302001,0.171672,0.618231,0.0771612
168,50,16,0.302071,0.171686,0.618356,0.0770347
169,50,16,0.302141,0.1717,0.618481,0.076908
170,50,16,0.302211,0.171714,0.618607,0.0767818
171,50,16,0.302281,0.171728,0.618733,0.0766552
172,50,16,0.302351,0.171742,0.61886,0.0765288
173,50,16,0.302421,0.171757,0.618987,0.0764026
174,50,16,0.302491,0.171771,0.619115,0.0762766
175,50,16,0.302562,0.171786,0.619243,0.0761511
176,50,16,0.302632,0.1718,0.619371,0.0760254
177,50,16,0.302703,0.171815,0.619499,0.0758999
178,50,16,0.302773,0.17183,0.619628,0.0757742
179,50,16,0.302844,0.171845,0.619757,0.0756483
180,50,16,0.302915,0.17186,0.619886,0.0755224
181,50,16,0.302986,0.171875,0.620015,0.0753968
182,50,16,0.303057,0.17189,0.620145,0.0752714
183,50,16,0.303128,0.171905,0.620275,0.0751462
184,50,16,0.3032,0.171921,0.620406,0.0750212
185,50,16,0.303271,0.171936,0.620538,0.0748964
186,50,16,0.303342,0.171952,0.620669,0.0747717
187,50,16,0.303414,0.171968,0.620801,0.0746466
188,50,16,0.303486,0.171984,0.620934,0.0745216
189,50,16,0.303558,0.172,0.621067,0.0743967
190,50,16,0.30363,0.172016,0.6212,0.0742715
191,50,16,0.303702,0.172032,0.621334,0.0741465
192,50,16,0.303774,0.172048,0.621468,0.0740217
193,50,16,0.303847,0.172065,0.621603,0.0738968
194,50,16,0.303919,0.172081,0.621738,0.0737719
195,50,16,0.303992,0.172098,0.621873,0.0736475
196,50,16,0.304064,0.172115,0.622008,0.0735232
197,50,16,0.304137,0.172131,0.622144,0.073399
198,50,16,0.30421,0.172149,0.62228,0.0732747
199,50,16,0.304282,0.172166,0.622417,0.0731502
200,50,16,0.304355,0.172183,0.622554,0.0730258
201,50,16,0.304428,0.1722,0.62269,0.0729017
202,50,16,0.304501,0.172218,0.622828,0.0727775
203,50,16,0.304574,0.172236,0.622966,0.0726537
204,50,16,0.304647,0.172253,0.623103,0.0725296
205,50,16,0.30472,0.172271,0.623241,0.0724053
206,50,16,0.304794,0.172289,0.62338,0.0722812
207,50,16,0.304867,0.172307,0.623519,0.072157
208,50,16,0.304941,0.172325,0.623658,0.0720331
209,50,16,0.305014,0.172343,0.623798,0.0719089
210,50,16,0.305088,0.172362,0.623938,0.0717847
211,50,16,0.305162,0.17238,0.624078,0.0716603
212,50,16,0.305236,0.172399,0.624219,0.0715357
213,50,16,0.30531,0.172417,0.624359,0.0714116
214,50,16,0.305384,0.172436,0.624501,0.0712872
215,50,16,0.305458,0.172455,0.624642,0.0711632
216,50,16,0.305532,0.172473,0.624783,0.071039
217,50,16,0.305607,0.172492,0.624925,0.0709152
218,50,16,0.305681,0.172511,0.625067,0.0707917
219,50,16,0.305756,0.17253,0.625209,0.0706682
220,50,16,0.30583,0.172549,0.625351,0.0705445
221,50,16,0.305905,0.172568,0.625494,0.0704208
222,50,16,0.305979,0.172587,0.625636,0.070297
223,50,16,0.306054,0.172607,0.625779,0.0701735
224,50,16,0.306129,0.172626,0.625922,0.0700502
225,50,16,0.306204,0.172645,0.626066,0.0699271
226,50,16,0.306279,0.172665,0.626209,0.069804
227,50,16,0.306354,0.172684,0.626353,0.0696807
228,50,16,0.306429,0.172704,0.626498,0.0695579
229,50,16,0.306505,0.172724,0.626642,0.0694356
230,50,16,0.30658,0.172743,0.626786,0.0693131
231,50,16,0.306656,0.172763,0.626931,0.0691906
232,50,16,0.306732,0.172783,0.627076,0.0690682
233,50,16,0.306807,0.172803,0.627221,0.0689456
234,50,16,0.306883,0.172823,0.627366,0.0688235
235,50,16,0.306959,0.172843,0.627511,0.0687015
236,50,16,0.307035,0.172863,0.627656,0.0685796
237,50,16,0.307111,0.172884,0.627802,0.0684579
238,50,16,0.307187,0.172904,0.627948,0.0683366
239,50,16,0.307263,0.172924,0.628093,0.0682151
240,50,16,0.307339,0.172945,0.628239,0.0680937
241,50,16,0.307416,0.172965,0.628386,0.0679724
242,50,16,0.307492,0.172986,0.628533,0.0678509
243,50,16,0.307569,0.173006,0.62868,0.0677292
244,50,16,0.307646,0.173027,0.628828,0.0676078
245,50,16,0.307723,0.173048,0.628976,0.0674869
246,50,16,0.3078,0.173069,0.629125,0.0673666
247,50,16,0.307877,0.17309,0.629273,0.067246
248,50,16,0.307954,0.173111,0.629422,0.0671256
249,50,16,0.308031,0.173132,0.62957,0.067005
250,50,16,0.308108,0.173153,0.629719,0.0668842
251,50,16,0.308186,0.173174,0.629869,0.0667637
252,50,16,0.308264,0.173196,0.630018,0.0666433
253,50,16,0.308341,0.173217,0.630168,0.066523
254,50,16,0.308419,0.173238,0.630318,0.066403
255,50,16,0.308497,0.17326,0.630468,0.0662832
256,50,16,0.308575,0.173282,0.630618,0.0661634
257,50,16,0.308652,0.173303,0.630768,0.0660434
258,50,16,0.30873,0.173325,0.630918,0.0659237
259,50,16,0.308809,0.173347,0.631069,0.0658042
260,50,16,0.308887,0.173369,0.63122,0.065685
261,50,16,0.308965,0.173391,0.631371,0.065566
262,50,16,0.309044,0.173413,0.631522,0.065447
263,50,16,0.309122,0.173435,0.631674,0.0653278
264,50,16,0.309201,0.173458,0.631826,0.0652086
265,50,16,0.30928,0.17348,0.631978,0.0650898
266,50,16,0.309359,0.173503,0.632131,0.0649708
267,50,16,0.309438,0.173525,0.632284,0.0648519
268,50,16,0.309517,0.173548,0.632437,0.064733
269,50,16,0.309597,0.173571,0.632591,0.0646146
270,50,16,0.309676,0.173594,0.632745,0.0644962
271,50,16,0.309756,0.173617,0.632899,0.0643778
272,50,16,0.309836,0.17364,0.633053,0.0642592
273,50,16,0.309915,0.173663,0.633208,0.0641408
274,50,16,0.309995,0.173686,0.633362,0.0640225
275,50,16,0.310075,0.173709,0.633517,0.0639042
276,50,16,0.310155,0.173732,0.633672,0.0637857
277,50,16,0.310235,0.173756,0.633827,0.0636677
278,50,16,0.310315,0.173779,0.633982,0.0635501
279,50,16,0.310396,0.173802,0.634137,0.0634324
280,50,16,0.310476,0.173826,0.634293,0.063315
281,50,16,0.310556,0.173849,0.634449,0.0631981
282,50,16,0.310637,0.173873,0.634605,0.0630812
283,50,16,0.310718,0.173896,0.634762,0.0629645
284,50,16,0.310798,0.17392,0.634919,0.0628484
285,50,16,0.310879,0.173944,0.635076,0.0627325
286,50,16,0.31096,0.173968,0.635234,0.0626167
287,50,16,0.311041,0.173992,0.635392,0.0625014
288,50,16,0.311123,0.174016,0.635549,0.062386
289,50,16,0.311204,0.17404,0.635708,0.0622706
290,50,16,0.311285,0.174064,0.635866,0.0621553
291,50,16,0.311367,0.174088,0.636025,0.06204
292,50,16,0.311448,0.174113,0.636183,0.061925
293,50,16,0.31153,0.174137,0.636342,0.0618099
294,50,16,0.311612,0.174161,0.636502,0.0616953
295,50,16,0.311694,0.174186,0.636661,0.0615808
296,50,16,0.311775,0.17421,0.636821,0.0614667
297,50,16,0.311857,0.174235,0.636981,0.0613528
298,50,16,0.31194,0.17426,0.637141,0.0612394
299,50,16,0.312022,0.174285,0.637301,0.0611262
300,50,16,0.312104,0.174309,0.637462,0.0610132
301,50,16,0.312187,0.174334,0.637624,0.0608999
302,50,16,0.312269,0.174359,0.637785,0.0607867
303,50,16,0.312352,0.174385,0.637947,0.0606736
304,50,16,0.312434,0.17441,0.638109,0.0605609
305,50,16,0.312517,0.174435,0.638271,0.0604482
306,50,16,0.3126,0.17446,0.638433,0.0603357
307,50,16,0.312683,0.174485,0.638596,0.0602234
308,50,16,0.312766,0.174511,0.638759,0.060111
309,50,16,0.312849,0.174536,0.638922,0.0599989
310,50,16,0.312932,0.174562,0.639086,0.0598871
311,50,16,0.313015,0.174587,0.639249,0.0597757
312,50,16,0.313099,0.174613,0.639412,0.0596646
313,50,16,0.313182,0.174638,0.639575,0.0595537
314,50,16,0.313265,0.174664,0.639738,0.0594426
315,50,16,0.313349,0.174689,0.639902,0.0593316
316,50,16,0.313433,0.174715,0.640065,0.0592211
317,50,16,0.313516,0.174741,0.640229,0.0591108
318,50,16,0.3136,0.174766,0.640392,0.0590008
319,50,16,0.313684,0.174792,0.640556,0.0588914
320,50,16,0.313768,0.174818,0.64072,0.058782
321,50,16,0.313852,0.174843,0.640883,0.0586732
322,50,16,0.313936,0.174869,0.641047,0.0585643
323,50,16,0.31402,0.174895,0.641211,0.058456
324,50,16,0.314105,0.174921,0.641376,0.058348
325,50,16,0.314189,0.174947,0.64154,0.0582405
326,50,16,0.314273,0.174973,0.641705,0.0581335
327,50,16,0.314358,0.174999,0.641869,0.0580266
328,50,16,0.314443,0.175025,0.642034,0.0579201
329,50,16,0.314527,0.175051,0.6422,0.0578138
330,50,16,0.314612,0.175077,0.642365,0.0577081
331,50,16,0.314697,0.175103,0.642531,0.057603
332,50,16,0.314782,0.17513,0.642696,0.0574982
333,50,16,0.314867,0.175156,0.642862,0.0573932
334,50,16,0.314952,0.175182,0.643028,0.0572882
335,50,16,0.315038,0.175209,0.643194,0.0571833
336,50,16,0.315123,0.175235,0.64336,0.0570784
337,50,16,0.315208,0.175262,0.643527,0.0569741
338,50,16,0.315294,0.175288,0.643693,0.0568697
339,50,16,0.31538,0.175315,0.64386,0.0567658
340,50,16,0.315466,0.175342,0.644026,0.056662
341,50,16,0.315552,0.175368,0.644193,0.0565587
342,50,16,0.315638,0.175395,0.64436,0.0564559
343,50,16,0.315724,0.175422,0.644527,0.0563537
344,50,16,0.31581,0.175448,0.644694,0.0562515
345,50,16,0.315897,0.175475,0.644862,0.0561499
346,50,16,0.315983,0.175502,0.64503,0.0560482
347,50,16,0.31607,0.175529,0.645198,0.0559468
348,50,16,0.316156,0.175556,0.645367,0.0558453
349,50,16,0.316243,0.175583,0.645536,0.0557439
350,50,16,0.31633,0.17561,0.645704,0.0556425
351,50,16,0.316416,0.175637,0.645874,0.0555416
352,50,16,0.316503,0.175665,0.646043,0.0554413
353,50,16,0.31659,0.175692,0.646212,0.0553416
354,50,16,0.316677,0.175719,0.646382,0.0552419
355,50,16,0.316764,0.175746,0.646551,0.0551422
356,50,16,0.316852,0.175774,0.646721,0.0550428
357,50,16,0.316939,0.175801,0.646891,0.0549438
358,50,16,0.317026,0.175829,0.647061,0.0548453
359,50,16,0.317114,0.175856,0.647232,0.054747
360,50,16,0.317202,0.175884,0.647403,0.054649
361,50,16,0.317289,0.175911,0.647573,0.0545514
362,50,16,0.317377,0.175939,0.647744,0.0544544
363,50,16,0.317465,0.175967,0.647915,0.0543573
364,50,16,0.317553,0.175994,0.648087,0.0542605
365,50,16,0.317641,0.176022,0.648258,0.0541639
366,50,16,0.317729,0.17605,0.648429,0.054068
367,50,16,0.317817,0.176078,0.648601,0.0539725
368,50,16,0.317906,0.176106,0.648773,0.0538771
369,50,16,0.317994,0.176134,0.648945,0.0537818
370,50,16,0.318082,0.176162,0.649117,0.0536866
371,50,16,0.318171,0.17619,0.649289,0.0535915
372,50,16,0.318259,0.176218,0.649461,0.0534968
373,50,16,0.318348,0.176246,0.649634,0.0534022
374,50,16,0.318436,0.176274,0.649806,0.0533084
375,50,16,0.318525,0.176302,0.649979,0.0532152
376,50,16,0.318614,0.176331,0.650152,0.0531223
377,50,16,0.318703,0.176359,0.650325,0.0530302
378,50,16,0.318792,0.176387,0.650498,0.0529383
379,50,16,0.318881,0.176415,0.650671,0.0528469
380,50,16,0.31897,0.176443,0.650845,0.0527554
381,50,16,0.31906,0.176472,0.651018,0.0526646
382,50,16,0.319149,0.1765,0.651191,0.0525745
383,50,16,0.319239,0.176528,0.651365,0.0524844
384,50,16,0.319328,0.176556,0.651539,0.0523947
385,50,16,0.319418,0.176585,0.651713,0.0523052
386,50,16,0.319508,0.176613,0.651886,0.0522162
387,50,16,0.319597,0.176641,0.65206,0.0521272
388,50,16,0.319687,0.17667,0.652234,0.0520382
389,50,16,0.319777,0.176698,0.652408,0.0519494
390,50,16,0.319867,0.176727,0.652582,0.0518607
391,50,16,0.319957,0.176755,0.652757,0.0517726
392,50,16,0.320047,0.176784,0.652931,0.0516851
393,50,16,0.320138,0.176812,0.653107,0.0515978
394,50,16,0.320228,0.176841,0.653282,0.0515106
395,50,16,0.320318,0.17687,0.653457,0.0514234
396,50,16,0.320409,0.176899,0.653633,0.0513365
397,50,16,0.320499,0.176928,0.653809,0.0512496
398,50,16,0.32059,0.176957,0.653985,0.0511626
399,50,16,0.32068,0.176986,0.654162,0.051076
400,50,16,0.320771,0.177015,0.654338,0.0509895
401,50,16,0.320862,0.177044,0.654515,0.050903
402,50,16,0.320953,0.177073,0.654692,0.0508167
403,50,16,0.321043,0.177102,0.654868,0.0507304
404,50,16,0.321134,0.177132,0.655046,0.0506449
405,50,16,0.321225,0.177161,0.655222,0.0505598
406,50,16,0.321316,0.17719,0.6554,0.0504748
407,50,16,0.321408,0.177219,0.655577,0.0503904
408,50,16,0.321499,0.177249,0.655754,0.0503065
409,50,16,0.32159,0.177278,0.655932,0.0502226
410,50,16,0.321682,0.177307,0.65611,0.0501395
411,50,16,0.321774,0.177337,0.656287,0.0500566
412,50,16,0.321865,0.177366,0.656465,0.0499737
413,50,16,0.321957,0.177396,0.656643,0.0498916
414,50,16,0.322049,0.177425,0.656821,0.0498102
415,50,16,0.322141,0.177454,0.656999,0.0497296
416,50,16,0.322233,0.177484,0.657177,0.0496491
417,50,16,0.322325,0.177513,0.657355,0.0495695
418,50,16,0.322417,0.177543,0.657533,0.0494906
419,50,16,0.322509,0.177572,0.657711,0.0494121
420,50,16,0.322601,0.177601,0.65789,0.0493343
421,50,16,0.322693,0.177631,0.658068,0.049257
422,50,16,0.322786,0.17766,0.658247,0.0491797
423,50,16,0.322878,0.177689,0.658426,0.0491025
424,50,16,0.32297,0.177719,0.658605,0.0490254
425,50,16,0.323063,0.177749,0.658785,0.0489484
426,50,16,0.323155,0.177778,0.658964,0.0488715
427,50,16,0.323248,0.177808,0.659143,0.0487949
428,50,16,0.32334,0.177838,0.659323,0.0487185
429,50,16,0.323433,0.177867,0.659503,0.0486424
430,50,16,0.323525,0.177897,0.659682,0.0485666
431,50,16,0.323618,0.177927,0.659862,0.0484914
432,50,16,0.323711,0.177957,0.660042,0.0484162
433,50,16,0.323804,0.177986,0.660222,0.0483411
434,50,16,0.323896,0.178016,0.660402,0.0482666
435,50,16,0.323989,0.178046,0.660582,0.0481925
436,50,16,0.324082,0.178076,0.660763,0.0481191
437,50,16,0.324175,0.178106,0.660943,0.0480457
438,50,16,0.324268,0.178135,0.661124,0.0479726
439,50,16,0.324362,0.178165,0.661305,0.0479001
440,50,16,0.324455,0.178195,0.661486,0.0478276
441,50,16,0.324548,0.178225,0.661667,0.0477552
442,50,16,0.324642,0.178255,0.661849,0.0476834
443,50,16,0.324735,0.178285,0.662031,0.047612
444,50,16,0.324828,0.178315,0.662212,0.0475409
445,50,16,0.324922,0.178345,0.662394,0.0474704
446,50,16,0.325016,0.178375,0.662576,0.0474
447,50,16,0.325109,0.178405,0.662758,0.04733
448,50,16,0.325203,0.178436,0.66294,0.0472606
449,50,16,0.325297,0.178466,0.663123,0.0471919
450,50,16,0.32539,0.178496,0.663305,0.0471235
451,50,16,0.325484,0.178526,0.663487,0.0470557
452,50,16,0.325578,0.178556,0.663669,0.0469881
453,50,16,0.325672,0.178586,0.663852,0.0469206
454,50,16,0.325766,0.178617,0.664034,0.0468534
455,50,16,0.32586,0.178647,0.664217,0.0467869
456,50,16,0.325954,0.178677,0.6644,0.0467212
457,50,16,0.326048,0.178707,0.664582,0.0466562
458,50,16,0.326142,0.178738,0.664765,0.046592
459,50,16,0.326236,0.178768,0.664948,0.0465282
460,50,16,0.32633,0.178798,0.665131,0.0464649
461,50,16,0.326425,0.178828,0.665314,0.0464024
462,50,16,0.326519,0.178858,0.665497,0.0463407
463,50,16,0.326613,0.178889,0.66568,0.0462792
464,50,16,0.326707,0.178919,0.665864,0.0462187
465,50,16,0.326801,0.178949,0.666047,0.0461585
466,50,16,0.326895,0.178979,0.66623,0.0460987
467,50,16,0.32699,0.17901,0.666414,0.0460395
468,50,16,0.327084,0.17904,0.666597,0.0459807
469,50,16,0.327178,0.17907,0.666781,0.0459222
470,50,16,0.327273,0.179101,0.666965,0.0458643
471,50,16,0.327367,0.179131,0.667149,0.0458072
472,50,16,0.327461,0.179162,0.667333,0.0457507
473,50,16,0.327556,0.179192,0.667517,0.0456944
474,50,16,0.32765,0.179222,0.667701,0.0456385
475,50,16,0.327745,0.179253,0.667885,0.0455835
476,50,16,0.32784,0.179283,0.66807,0.045529
477,50,16,0.327934,0.179314,0.668254,0.0454753
478,50,16,0.328029,0.179344,0.668439,0.0454217
479,50,16,0.328124,0.179375,0.668624,0.0453686
480,50,16,0.328219,0.179406,0.66881,0.0453165
481,50,16,0.328314,0.179436,0.668995,0.0452644
482,50,16,0.328409,0.179467,0.66918,0.0452131
483,50,16,0.328504,0.179498,0.669366,0.0451621
484,50,16,0.328599,0.179528,0.669551,0.0451121
485,50,16,0.328695,0.179559,0.669737,0.0450622
486,50,16,0.32879,0.17959,0.669923,0.0450125
487,50,15,0.33089,0.185338,0.670109,0.0449631
488,50,15,0.330984,0.18537,0.670295,0.044914
489,50,15,0.331078,0.185402,0.670481,0.0448655
490,50,15,0.331172,0.185434,0.670667,0.0448177
491,50,15,0.331267,0.185466,0.670854,0.0447703
492,50,15,0.331361,0.185498,0.67104,0.044723
493,50,15,0.331455,0.185531,0.671227,0.0446759
494,50,15,0.33155,0.185563,0.671413,0.0446297
495,50,15,0.331644,0.185595,0.6716,0.0445839
496,50,15,0.331739,0.185627,0.671786,0.0445388
497,50,15,0.331834,0.185659,0.671973,0.0444945
498,50,15,0.331929,0.185691,0.672161,0.0444506
499,50,15,0.332023,0.185723,0.672348,0.0444072
500,50,15,0.332118,0.185755,0.672535,0.0443646
501,50,15,0.332213,0.185787,0.672722,0.044323
502,50,15,0.332309,0.18582,0.67291,0.0442821
503,50,15,0.332404,0.185852,0.673098,0.0442422
504,50,15,0.332499,0.185884,0.673286,0.0442024
505,50,15,0.332594,0.185916,0.673474,0.0441632
506,50,15,0.33269,0.185948,0.673663,0.0441242
507,50,15,0.332785,0.18598,0.673851,0.044086
508,50,15,0.332881,0.186013,0.67404,0.0440485
509,50,15,0.332976,0.186045,0.674229,0.0440117
510,50,15,0.333072,0.186077,0.674417,0.043976
511,50,15,0.333168,0.186109,0.674606,0.0439407
512,50,15,0.333264,0.186141,0.674795,0.0439062
513,50,15,0.333359,0.186174,0.674984,0.0438719
514,50,15,0.333455,0.186206,0.675174,0.0438378
515,50,15,0.333551,0.186238,0.675363,0.0438044
516,50,15,0.333647,0.18627,0.675552,0.0437718
517,50,15,0.333743,0.186303,0.675742,0.04374
