iteration,n_agents,c0,m0,s0,mx0,mn0
111,50,25,0.398164,0.160401,0.729142,0.12696
112,50,25,0.39811,0.160419,0.728979,0.126818
113,50,25,0.398056,0.160438,0.728815,0.126675
114,50,25,0.398002,0.160456,0.728651,0.126532
115,50,25,0.397949,0.160475,0.728488,0.126389
116,50,25,0.397895,0.160493,0.728323,0.126246
117,50,25,0.397842,0.160512,0.728159,0.126104
118,50,25,0.397788,0.160531,0.727995,0.125961
119,50,25,0.397735,0.16055,0.727831,0.125818
120,50,28,0.384162,0.145782,0.618158,0.125675
121,50,24,0.380894,0.151105,0.618347,0.125532
122,50,24,0.380814,0.151128,0.618537,0.125389
123,50,24,0.380733,0.151151,0.618726,0.125246
124,50,24,0.380653,0.151175,0.618916,0.125103
125,50,24,0.380573,0.151198,0.619105,0.124959
126,50,24,0.380493,0.151222,0.619295,0.124816
127,50,24,0.380413,0.151246,0.619485,0.124673
128,50,24,0.380333,0.151269,0.619674,0.124529
129,50,24,0.380254,0.151293,0.619864,0.124385
130,50,24,0.380174,0.151317,0.620054,0.12424
131,50,24,0.380094,0.151342,0.620243,0.124096
132,50,24,0.380014,0.151366,0.620433,0.123951
133,50,24,0.379935,0.15139,0.620623,0.123807
134,50,24,0.379855,0.151414,0.620813,0.123662
135,50,24,0.379776,0.151439,0.621003,0.123518
136,50,24,0.379696,0.151463,0.621194,0.123374
137,50,24,0.379617,0.151487,0.621384,0.12323
138,50,24,0.379538,0.151512,0.621575,0.123085
139,50,24,0.379459,0.151537,0.621766,0.122941
140,50,24,0.37938,0.151562,0.621956,0.122797
141,50,24,0.379301,0.151587,0.622147,0.122652
142,50,24,0.379222,0.151612,0.622338,0.122507
143,50,24,0.379143,0.151637,0.622529,0.122363
144,50,24,0.379065,0.151662,0.622721,0.122219
145,50,24,0.378986,0.151687,0.622912,0.122075
146,50,24,0.378908,0.151712,0.623103,0.12193
147,50,24,0.378829,0.151738,0.623295,0.121786
148,50,24,0.378751,0.151763,0.623487,0.121642
149,50,24,0.378673,0.151789,0.623678,0.121498
150,50,24,0.378594,0.151814,0.62387,0.121353
151,50,24,0.378516,0.15184,0.624062,0.121209
152,50,24,0.378439,0.151866,0.624254,0.121064
153,50,24,0.378361,0.151892,0.624446,0.12092
154,50,24,0.378283,0.151918,0.624638,0.120775
155,50,24,0.378205,0.151944,0.62483,0.120631
156,50,24,0.378128,0.15197,0.625022,0.120486
157,50,24,0.37805,0.151996,0.625215,0.120342
158,50,24,0.377973,0.152022,0.625407,0.120198
159,50,24,0.377895,0.152048,0.6256,0.120053
160,50,24,0.377818,0.152075,0.625793,0.119909
161,50,24,0.377741,0.152101,0.625985,0.119764
162,50,24,0.377664,0.152128,0.626178,0.119619
163,50,24,0.377587,0.152155,0.626371,0.119474
164,50,24,0.37751,0.152181,0.626564,0.119328
165,50,24,0.377434,0.152208,0.626757,0.119183
166,50,24,0.377357,0.152235,0.626951,0.119037
167,50,24,0.37728,0.152262,0.627144,0.118891
168,50,24,0.377204,0.152289,0.627338,0.118746
169,50,24,0.377128,0.152316,0.627532,0.1186
170,50,24,0.377051,0.152343,0.627725,0.118454
171,50,24,0.376975,0.152371,0.627919,0.118309
172,50,24,0.376899,0.152398,0.628113,0.118164
173,50,24,0.376823,0.152426,0.628307,0.118018
174,50,24,0.376748,0.152453,0.628501,0.117873
175,50,24,0.376672,0.152481,0.628696,0.117727
176,50,24,0.376596,0.152509,0.62889,0.117581
177,50,24,0.376521,0.152537,0.629084,0.117435
178,50,24,0.376446,0.152565,0.629279,0.117289
179,50,24,0.376371,0.152593,0.629473,0.117142
180,50,24,0.376296,0.152621,0.629668,0.116996
181,50,24,0.376221,0.152649,0.629863,0.116849
182,50,24,0.376146,0.152678,0.630057,0.116702
183,50,24,0.376071,0.152706,0.630252,0.116555
184,50,24,0.375996,0.152735,0.630447,0.116408
185,50,24,0.375922,0.152763,0.630642,0.116262
186,50,24,0.375847,0.152792,0.630837,0.116115
187,50,24,0.375773,0.152821,0.631033,0.115968
188,50,24,0.375699,0.15285,0.631228,0.115821
189,50,24,0.375624,0.152879,0.631423,0.115673
190,50,24,0.37555,0.152908,0.631619,0.115526
191,50,24,0.375476,0.152937,0.631815,0.115379
192,50,24,0.375402,0.152966,0.63201,0.115232
193,50,24,0.375328,0.152995,0.632206,0.115084
194,50,24,0.375254,0.153025,0.632402,0.114937
195,50,24,0.375181,0.153054,0.632598,0.11479
196,50,24,0.375107,0.153084,0.632794,0.114642
197,50,24,0.375033,0.153113,0.63299,0.114494
198,50,24,0.374959,0.153143,0.633186,0.114346
199,50,24,0.374886,0.153173,0.633383,0.114198
200,50,24,0.374813,0.153203,0.633579,0.11405
201,50,24,0.374739,0.153233,0.633775,0.113902
202,50,24,0.374666,0.153263,0.633972,0.113754
203,50,24,0.374593,0.153293,0.634168,0.113605
204,50,24,0.37452,0.153324,0.634365,0.113457
205,50,24,0.374446,0.153354,0.634562,0.113308
206,50,24,0.374374,0.153384,0.634758,0.11316
207,50,24,0.374301,0.153415,0.634955,0.113012
208,50,24,0.374228,0.153446,0.635152,0.112864
209,50,24,0.374156,0.153476,0.635349,0.112715
210,50,24,0.374084,0.153507,0.635546,0.112567
211,50,24,0.374012,0.153538,0.635742,0.112418
212,50,24,0.37394,0.153569,0.635939,0.11227
213,50,24,0.373868,0.1536,0.636136,0.112122
214,50,24,0.373796,0.153631,0.636333,0.111973
215,50,24,0.373724,0.153662,0.636531,0.111825
216,50,24,0.373652,0.153693,0.636728,0.111678
217,50,24,0.373581,0.153725,0.636925,0.11153
218,50,24,0.373509,0.153756,0.637122,0.111382
219,50,24,0.373438,0.153787,0.63732,0.111234
220,50,24,0.373366,0.153819,0.637517,0.111086
221,50,30,0.415262,0.176877,0.739303,0.110938
222,50,24,0.386631,0.175421,0.739503,0.11079
223,50,32,0.426708,0.177086,0.739702,0.110643
224,50,26,0.395576,0.16756,0.709853,0.110495
225,50,34,0.435072,0.175797,0.740102,0.110347
226,50,26,0.400522,0.176472,0.740302,0.110199
227,50,26,0.400482,0.176519,0.740501,0.110051
228,50,26,0.400443,0.176566,0.740701,0.109902
229,50,26,0.400404,0.176614,0.740901,0.109754
230,50,25,0.386735,0.166215,0.708781,0.109605
231,50,30,0.417066,0.172705,0.725158,0.109456
232,50,31,0.429105,0.174932,0.7415,0.109308
233,50,29,0.41554,0.172868,0.7417,0.109159
234,50,29,0.415486,0.172897,0.741899,0.10901
235,50,29,0.415433,0.172927,0.742099,0.108861
236,50,29,0.41538,0.172956,0.742299,0.108711
237,50,29,0.415327,0.172986,0.742498,0.108561
238,50,29,0.415274,0.173015,0.742698,0.108412
239,50,29,0.415221,0.173045,0.742897,0.108262
240,50,29,0.415169,0.173074,0.743097,0.108113
241,50,29,0.415116,0.173104,0.743296,0.107963
242,50,29,0.415063,0.173134,0.743496,0.107814
243,50,29,0.415011,0.173164,0.743695,0.107665
244,50,29,0.414959,0.173194,0.743895,0.107515
245,50,29,0.414907,0.173224,0.744094,0.107366
246,50,29,0.414855,0.173254,0.744293,0.107217
247,50,29,0.414803,0.173284,0.744492,0.107068
248,50,29,0.414751,0.173314,0.744692,0.106918
249,50,29,0.4147,0.173345,0.744891,0.106769
250,50,29,0.414648,0.173375,0.74509,0.10662
251,50,29,0.414597,0.173406,0.745289,0.10647
252,50,29,0.414546,0.173436,0.745489,0.106321
253,50,29,0.414494,0.173467,0.745688,0.106172
254,50,29,0.414443,0.173498,0.745887,0.106022
255,50,29,0.414392,0.173528,0.746086,0.105873
256,50,29,0.414341,0.173559,0.746285,0.105724
257,50,29,0.41429,0.17359,0.746484,0.105575
258,50,29,0.41424,0.173621,0.746683,0.105425
259,50,29,0.414189,0.173652,0.746882,0.105276
260,50,29,0.415293,0.17492,0.747081,0.105127
261,50,29,0.41525,0.174959,0.74728,0.104978
262,50,29,0.415206,0.174998,0.747479,0.104829
263,50,29,0.415162,0.175037,0.747677,0.104681
264,50,29,0.415119,0.175076,0.747876,0.104532
265,50,29,0.415075,0.175116,0.748075,0.104384
266,50,29,0.415032,0.175155,0.748273,0.104235
267,50,29,0.414989,0.175194,0.748472,0.104086
268,50,29,0.414946,0.175233,0.74867,0.103937
269,50,29,0.414903,0.175272,0.748868,0.103789
270,50,29,0.41486,0.175312,0.749067,0.10364
271,50,29,0.414818,0.175351,0.749265,0.103491
272,50,29,0.414775,0.175391,0.749464,0.103342
273,50,29,0.414732,0.17543,0.749662,0.103193
274,50,29,0.41469,0.17547,0.74986,0.103045
275,50,29,0.414648,0.175509,0.750058,0.102896
276,50,29,0.414605,0.175549,0.750257,0.102747
277,50,29,0.414563,0.175589,0.750455,0.102598
278,50,29,0.414521,0.175628,0.750653,0.10245
279,50,29,0.414479,0.175668,0.750851,0.102301
280,50,29,0.414437,0.175708,0.751049,0.102152
281,50,29,0.414395,0.175748,0.751247,0.102003
282,50,29,0.414353,0.175788,0.751445,0.101853
283,50,29,0.414311,0.175827,0.751643,0.101704
284,50,29,0.414269,0.175867,0.751841,0.101555
285,50,29,0.414228,0.175907,0.752039,0.101407
286,50,29,0.414187,0.175947,0.752237,0.101258
287,50,29,0.414145,0.175987,0.752435,0.10111
288,50,29,0.414104,0.176027,0.752632,0.100961
289,50,29,0.414063,0.176067,0.75283,0.100812
290,50,29,0.414022,0.176108,0.753027,0.100663
291,50,29,0.413981,0.176148,0.753225,0.100514
292,50,29,0.41394,0.176188,0.753422,0.100366
293,50,29,0.413899,0.176229,0.75362,0.100218
294,50,29,0.413858,0.176269,0.753817,0.100069
295,50,29,0.413818,0.17631,0.754014,0.0999206
296,50,29,0.413777,0.17635,0.754212,0.0997721
297,50,29,0.413737,0.176391,0.754409,0.0996235
298,50,29,0.413696,0.176432,0.754606,0.0994752
299,50,29,0.413656,0.176472,0.754803,0.0993268
300,50,29,0.413616,0.176513,0.755,0.0991785
301,50,29,0.413576,0.176554,0.755196,0.0990302
302,50,29,0.413536,0.176595,0.755393,0.0988818
303,50,29,0.413496,0.176635,0.75559,0.0987335
304,50,29,0.413456,0.176676,0.755786,0.0985852
305,50,29,0.413416,0.176717,0.755983,0.098437
306,50,28,0.414808,0.179722,0.75618,0.0982887
307,50,32,0.435651,0.183047,0.756376,0.0981404
308,50,28,0.42066,0.190953,0.756572,0.0979917
309,50,27,0.413054,0.19032,0.756769,0.0978433
310,50,27,0.413029,0.190366,0.756965,0.097695
311,50,27,0.413005,0.190412,0.757161,0.0975465
312,50,27,0.412981,0.190458,0.757358,0.0973979
313,50,27,0.412957,0.190504,0.757554,0.0972493
314,50,27,0.412933,0.19055,0.75775,0.0971004
315,50,27,0.41291,0.190596,0.757946,0.0969518
316,50,27,0.412886,0.190642,0.758142,0.096803
317,50,27,0.412862,0.190688,0.758338,0.0966545
318,50,27,0.412839,0.190734,0.758534,0.0965061
319,50,27,0.412815,0.19078,0.758729,0.0963579
320,50,27,0.412792,0.190827,0.758925,0.0962094
321,50,27,0.412769,0.190873,0.759121,0.0960607
322,50,27,0.412746,0.190919,0.759316,0.0959117
323,50,27,0.412723,0.190965,0.759512,0.0957627
324,50,27,0.4127,0.191012,0.759708,0.0956136
325,50,31,0.441685,0.198362,0.840054,0.0954643
326,50,25,0.400812,0.187517,0.760099,0.0953152
327,50,31,0.423057,0.182218,0.760294,0.0951659
328,50,26,0.395037,0.179397,0.76049,0.0950165
329,50,28,0.415435,0.18849,0.760685,0.0948673
330,50,27,0.403624,0.181602,0.76088,0.0947177
331,50,27,0.403599,0.181669,0.761075,0.0945684
332,50,27,0.403574,0.181736,0.76127,0.0944189
333,50,27,0.403549,0.181803,0.761465,0.0942692
334,50,27,0.403524,0.18187,0.76166,0.0941197
335,50,27,0.4035,0.181938,0.761855,0.09397
336,50,27,0.403475,0.182005,0.76205,0.0938204
337,50,27,0.403451,0.182072,0.762244,0.0936705
338,50,27,0.403427,0.182139,0.762439,0.0935203
339,50,27,0.403403,0.182207,0.762633,0.0933702
340,50,27,0.403379,0.182274,0.762828,0.0932197
341,50,27,0.403355,0.182341,0.763023,0.0930691
342,50,27,0.403332,0.182409,0.763217,0.0929183
343,50,27,0.403308,0.182476,0.763411,0.0927673
344,50,27,0.403284,0.182544,0.763605,0.092616
345,50,27,0.403261,0.182612,0.763799,0.0924643
346,50,27,0.403238,0.182679,0.763993,0.0923127
347,50,27,0.403214,0.182747,0.764187,0.0921607
348,50,27,0.403191,0.182815,0.764381,0.0920085
349,50,27,0.403168,0.182883,0.764575,0.0918563
350,50,27,0.403145,0.182951,0.764769,0.0917039
351,50,27,0.403122,0.183019,0.764963,0.0915514
352,50,27,0.403099,0.183087,0.765157,0.0913992
353,50,27,0.403077,0.183155,0.765351,0.0912469
354,50,27,0.403054,0.183223,0.765544,0.0910945
355,50,27,0.403032,0.183291,0.765738,0.0909423
356,50,27,0.40301,0.183359,0.765932,0.0907898
357,50,27,0.402987,0.183427,0.766126,0.0906375
358,50,27,0.402965,0.183495,0.766319,0.0904852
359,50,27,0.402943,0.183564,0.766513,0.0903327
360,50,27,0.402921,0.183632,0.766706,0.0901802
361,50,27,0.4029,0.1837,0.766899,0.0900275
362,50,27,0.402878,0.183769,0.767093,0.0898748
363,50,27,0.402857,0.183837,0.767286,0.0897224
364,50,27,0.402835,0.183906,0.767479,0.0895698
365,50,27,0.402814,0.183974,0.767673,0.0894171
366,50,27,0.402793,0.184043,0.767866,0.0892643
367,50,27,0.402772,0.184112,0.768059,0.0891114
368,50,27,0.402751,0.18418,0.768252,0.0889588
369,50,27,0.40273,0.184249,0.768446,0.0888065
370,50,27,0.40271,0.184318,0.768639,0.0886542
371,50,27,0.402689,0.184386,0.768832,0.0885021
372,50,27,0.402669,0.184455,0.769024,0.0883496
373,50,27,0.402648,0.184524,0.769217,0.0881972
374,50,27,0.402628,0.184593,0.76941,0.0880448
375,50,27,0.402608,0.184662,0.769603,0.0878923
376,50,27,0.402588,0.184731,0.769796,0.0877401
377,50,27,0.402569,0.184799,0.769988,0.0875881
378,50,27,0.402549,0.184868,0.770181,0.087436
379,50,27,0.40253,0.184937,0.770373,0.0872838
380,50,27,0.40251,0.185006,0.770565,0.0871313
381,50,27,0.402491,0.185075,0.770758,0.086979
382,50,27,0.402472,0.185144,0.77095,0.0868268
383,50,27,0.402453,0.185213,0.771142,0.0866747
384,50,27,0.402434,0.185282,0.771335,0.0865224
385,50,27,0.402415,0.185351,0.771527,0.0863703
386,50,27,0.402396,0.18542,0.77172,0.0862184
387,50,27,0.402377,0.185489,0.771912,0.0860662
388,50,27,0.402359,0.185558,0.772104,0.0859137
389,50,27,0.402341,0.185628,0.772297,0.085761
390,50,27,0.402322,0.185697,0.772489,0.0856084
391,50,27,0.402304,0.185766,0.772681,0.0854557
392,50,27,0.402286,0.185835,0.772873,0.0853029
393,50,27,0.402268,0.185905,0.773065,0.0851498
394,50,27,0.40225,0.185974,0.773257,0.0849968
395,50,27,0.402232,0.186043,0.773449,0.084844
396,50,27,0.402215,0.186113,0.773641,0.0846912
397,50,27,0.402197,0.186182,0.773833,0.0845385
398,49,26,0.402751,0.189777,0.774025,0.0843859
399,49,26,0.40273,0.189848,0.774217,0.0842335
400,49,26,0.40271,0.189919,0.774408,0.0840812
401,49,26,0.40269,0.18999,0.7746,0.0839292
402,49,26,0.40267,0.190062,0.774792,0.0837771
403,49,26,0.402651,0.190133,0.774983,0.0836252
404,49,26,0.402631,0.190204,0.775174,0.0834736
405,49,26,0.402611,0.190275,0.775365,0.0833221
406,49,26,0.402592,0.190346,0.775557,0.0831703
407,49,26,0.402573,0.190418,0.775748,0.0830186
408,49,26,0.402553,0.190489,0.775939,0.082867
409,49,26,0.402534,0.19056,0.77613,0.0827152
410,49,26,0.402515,0.190632,0.776321,0.0825633
411,49,26,0.402497,0.190703,0.776511,0.0824117
412,49,26,0.402478,0.190775,0.776702,0.0822603
413,49,26,0.402459,0.190846,0.776893,0.082109
414,49,26,0.402441,0.190918,0.777084,0.0819576
415,49,26,0.402422,0.190989,0.777274,0.081806
416,49,26,0.402404,0.191061,0.777465,0.0816547
417,49,26,0.402386,0.191132,0.777656,0.0815031
418,49,26,0.402368,0.191204,0.777846,0.0813513
419,49,26,0.40235,0.191276,0.778037,0.0811996
420,49,26,0.402332,0.191348,0.778227,0.0810481
421,49,26,0.402314,0.19142,0.778418,0.0808963
422,49,26,0.402297,0.191491,0.778608,0.0807447
423,49,26,0.402279,0.191563,0.778799,0.0805931
424,49,26,0.402262,0.191635,0.778989,0.0804414
425,49,26,0.402245,0.191707,0.77918,0.08029
426,49,26,0.402228,0.191779,0.77937,0.0801382
427,49,26,0.40221,0.191851,0.77956,0.0799863
428,49,26,0.402194,0.191923,0.77975,0.0798344
429,49,26,0.402177,0.191995,0.77994,0.0796825
430,49,26,0.40216,0.192067,0.78013,0.0795303
431,49,26,0.402143,0.19214,0.78032,0.079378
432,49,26,0.402127,0.192212,0.78051,0.0792258
433,49,26,0.40211,0.192284,0.7807,0.0790737
434,49,26,0.402094,0.192356,0.78089,0.0789215
435,49,26,0.402078,0.192428,0.781079,0.0787694
436,49,26,0.402062,0.1925,0.781269,0.0786174
437,49,26,0.402046,0.192572,0.781458,0.0784655
438,49,26,0.40203,0.192645,0.781647,0.0783135
439,49,26,0.402015,0.192717,0.781837,0.0781613
440,49,26,0.401999,0.192789,0.782026,0.078009
441,49,26,0.401984,0.192861,0.782215,0.077857
442,49,26,0.401968,0.192934,0.782404,0.0777052
443,49,26,0.401953,0.193006,0.782593,0.0775536
444,49,26,0.401938,0.193078,0.782782,0.0774021
445,49,26,0.401923,0.193151,0.78297,0.077251
446,49,26,0.401909,0.193223,0.783159,0.0770999
447,49,26,0.401894,0.193295,0.783348,0.0769488
448,49,26,0.40188,0.193368,0.783536,0.0767979
449,49,26,0.401865,0.19344,0.783724,0.0766473
450,49,26,0.401851,0.193513,0.783912,0.0764966
451,49,26,0.401837,0.193585,0.784101,0.0763461
452,49,26,0.401823,0.193657,0.784288,0.076196
453,49,26,0.401809,0.19373,0.784476,0.0760462
454,49,26,0.401796,0.193802,0.784664,0.0758967
455,49,26,0.401782,0.193875,0.784852,0.0757471
456,49,26,0.401769,0.193947,0.785039,0.0755976
457,49,26,0.401755,0.19402,0.785227,0.0754482
458,49,26,0.401742,0.194092,0.785414,0.0752987
459,49,26,0.401729,0.194165,0.785601,0.0751492
460,49,26,0.401716,0.194237,0.785788,0.075
461,49,26,0.401703,0.19431,0.785975,0.0748504
462,49,26,0.40169,0.194382,0.786162,0.0747011
463,49,26,0.401678,0.194455,0.786348,0.0745518
464,49,26,0.401665,0.194528,0.786534,0.0744026
465,49,26,0.401653,0.1946,0.786721,0.0742532
466,49,26,0.401641,0.194673,0.786907,0.0741039
467,49,26,0.401629,0.194745,0.787092,0.0739543
468,49,26,0.401617,0.194818,0.787278,0.0738045
469,49,26,0.401605,0.194891,0.787464,0.0736548
470,49,26,0.401593,0.194963,0.787649,0.0735051
471,49,26,0.401582,0.195036,0.787834,0.0733554
472,49,26,0.40157,0.195109,0.788019,0.0732061
473,49,26,0.401559,0.195181,0.788204,0.0730569
474,49,26,0.401548,0.195254,0.788389,0.0729078
475,49,26,0.401537,0.195327,0.788574,0.0727585
476,49,26,0.401526,0.195399,0.788759,0.0726096
477,49,26,0.401515,0.195472,0.788944,0.0724609
478,49,26,0.401504,0.195545,0.789129,0.0723123
479,49,26,0.401494,0.195617,0.789313,0.072164
480,49,26,0.401483,0.19569,0.789498,0.0720158
481,49,26,0.401473,0.195763,0.789682,0.0718677
482,49,26,0.401463,0.195836,0.789866,0.0717196
483,49,26,0.401453,0.195908,0.79005,0.0715714
484,49,26,0.401443,0.195981,0.790234,0.0714232
485,49,26,0.401434,0.196054,0.790418,0.0712748
486,49,26,0.401424,0.196127,0.790602,0.0711268
487,49,26,0.401415,0.1962,0.790786,0.0709789
488,49,26,0.401406,0.196273,0.790969,0.070831
489,49,26,0.401396,0.196345,0.791153,0.0706833
490,49,26,0.401387,0.196418,0.791336,0.0705355
491,49,26,0.401379,0.196491,0.79152,0.0703878
492,49,26,0.40137,0.196564,0.791703,0.0702405
493,49,26,0.401362,0.196637,0.791886,0.0700932
494,49,26,0.401353,0.19671,0.792069,0.0699459
495,49,26,0.401345,0.196783,0.792252,0.0697986
496,49,26,0.401336,0.196856,0.792436,0.0696514
497,49,26,0.401328,0.196929,0.792618,0.0695045
498,49,26,0.40132,0.197002,0.792801,0.0693577
499,49,26,0.401312,0.197075,0.792983,0.0692108
500,49,26,0.401305,0.197148,0.793165,0.0690639
501,49,26,0.401297,0.197221,0.793347,0.0689171
502,49,26,0.40129,0.197294,0.793529,0.0687705
503,49,26,0.401282,0.197368,0.793711,0.0686243
504,49,26,0.401275,0.197441,0.793892,0.0684783
505,49,26,0.401268,0.197514,0.794073,0.0683327
506,49,26,0.401261,0.197587,0.794254,0.068187
507,49,26,0.401254,0.19766,0.794435,0.0680412
508,49,26,0.401248,0.197733,0.794616,0.0678956
509,49,26,0.401241,0.197806,0.794796,0.0677501
510,49,26,0.401235,0.197879,0.794976,0.0676044
511,49,26,0.401229,0.197952,0.795157,0.0674589
512,49,26,0.401223,0.198025,0.795337,0.0673132
513,49,26,0.401217,0.198098,0.795517,0.0671674
514,49,26,0.401211,0.198171,0.795697,0.067022
515,49,26,0.401206,0.198244,0.795877,0.0668767
516,49,26,0.4012,0.198317,0.796057,0.0667315
517,49,26,0.401195,0.198391,0.796237,0.0665867
518,49,26,0.40119,0.198464,0.796417,0.0664419
519,49,28,0.410832,0.19451,0.796596,0.0662969
520,49,26,0.404329,0.200356,0.796776,0.0661519
521,49,26,0.404331,0.200434,0.796955,0.0660074
522,49,26,0.404333,0.200512,0.797134,0.0658628
523,49,26,0.404335,0.200589,0.797313,0.0657187
524,49,26,0.404337,0.200667,0.797492,0.065575
525,49,26,0.40434,0.200744,0.797671,0.0654315
526,49,26,0.404342,0.200822,0.797849,0.065288
527,49,26,0.404345,0.200899,0.798028,0.0651449
