iteration,n_agents,c0,m0,s0,mx0,mn0
2959,46,21,0.43064,0.200949,0.907445,0.0768662
2960,46,23,0.430078,0.182989,0.907629,0.149387
2961,46,26,0.436304,0.177468,0.907814,0.14954
2962,46,19,0.447727,0.195386,0.907998,0.149692
2963,46,22,0.444507,0.195649,0.908183,0.0771403
2964,46,23,0.44394,0.191408,0.908367,0.0772107
2965,46,20,0.433461,0.200715,0.908551,0.0772817
2966,46,22,0.424379,0.193581,0.908735,0.0773536
2967,46,21,0.42842,0.197281,0.908919,0.0774262
2968,46,21,0.428442,0.197326,0.909103,0.0774997
2969,46,21,0.428464,0.19737,0.909286,0.0775742
2970,46,21,0.428486,0.197414,0.90947,0.0776492
2971,46,21,0.428508,0.197458,0.909654,0.0777251
2972,46,21,0.42853,0.197502,0.909837,0.0778014
2973,46,21,0.428553,0.197546,0.910021,0.077878
2974,46,21,0.428575,0.19759,0.910204,0.077955
2975,46,21,0.428597,0.197634,0.910387,0.0780325
2976,46,21,0.42862,0.197678,0.910569,0.0781107
2977,46,21,0.428642,0.197722,0.910752,0.0781899
2978,46,21,0.428665,0.197766,0.910935,0.0782696
2979,46,21,0.428688,0.19781,0.911118,0.0783497
2980,46,21,0.428711,0.197854,0.9113,0.0784309
2981,46,21,0.428734,0.197898,0.911483,0.0785127
2982,46,21,0.428757,0.197942,0.911665,0.0785952
2983,46,21,0.42878,0.197985,0.911848,0.0786783
2984,46,21,0.428803,0.198029,0.91203,0.0787622
2985,46,21,0.428826,0.198072,0.912212,0.0788466
2986,46,21,0.42885,0.198116,0.912394,0.0789316
2987,46,21,0.428873,0.198159,0.912575,0.0790174
2988,46,21,0.428897,0.198203,0.912757,0.0791039
2989,46,21,0.428921,0.198246,0.912939,0.0791906
2990,46,21,0.428945,0.19829,0.91312,0.0792783
2991,46,21,0.428969,0.198333,0.913302,0.0793669
2992,46,21,0.428993,0.198376,0.913483,0.0794567
2993,46,21,0.429018,0.198419,0.913664,0.0795467
2994,46,21,0.429042,0.198462,0.913845,0.0796375
2995,46,21,0.429067,0.198505,0.914026,0.0797294
2996,46,21,0.429092,0.198548,0.914207,0.0798221
2997,46,21,0.429116,0.198591,0.914387,0.0799155
2998,46,21,0.429141,0.198634,0.914567,0.0800097
2999,46,21,0.429167,0.198677,0.914747,0.0801048
3000,46,21,0.429192,0.198719,0.914927,0.0802003
3001,46,21,0.429217,0.198762,0.915107,0.080296
3002,46,21,0.429242,0.198805,0.915287,0.0803923
3003,46,21,0.429267,0.198847,0.915466,0.0804895
3004,46,21,0.429293,0.19889,0.915645,0.0805874
3005,46,21,0.429319,0.198932,0.915824,0.0806859
3006,46,21,0.429344,0.198974,0.916003,0.0807849
3007,46,21,0.42937,0.199017,0.916182,0.0808843
3008,46,21,0.429396,0.199059,0.916361,0.0809846
3009,46,21,0.429421,0.199101,0.916539,0.0810854
3010,46,21,0.429447,0.199144,0.916718,0.0811868
3011,46,21,0.429474,0.199186,0.916896,0.0812891
3012,46,21,0.4295,0.199227,0.917074,0.0813917
3013,46,21,0.429526,0.199269,0.917252,0.0814945
3014,46,21,0.429553,0.199311,0.91743,0.0815978
3015,46,21,0.429579,0.199353,0.917608,0.0817015
3016,46,21,0.429606,0.199395,0.917785,0.0818059
3017,46,21,0.429633,0.199437,0.917963,0.081911
3018,46,21,0.42966,0.199478,0.91814,0.0820165
3019,46,21,0.429687,0.19952,0.918318,0.0821226
3020,46,21,0.429714,0.199562,0.918495,0.0822292
3021,46,21,0.429741,0.199603,0.918672,0.082336
3022,46,21,0.429768,0.199645,0.918849,0.0824438
3023,46,21,0.429796,0.199686,0.919025,0.0825518
3024,46,21,0.429823,0.199728,0.919202,0.0826603
3025,46,21,0.42985,0.199769,0.919378,0.082769
3026,46,21,0.429878,0.199811,0.919554,0.0828778
3027,46,21,0.429906,0.199852,0.919729,0.0829874
3028,46,21,0.429933,0.199893,0.919905,0.0830974
3029,46,21,0.429961,0.199934,0.92008,0.083208
3030,46,21,0.429989,0.199975,0.920254,0.0833195
3031,46,21,0.430017,0.200016,0.920429,0.0834317
3032,46,21,0.430045,0.200057,0.920604,0.0835443
3033,46,21,0.430073,0.200098,0.920778,0.0836576
3034,46,21,0.430101,0.200139,0.920952,0.083771
3035,46,21,0.430129,0.20018,0.921126,0.0838854
3036,46,21,0.430158,0.20022,0.9213,0.0840005
3037,46,21,0.430186,0.200261,0.921473,0.0841161
3038,46,21,0.430215,0.200302,0.921646,0.0842324
3039,46,21,0.430243,0.200342,0.921819,0.0843496
3040,46,21,0.430272,0.200383,0.921992,0.0844673
3041,46,21,0.430301,0.200423,0.922164,0.0845852
3042,46,21,0.430329,0.200463,0.922337,0.0847041
3043,46,21,0.430358,0.200504,0.922509,0.0848238
3044,46,21,0.430387,0.200544,0.922681,0.0849443
3045,46,21,0.430416,0.200584,0.922853,0.0850652
3046,46,21,0.430446,0.200624,0.923025,0.0851865
3047,46,21,0.430475,0.200665,0.923196,0.0853084
3048,46,21,0.430504,0.200705,0.923367,0.0854309
3049,46,21,0.430533,0.200745,0.923538,0.0855537
3050,46,21,0.430563,0.200785,0.923709,0.0856769
3051,46,21,0.430592,0.200825,0.923879,0.0858004
3052,46,21,0.430622,0.200865,0.92405,0.0859242
3053,46,21,0.430651,0.200906,0.924221,0.0860482
3054,46,21,0.430681,0.200946,0.924391,0.0861728
3055,46,21,0.430711,0.200986,0.924562,0.0862982
3056,46,21,0.430741,0.201026,0.924732,0.0864242
3057,46,21,0.430771,0.201066,0.924902,0.0865504
3058,46,21,0.430801,0.201105,0.925072,0.0866773
3059,46,21,0.430831,0.201145,0.925242,0.0868046
3060,46,21,0.430862,0.201185,0.925412,0.0869323
3061,46,21,0.430892,0.201225,0.925581,0.0870605
3062,46,21,0.430923,0.201264,0.92575,0.0871889
3063,46,21,0.430953,0.201304,0.925919,0.0873177
3064,46,21,0.430984,0.201343,0.926088,0.0874469
3065,46,21,0.431015,0.201382,0.926257,0.0875766
3066,46,21,0.431045,0.201422,0.926425,0.0877069
3067,46,21,0.431076,0.201461,0.926594,0.0878375
3068,46,21,0.431107,0.2015,0.926762,0.0879683
3069,46,21,0.431139,0.201539,0.926931,0.0880993
3070,46,21,0.43117,0.201578,0.927099,0.0882309
3071,46,21,0.431201,0.201618,0.927268,0.0883633
3072,46,21,0.431233,0.201656,0.927436,0.0884959
3073,46,21,0.431264,0.201695,0.927603,0.0886289
3074,46,21,0.431296,0.201734,0.927771,0.0887622
3075,46,21,0.431328,0.201773,0.927939,0.0888959
3076,46,21,0.43136,0.201812,0.928106,0.0890302
3077,46,21,0.431392,0.20185,0.928273,0.0891651
3078,46,21,0.431424,0.201889,0.92844,0.0893007
3079,46,21,0.431456,0.201927,0.928607,0.0894365
3080,46,21,0.431489,0.201966,0.928774,0.0895728
3081,46,21,0.431521,0.202004,0.92894,0.0897094
3082,46,21,0.431553,0.202042,0.929106,0.0898463
3083,46,21,0.431586,0.202081,0.929272,0.0899838
3084,46,21,0.431618,0.202119,0.929438,0.0901214
3085,46,21,0.431651,0.202157,0.929604,0.0902597
3086,46,21,0.431683,0.202195,0.929769,0.0903986
3087,46,21,0.431716,0.202233,0.929934,0.0905382
3088,46,21,0.431749,0.202271,0.930099,0.090678
3089,46,21,0.431782,0.20231,0.930264,0.0908183
3090,46,21,0.431815,0.202348,0.930429,0.0909588
3091,46,21,0.431848,0.202386,0.930594,0.0911001
3092,46,21,0.431882,0.202424,0.930759,0.0912415
3093,46,21,0.431915,0.202461,0.930924,0.0913835
3094,46,21,0.431949,0.202499,0.931088,0.091526
3095,46,21,0.431982,0.202537,0.931253,0.0916691
3096,46,21,0.432016,0.202575,0.931417,0.0918125
3097,46,21,0.43205,0.202613,0.931581,0.0919562
3098,46,21,0.432084,0.20265,0.931745,0.0920999
3099,46,21,0.432118,0.202688,0.931909,0.0922444
3100,46,21,0.432152,0.202726,0.932073,0.0923891
3101,46,21,0.432186,0.202763,0.932237,0.0925341
3102,46,21,0.432221,0.202801,0.932401,0.0926798
3103,46,21,0.432255,0.202838,0.932565,0.0928259
3104,46,21,0.432289,0.202876,0.932729,0.0929723
3105,46,21,0.432324,0.202914,0.932892,0.0931193
3106,46,21,0.432359,0.202951,0.933056,0.0932668
3107,46,21,0.432393,0.202988,0.933219,0.0934146
3108,46,21,0.432428,0.203026,0.933382,0.0935627
3109,46,21,0.432463,0.203063,0.933545,0.093711
3110,46,21,0.432498,0.203101,0.933708,0.09386
3111,46,21,0.432533,0.203138,0.933871,0.0940093
3112,46,21,0.432568,0.203176,0.934034,0.0941591
3113,46,21,0.432603,0.203213,0.934197,0.094309
3114,46,21,0.432638,0.20325,0.934359,0.0944592
3115,46,21,0.432674,0.203287,0.934523,0.09461
3116,46,21,0.432709,0.203325,0.934685,0.0947609
3117,46,21,0.432745,0.203362,0.934848,0.0949123
3118,46,21,0.43278,0.203399,0.93501,0.0950642
3119,46,21,0.432816,0.203436,0.935172,0.0952165
3120,46,21,0.432852,0.203473,0.935334,0.0953689
3121,46,21,0.432888,0.20351,0.935496,0.0955217
3122,46,21,0.432924,0.203547,0.935658,0.0956751
3123,46,21,0.43296,0.203584,0.93582,0.0958291
3124,46,21,0.432996,0.203621,0.935981,0.0959837
3125,46,21,0.433032,0.203658,0.936143,0.0961388
3126,46,21,0.433068,0.203695,0.936304,0.0962942
3127,46,21,0.433105,0.203732,0.936465,0.09645
3128,46,21,0.433141,0.203768,0.936625,0.0966064
3129,46,21,0.433178,0.203805,0.936786,0.096763
3130,46,21,0.433214,0.203842,0.936946,0.0969198
3131,46,21,0.433251,0.203878,0.937106,0.097077
3132,46,21,0.433288,0.203915,0.937266,0.0972344
3133,46,21,0.433325,0.203951,0.937426,0.0973923
3134,46,21,0.433362,0.203987,0.937586,0.0975505
3135,46,21,0.433399,0.204024,0.937745,0.0977091
3136,46,21,0.433436,0.20406,0.937905,0.0978683
3137,46,21,0.433474,0.204096,0.938064,0.0980279
3138,46,21,0.433511,0.204132,0.938224,0.0981878
3139,46,21,0.433549,0.204169,0.938383,0.098348
3140,46,21,0.433587,0.204205,0.938543,0.0985086
3141,46,21,0.433624,0.204241,0.938702,0.0986693
3142,46,21,0.433662,0.204277,0.93886,0.0988302
3143,46,21,0.4337,0.204313,0.939019,0.0989915
3144,46,21,0.433738,0.204349,0.939177,0.0991535
3145,46,21,0.433776,0.204385,0.939336,0.0993155
3146,46,21,0.433814,0.204421,0.939494,0.099478
3147,46,21,0.433852,0.204457,0.939652,0.0996406
3148,46,21,0.433891,0.204492,0.93981,0.0998037
3149,46,21,0.433929,0.204528,0.939968,0.0999671
3150,46,21,0.433967,0.204564,0.940126,0.100131
3151,46,21,0.434006,0.2046,0.940284,0.100295
3152,46,21,0.434044,0.204636,0.940441,0.10046
3153,46,21,0.434083,0.204672,0.940599,0.100625
3154,46,21,0.434122,0.204707,0.940756,0.10079
3155,46,21,0.43416,0.204743,0.940913,0.100955
3156,46,21,0.434199,0.204779,0.941069,0.101121
3157,46,21,0.434238,0.204814,0.941226,0.101286
3158,46,21,0.434277,0.20485,0.941382,0.101452
3159,46,21,0.434316,0.204885,0.941538,0.101618
3160,46,21,0.434356,0.20492,0.941694,0.101785
3161,46,21,0.434395,0.204956,0.941849,0.101951
3162,46,21,0.434434,0.204991,0.942005,0.102118
3163,46,21,0.434473,0.205026,0.94216,0.102285
3164,46,21,0.434513,0.205062,0.942316,0.102453
3165,46,21,0.434552,0.205097,0.942471,0.102621
3166,45,20,0.446322,0.203209,0.942627,0.102789
3167,44,20,0.446362,0.203246,0.942782,0.102957
3168,44,20,0.446402,0.203282,0.942937,0.103126
3169,44,20,0.446442,0.203319,0.943092,0.103295
3170,44,20,0.446482,0.203356,0.943246,0.103464
3171,44,20,0.446522,0.203392,0.9434,0.103634
3172,44,20,0.446563,0.203429,0.943554,0.103804
3173,44,20,0.446603,0.203465,0.943707,0.103974
3174,44,20,0.446643,0.203502,0.943861,0.104145
3175,44,20,0.446684,0.203538,0.944014,0.104315
3176,44,20,0.446724,0.203575,0.944167,0.104486
3177,44,20,0.446765,0.203611,0.94432,0.104657
3178,44,20,0.446806,0.203647,0.944473,0.104829
3179,44,20,0.446846,0.203684,0.944626,0.105
3180,44,20,0.446887,0.20372,0.944778,0.105172
3181,44,20,0.446928,0.203756,0.94493,0.105344
3182,44,20,0.446969,0.203792,0.945082,0.105517
3183,44,20,0.44701,0.203829,0.945234,0.105689
3184,44,20,0.44705,0.203865,0.945386,0.105862
3185,44,20,0.447091,0.203901,0.945537,0.106036
3186,44,20,0.447132,0.203937,0.945688,0.106209
3187,44,20,0.447173,0.203973,0.94584,0.106383
3188,44,20,0.447214,0.204009,0.945991,0.106557
3189,44,20,0.447255,0.204045,0.946141,0.106731
3190,44,20,0.447297,0.204081,0.946292,0.106905
3191,44,22,0.437527,0.197472,0.946442,0.10708
3192,44,24,0.437151,0.190182,0.946592,0.107255
3193,44,19,0.444012,0.205497,0.946742,0.10743
3194,44,21,0.461906,0.203367,0.946893,0.107605
3195,44,19,0.434874,0.194229,0.947042,0.107781
3196,44,19,0.434922,0.194255,0.947192,0.107957
3197,44,19,0.43497,0.194282,0.94734,0.108132
3198,44,19,0.435018,0.194308,0.947489,0.108309
3199,44,19,0.435066,0.194335,0.947638,0.108485
3200,44,19,0.435114,0.194361,0.947787,0.108662
3201,44,19,0.435162,0.194388,0.947935,0.108839
3202,44,19,0.435209,0.194414,0.948083,0.109016
3203,44,19,0.435257,0.19444,0.948231,0.109194
3204,44,19,0.435305,0.194467,0.948378,0.109372
3205,44,19,0.435353,0.194493,0.948525,0.10955
3206,44,19,0.435401,0.194519,0.948672,0.109728
3207,44,19,0.435449,0.194545,0.948818,0.109906
3208,44,19,0.435497,0.194571,0.948964,0.110085
3209,44,19,0.435545,0.194598,0.94911,0.110264
3210,44,19,0.435592,0.194624,0.949256,0.110443
3211,44,19,0.43564,0.19465,0.949401,0.110622
3212,44,19,0.435688,0.194676,0.949546,0.110801
3213,44,19,0.435736,0.194701,0.949691,0.110981
3214,44,19,0.435784,0.194727,0.949835,0.111161
3215,44,19,0.435832,0.194753,0.949979,0.111341
3216,44,19,0.43588,0.194779,0.950123,0.111521
3217,44,19,0.435928,0.194804,0.950266,0.111702
3218,44,19,0.435976,0.19483,0.950409,0.111882
3219,44,19,0.436024,0.194856,0.950552,0.112063
3220,44,19,0.436072,0.194881,0.950695,0.112243
3221,44,19,0.43612,0.194907,0.950837,0.112424
3222,44,19,0.436168,0.194933,0.950979,0.112604
3223,44,19,0.436216,0.194958,0.951121,0.112785
3224,44,19,0.436264,0.194984,0.951262,0.112966
3225,44,19,0.436312,0.195009,0.951403,0.113147
3226,44,19,0.43636,0.195035,0.951544,0.113329
3227,44,19,0.436408,0.19506,0.951684,0.11351
3228,44,19,0.436456,0.195086,0.951825,0.113692
3229,44,19,0.436503,0.195111,0.951965,0.113875
3230,44,19,0.436551,0.195137,0.952106,0.114057
3231,44,19,0.436599,0.195162,0.952246,0.11424
3232,44,19,0.436647,0.195187,0.952386,0.114423
3233,44,19,0.436695,0.195213,0.952526,0.114606
3234,44,19,0.436743,0.195238,0.952665,0.114789
3235,44,19,0.436791,0.195263,0.952805,0.114973
3236,44,19,0.436839,0.195289,0.952945,0.115157
3237,44,19,0.436887,0.195314,0.953084,0.11534
3238,44,19,0.436935,0.19534,0.953224,0.115524
3239,44,19,0.436983,0.195365,0.953362,0.115709
3240,44,19,0.437031,0.19539,0.953501,0.115893
3241,44,19,0.437079,0.195415,0.953639,0.116078
3242,44,19,0.437127,0.19544,0.953777,0.116262
3243,44,19,0.437175,0.195465,0.953915,0.116447
3244,44,24,0.511497,0.234732,0.980391,0.116632
3245,44,18,0.410166,0.160579,0.766578,0.116817
3246,44,18,0.410194,0.160562,0.766506,0.117002
3247,44,18,0.410222,0.160546,0.766433,0.117188
3248,44,18,0.41025,0.160529,0.766361,0.117373
3249,44,18,0.410278,0.160513,0.766288,0.117558
3250,44,18,0.410306,0.160496,0.766217,0.117744
3251,44,18,0.410334,0.16048,0.766146,0.11793
3252,44,18,0.410362,0.160464,0.766074,0.118116
3253,44,18,0.410391,0.160448,0.766004,0.118302
3254,44,18,0.410419,0.160432,0.765933,0.118488
3255,44,18,0.410447,0.160416,0.765863,0.118674
3256,44,18,0.410475,0.1604,0.765793,0.118861
3257,44,17,0.418669,0.161356,0.765724,0.119047
3258,44,21,0.400537,0.155775,0.765655,0.119234
3259,44,20,0.41158,0.147679,0.765588,0.174181
3260,44,17,0.417557,0.157806,0.76552,0.174133
3261,44,20,0.416774,0.16809,0.765453,0.119795
3262,44,24,0.393509,0.148723,0.765387,0.119982
3263,44,21,0.447048,0.167519,0.765321,0.120169
3264,44,20,0.426777,0.16941,0.765256,0.120357
3265,44,19,0.433362,0.171296,0.765191,0.120545
3266,44,20,0.426771,0.169411,0.765126,0.120733
3267,44,19,0.433372,0.171285,0.765061,0.120921
3268,44,20,0.426765,0.169412,0.764995,0.121109
3269,44,19,0.433381,0.171275,0.764931,0.121297
3270,44,20,0.426759,0.169413,0.764866,0.121486
3271,44,19,0.433391,0.171264,0.764802,0.121674
3272,44,19,0.433396,0.171259,0.764738,0.121863
3273,44,19,0.4334,0.171254,0.764675,0.122052
3274,44,20,0.426746,0.169417,0.764611,0.122241
3275,44,19,0.43341,0.171243,0.764548,0.12243
3276,44,19,0.433414,0.171238,0.764486,0.12262
3277,44,20,0.426737,0.16942,0.764423,0.122809
3278,44,19,0.433424,0.171228,0.764361,0.122999
3279,44,19,0.433428,0.171223,0.764299,0.123189
3280,44,19,0.433433,0.171218,0.764237,0.123379
3281,44,20,0.426724,0.169425,0.764175,0.123569
3282,44,19,0.433442,0.171208,0.764114,0.123759
3283,44,20,0.426717,0.169427,0.764053,0.12395
3284,44,19,0.433452,0.171198,0.763992,0.12414
3285,44,19,0.433456,0.171193,0.763931,0.12433
3286,44,19,0.433461,0.171189,0.763871,0.124521
3287,44,19,0.433465,0.171184,0.763811,0.124712
3288,44,20,0.4267,0.169434,0.763752,0.124902
3289,44,19,0.433474,0.171174,0.763693,0.125093
3290,44,19,0.433479,0.17117,0.763634,0.125284
3291,44,19,0.433483,0.171165,0.763576,0.125475
3292,44,19,0.433488,0.17116,0.763518,0.125666
3293,44,19,0.433492,0.171156,0.763461,0.125857
3294,44,19,0.433497,0.171151,0.763405,0.126048
3295,44,19,0.433501,0.171147,0.763349,0.12624
3296,44,19,0.433505,0.171143,0.763293,0.126431
3297,44,20,0.426667,0.169451,0.763237,0.126623
3298,44,19,0.433514,0.171134,0.763181,0.126814
3299,44,20,0.42666,0.169455,0.763126,0.127006
3300,44,19,0.433523,0.171126,0.763071,0.127197
3301,44,19,0.433527,0.171122,0.763017,0.127389
3302,44,20,0.426649,0.169462,0.762963,0.127582
3303,44,19,0.433536,0.171114,0.762909,0.127774
3304,44,20,0.426641,0.169467,0.762856,0.127966
3305,44,19,0.433545,0.171106,0.762803,0.128159
3306,44,19,0.43355,0.171102,0.762751,0.128351
3307,44,19,0.433554,0.171098,0.762698,0.128544
3308,44,19,0.433558,0.171094,0.762645,0.128736
3309,44,20,0.426622,0.16948,0.762593,0.128929
3310,44,19,0.433567,0.171086,0.762541,0.129122
3311,44,19,0.433571,0.171083,0.762489,0.129315
3312,44,19,0.433576,0.171079,0.762437,0.129508
3313,44,19,0.43358,0.171075,0.762386,0.129701
3314,44,20,0.426603,0.169495,0.762335,0.129894
3315,44,19,0.433589,0.171068,0.762285,0.130087
3316,44,19,0.433593,0.171065,0.762235,0.130279
3317,44,19,0.433598,0.171062,0.762186,0.130472
3318,44,20,0.426587,0.169508,0.762136,0.130666
3319,44,19,0.433606,0.171056,0.762087,0.130859
3320,44,20,0.426579,0.169515,0.762038,0.131052
3321,44,19,0.433615,0.17105,0.76199,0.131246
3322,44,19,0.433619,0.171047,0.761941,0.131439
3323,44,19,0.433623,0.171044,0.761893,0.131632
3324,44,19,0.433628,0.171041,0.761844,0.131826
3325,44,20,0.426559,0.169534,0.761797,0.13202
3326,44,19,0.433636,0.171035,0.76175,0.132214
3327,44,20,0.426551,0.169542,0.761703,0.132408
3328,44,19,0.433644,0.17103,0.761656,0.132602
3329,44,20,0.426542,0.16955,0.76161,0.132796
3330,44,19,0.433652,0.171025,0.761564,0.13299
3331,44,19,0.433656,0.171022,0.761518,0.133185
3332,44,19,0.43366,0.17102,0.761473,0.133379
3333,44,19,0.433664,0.171017,0.761428,0.133574
3334,44,19,0.433668,0.171015,0.761384,0.133768
3335,44,19,0.433672,0.171013,0.76134,0.133963
3336,44,20,0.426512,0.169581,0.761296,0.134158
3337,44,19,0.43368,0.171008,0.761253,0.134353
3338,44,19,0.433684,0.171006,0.76121,0.134548
3339,44,20,0.426498,0.169595,0.761168,0.134743
3340,44,19,0.433692,0.171003,0.761126,0.134938
3341,44,19,0.433696,0.171001,0.761085,0.135134
3342,44,20,0.426485,0.169611,0.761044,0.135329
3343,44,19,0.433704,0.170998,0.761004,0.135524
3344,44,19,0.433708,0.170996,0.760963,0.135719
3345,44,20,0.426472,0.169626,0.760924,0.135915
3346,44,19,0.433716,0.170993,0.760885,0.136111
3347,44,19,0.433721,0.170992,0.760847,0.136306
3348,44,19,0.433725,0.170991,0.760809,0.136502
3349,44,19,0.433729,0.17099,0.760772,0.136698
3350,44,19,0.433733,0.170989,0.760736,0.136893
3351,44,19,0.433737,0.170988,0.760701,0.137089
3352,44,19,0.433741,0.170987,0.760665,0.137285
3353,44,19,0.433745,0.170986,0.76063,0.137481
3354,44,20,0.426433,0.16968,0.760596,0.137677
3355,44,19,0.433753,0.170985,0.760561,0.137873
3356,44,20,0.426424,0.169692,0.760527,0.138069
3357,44,19,0.433761,0.170983,0.760493,0.138266
3358,44,19,0.433765,0.170982,0.760459,0.138462
3359,44,19,0.433769,0.170981,0.760424,0.138659
3360,44,20,0.426406,0.169718,0.760391,0.138856
3361,44,19,0.433777,0.17098,0.760358,0.139052
3362,44,19,0.433781,0.17098,0.760325,0.139249
3363,44,19,0.433785,0.170979,0.760291,0.139446
3364,44,19,0.433789,0.170978,0.760258,0.139643
3365,44,20,0.426383,0.16975,0.760225,0.13984
3366,44,19,0.433798,0.170977,0.760192,0.140037
3367,44,19,0.433802,0.170976,0.760159,0.140234
3368,44,20,0.42637,0.169769,0.760127,0.140431
3369,44,19,0.43381,0.170975,0.760095,0.140628
3370,44,19,0.433814,0.170975,0.760064,0.140826
3371,44,19,0.433819,0.170975,0.760032,0.141023
3372,44,20,0.426353,0.169797,0.760001,0.14122
3373,44,19,0.433827,0.170974,0.759971,0.141418
3374,44,19,0.433832,0.170974,0.75994,0.141615
3375,44,19,0.433836,0.170974,0.75991,0.141813
3376,44,20,0.426336,0.169825,0.75988,0.142011
3377,44,19,0.433845,0.170974,0.759851,0.142208
3378,44,20,0.426328,0.169839,0.759821,0.142406
3379,44,19,0.433854,0.170974,0.759792,0.142604
3380,44,19,0.433858,0.170974,0.759764,0.142802
3381,44,20,0.426315,0.169861,0.759736,0.142999
3382,44,19,0.433867,0.170975,0.759709,0.143197
3383,44,19,0.433871,0.170975,0.759682,0.143395
3384,44,19,0.433876,0.170975,0.759655,0.143593
3385,44,20,0.426299,0.169892,0.759629,0.143791
3386,44,19,0.433885,0.170976,0.759603,0.143989
3387,44,19,0.433889,0.170977,0.759577,0.144187
3388,44,19,0.433894,0.170977,0.759551,0.144385
3389,44,19,0.433898,0.170978,0.759526,0.144583
3390,44,19,0.433903,0.170978,0.759501,0.144781
3391,44,19,0.433907,0.170979,0.759476,0.144979
3392,44,20,0.426269,0.169948,0.759451,0.145178
3393,44,19,0.433915,0.170981,0.759427,0.145376
3394,44,20,0.42626,0.169964,0.759403,0.145574
3395,44,19,0.433924,0.170983,0.759379,0.145773
3396,44,19,0.433928,0.170984,0.759356,0.145971
3397,44,20,0.426247,0.16999,0.759333,0.146169
3398,44,19,0.433937,0.170987,0.75931,0.146368
3399,44,20,0.426238,0.170007,0.759287,0.146566
3400,44,19,0.433945,0.170989,0.759264,0.146764
3401,44,20,0.426229,0.170025,0.759242,0.146963
3402,44,19,0.433954,0.170992,0.759219,0.147161
3403,44,20,0.42622,0.170043,0.759197,0.14736
3404,44,19,0.433962,0.170995,0.759176,0.147559
3405,44,19,0.433967,0.170997,0.759154,0.147757
3406,44,20,0.426207,0.17007,0.759133,0.147956
3407,44,19,0.433975,0.171001,0.759112,0.148155
3408,44,19,0.43398,0.171002,0.759091,0.148354
3409,44,20,0.426194,0.170098,0.759071,0.148553
3410,44,19,0.433989,0.171006,0.759051,0.148752
3411,44,20,0.426185,0.170118,0.759031,0.148951
3412,44,19,0.433997,0.171011,0.759012,0.14915
3413,44,19,0.434002,0.171013,0.758992,0.149348
3414,44,19,0.434006,0.171015,0.758973,0.149547
3415,44,19,0.43401,0.171017,0.758955,0.149746
3416,44,19,0.434015,0.171019,0.758936,0.149945
3417,44,19,0.434019,0.171021,0.758917,0.150145
3418,44,20,0.426154,0.170186,0.758899,0.150344
3419,44,19,0.434027,0.171026,0.758881,0.150543
3420,44,19,0.434032,0.171028,0.758864,0.150742
3421,44,20,0.42614,0.170216,0.758847,0.150941
3422,44,19,0.43404,0.171033,0.758831,0.15114
3423,44,20,0.42613,0.170237,0.758815,0.151339
3424,43,18,0.429705,0.174703,0.7588,0.151538
3425,43,20,0.435178,0.182078,0.818111,0.151738
3426,43,21,0.460215,0.184956,0.81831,0.151937
3427,43,20,0.438528,0.186926,0.81851,0.152136
3428,43,20,0.438521,0.186945,0.81871,0.152335
3429,43,19,0.447134,0.187907,0.818909,0.152535
3430,43,20,0.438506,0.186983,0.819109,0.152734
3431,43,19,0.447137,0.187931,0.819308,0.152933
3432,43,20,0.438492,0.187022,0.819508,0.153133
3433,43,19,0.447141,0.187956,0.819707,0.153332
3434,43,20,0.438477,0.187061,0.819907,0.153532
3435,43,19,0.447144,0.18798,0.820106,0.153731
3436,43,20,0.438463,0.187101,0.820306,0.153931
3437,43,19,0.447147,0.188006,0.820505,0.15413
3438,43,20,0.438448,0.187141,0.820704,0.15433
3439,43,19,0.44715,0.188031,0.820904,0.15453
3440,43,20,0.438433,0.187181,0.821103,0.154729
3441,43,20,0.438426,0.187201,0.821302,0.154929
3442,43,20,0.438418,0.187222,0.821501,0.155129
3443,43,20,0.438411,0.187242,0.821701,0.155328
3444,43,20,0.438404,0.187263,0.8219,0.155528
3445,43,20,0.438396,0.187284,0.822099,0.155728
3446,43,20,0.438389,0.187305,0.822298,0.155928
3447,43,20,0.438382,0.187325,0.822497,0.156128
3448,43,20,0.438375,0.187346,0.822696,0.156328
3449,43,20,0.438368,0.187368,0.822895,0.156528
3450,43,20,0.43836,0.187389,0.823094,0.156728
3451,43,19,0.447169,0.188194,0.823293,0.156927
3452,43,20,0.438346,0.187432,0.823492,0.157127
3453,43,20,0.438339,0.187453,0.823691,0.157327
3454,43,20,0.438332,0.187475,0.82389,0.157527
3455,43,20,0.438325,0.187497,0.824089,0.157727
3456,43,20,0.438317,0.187518,0.824287,0.157927
3457,43,20,0.43831,0.18754,0.824486,0.158127
3458,43,20,0.438303,0.187562,0.824685,0.158327
3459,43,19,0.447183,0.188308,0.824884,0.158527
3460,43,20,0.438289,0.187606,0.825082,0.158727
3461,43,19,0.447187,0.188338,0.825281,0.158927
3462,43,20,0.438274,0.187651,0.82548,0.159127
3463,43,20,0.438267,0.187673,0.825678,0.159327
3464,43,20,0.43826,0.187695,0.825876,0.159527
3465,43,20,0.438253,0.187718,0.826075,0.159727
3466,43,19,0.447196,0.188413,0.826273,0.159927
3467,43,20,0.438239,0.187763,0.826472,0.160127
3468,43,20,0.438232,0.187786,0.82667,0.160327
3469,43,20,0.438224,0.187809,0.826868,0.160527
