iteration,c0,m0,s0,mx0,mn0
55,7,0.262493,0.148315,0.437965,0.00552315
56,6,0.212099,0.147879,0.43781,0.00537393
57,8,0.223689,0.129809,0.437656,0.00522781
58,8,0.22373,0.129809,0.437502,0.00508537
59,8,0.223772,0.129809,0.437349,0.00494642
60,7,0.26245,0.148384,0.437195,0.00481137
61,8,0.223858,0.129807,0.437041,0.00468096
62,7,0.262437,0.148405,0.436887,0.00455538
63,6,0.212438,0.147847,0.436734,0.00443477
64,8,0.223992,0.129797,0.436582,0.00431967
65,7,0.262425,0.148427,0.436429,0.00421109
66,6,0.212597,0.147817,0.436277,0.00410892
67,6,0.212653,0.147805,0.436124,0.00401359
68,8,0.224184,0.129768,0.435972,0.00392619
69,7,0.217027,0.13721,0.43582,0.00384657
70,7,0.262426,0.14843,0.435668,0.00377519
71,6,0.212889,0.147736,0.435516,0.00371307
72,8,0.224393,0.129714,0.435364,0.0036604
73,6,0.233868,0.14135,0.435212,0.00361779
74,6,0.23388,0.141339,0.435061,0.00358559
75,6,0.233893,0.141325,0.43491,0.00356394
76,8,0.224625,0.129629,0.434759,0.00355279
77,6,0.233926,0.141288,0.434608,0.00355247
78,6,0.213368,0.147533,0.434457,0.00356337
79,8,0.224814,0.129543,0.434307,0.00358486
80,7,0.21747,0.136857,0.434157,0.00361687
81,6,0.234016,0.141181,0.434007,0.00365966
82,6,0.213683,0.147363,0.433857,0.00371282
83,6,0.213767,0.147314,0.433707,0.00377573
84,8,0.225158,0.129358,0.433557,0.00384753
85,8,0.225231,0.129315,0.433407,0.00392826
86,7,0.217794,0.136553,0.433257,0.00401718
87,5,0.194423,0.119761,0.375235,0.00411331
88,7,0.195812,0.10973,0.37542,0.00421687
89,6,0.182166,0.112802,0.375605,0.00432657
90,6,0.234316,0.140797,0.432661,0.00444252
91,5,0.194725,0.11978,0.375974,0.00456399
92,6,0.234397,0.140692,0.432364,0.00469024
93,8,0.225847,0.128924,0.432216,0.004821
94,7,0.196478,0.109738,0.376526,0.00495584
95,5,0.195044,0.119775,0.376709,0.00509455
96,7,0.196706,0.109732,0.376893,0.00523723
97,5,0.195209,0.119765,0.377076,0.00538333
98,7,0.196937,0.109724,0.37726,0.00553289
99,7,0.218621,0.135729,0.431328,0.00568544
100,6,0.234749,0.140235,0.43118,0.00584057
101,8,0.226505,0.128479,0.431033,0.00599836
102,7,0.197404,0.109699,0.377992,0.00615814
103,6,0.18359,0.112602,0.378175,0.00631987
104,6,0.23494,0.13999,0.430593,0.00648355
105,6,0.234989,0.139928,0.430447,0.00664919
106,5,0.195985,0.119683,0.378723,0.00681677
107,7,0.197996,0.10966,0.378905,0.00698565
108,5,0.196163,0.119659,0.379088,0.00715619
109,5,0.196253,0.119647,0.37927,0.00732798
110,5,0.196343,0.119634,0.379452,0.0075008
111,5,0.196433,0.119621,0.379634,0.00767494
112,8,0.22745,0.127832,0.42943,0.00785025
113,7,0.198716,0.109603,0.379998,0.00802662
114,5,0.196705,0.11958,0.380179,0.00820401
115,11,0.258334,0.123942,0.428997,0.00838231
116,10,0.241351,0.116985,0.40728,0.00856128
117,5,0.201597,0.121414,0.380722,0.00874124
118,5,0.201704,0.121398,0.380903,0.00892188
119,5,0.201811,0.121383,0.381084,0.00910333
120,11,0.258651,0.123643,0.428278,0.00928548
121,11,0.258715,0.123583,0.428136,0.0094681
122,6,0.239777,0.139118,0.427993,0.00965128
123,6,0.239843,0.13905,0.42785,0.00983499
124,11,0.258908,0.123403,0.427707,0.0100192
125,10,0.242113,0.116655,0.407066,0.0102037
126,10,0.242198,0.116618,0.407041,0.0103886
127,5,0.202676,0.121256,0.382525,0.0105739
128,10,0.242369,0.116544,0.406991,0.0107596
129,11,0.259231,0.123103,0.426997,0.0109458
130,5,0.203004,0.121207,0.383066,0.0111324
131,6,0.24038,0.138504,0.426714,0.0113192
132,10,0.242712,0.116395,0.406888,0.0115064
133,11,0.259492,0.122863,0.426433,0.0116939
134,6,0.240585,0.1383,0.426293,0.0118816
135,11,0.259623,0.122743,0.426153,0.0120696
136,5,0.203664,0.121108,0.384143,0.0122578
137,5,0.203774,0.121092,0.384322,0.0124462
138,5,0.203885,0.121076,0.384501,0.0126347
139,6,0.240929,0.137961,0.425595,0.0128235
140,5,0.204107,0.121043,0.384859,0.0130124
141,5,0.204218,0.121026,0.385038,0.0132014
142,10,0.243576,0.116023,0.40662,0.0133908
143,6,0.241207,0.13769,0.425041,0.0135804
144,10,0.243749,0.115949,0.406564,0.0137702
145,11,0.260284,0.122145,0.424766,0.0139602
146,6,0.241418,0.137487,0.424628,0.0141505
147,5,0.204888,0.120927,0.386109,0.0143409
148,10,0.244097,0.1158,0.406452,0.0145315
149,10,0.244185,0.115763,0.406424,0.0147222
150,5,0.205225,0.120878,0.386643,0.0149132
151,5,0.205338,0.120862,0.386822,0.0151044
152,11,0.260752,0.121729,0.423808,0.0152958
153,6,0.241915,0.137017,0.423673,0.0154874
154,10,0.244621,0.115576,0.40628,0.0156791
155,10,0.244709,0.115538,0.40625,0.0158711
156,5,0.205903,0.12078,0.387711,0.016063
157,11,0.261089,0.121432,0.423135,0.016255
158,5,0.20613,0.120747,0.388066,0.0164471
159,6,0.242347,0.136617,0.422868,0.0166393
160,11,0.261291,0.121255,0.422735,0.0168315
161,10,0.245234,0.115313,0.406068,0.0170237
162,11,0.261426,0.121136,0.42247,0.017216
163,5,0.206697,0.120666,0.388952,0.0174083
164,6,0.24271,0.136286,0.422205,0.0176008
165,10,0.245585,0.115164,0.405941,0.0177934
166,6,0.242856,0.136155,0.421941,0.017986
167,11,0.261765,0.120842,0.421809,0.0181788
168,6,0.243003,0.136024,0.421678,0.0183715
169,11,0.261902,0.120725,0.421547,0.0185643
170,10,0.246026,0.114978,0.405779,0.0187573
171,11,0.262039,0.120608,0.421285,0.0189502
172,10,0.246203,0.114903,0.405712,0.0191432
173,6,0.243372,0.135696,0.421023,0.0193363
174,6,0.243446,0.135631,0.420892,0.0195296
175,5,0.208072,0.120475,0.391067,0.019723
176,5,0.208187,0.120459,0.391242,0.0199165
177,11,0.262451,0.120256,0.420504,0.0201102
178,5,0.208419,0.120427,0.391593,0.0203038
179,11,0.262589,0.120139,0.420248,0.0204976
180,5,0.208651,0.120396,0.391942,0.0206915
181,11,0.262728,0.120022,0.419993,0.0208854
182,6,0.244047,0.135112,0.419866,0.0210793
183,6,0.244123,0.135048,0.419739,0.0212731
184,6,0.244199,0.134984,0.419612,0.0214669
185,5,0.209233,0.120318,0.392815,0.0216608
186,10,0.247447,0.114378,0.405205,0.0218547
187,11,0.263145,0.119673,0.419232,0.0220488
188,5,0.209584,0.120271,0.393336,0.0222428
189,5,0.209701,0.120256,0.393509,0.022437
190,10,0.247804,0.114228,0.40505,0.0226313
191,11,0.263424,0.11944,0.418726,0.0228257
192,11,0.263494,0.119381,0.4186,0.0230201
193,11,0.263564,0.119323,0.418475,0.0232147
194,10,0.248163,0.114077,0.404892,0.0234093
195,6,0.245043,0.134279,0.418224,0.023604
196,11,0.263775,0.119149,0.418099,0.0237986
197,11,0.263845,0.119091,0.417974,0.0239932
198,10,0.248522,0.113926,0.404727,0.0241878
199,10,0.248612,0.113888,0.404684,0.0243824
200,10,0.248701,0.11385,0.404642,0.0245771
201,6,0.245509,0.133898,0.417477,0.0247718
202,6,0.245587,0.133835,0.417353,0.0249664
203,5,0.211353,0.12004,0.395925,0.0251611
204,6,0.245744,0.133709,0.417106,0.0253557
205,11,0.264408,0.118628,0.416982,0.0255503
206,10,0.249241,0.113624,0.404387,0.0257449
207,11,0.26455,0.118512,0.416738,0.0259395
208,10,0.249422,0.113549,0.404299,0.0261343
209,11,0.264692,0.118397,0.416495,0.0263291
210,6,0.246217,0.133333,0.416373,0.0265239
211,10,0.249693,0.113436,0.404167,0.0267189
212,6,0.246376,0.133209,0.416131,0.0269138
213,10,0.249873,0.113361,0.404078,0.0271087
214,10,0.249964,0.113324,0.404033,0.0273034
215,11,0.26512,0.118053,0.415769,0.0274983
216,5,0.212905,0.119849,0.398145,0.0276931
217,5,0.213025,0.119834,0.398315,0.0278879
218,11,0.265335,0.117882,0.41541,0.0280826
219,11,0.265406,0.117825,0.415291,0.0282773
220,11,0.265478,0.117768,0.415173,0.028472
221,10,0.250599,0.113061,0.40371,0.0286666
222,5,0.213628,0.119763,0.399164,0.0288613
223,11,0.265694,0.117598,0.41482,0.029056
224,5,0.213869,0.119735,0.399502,0.0292506
225,11,0.265837,0.117485,0.414587,0.0294453
226,11,0.265909,0.117428,0.414472,0.0296399
227,6,0.247585,0.132292,0.414356,0.0298345
228,6,0.247667,0.132231,0.41424,0.0300291
229,10,0.251326,0.112762,0.403329,0.0302236
230,11,0.266198,0.117203,0.414012,0.0304182
231,6,0.247912,0.132052,0.413897,0.0306128
232,10,0.251599,0.11265,0.403181,0.0308076
233,6,0.248077,0.131932,0.413669,0.0310024
234,10,0.251781,0.112575,0.403082,0.0311972
235,11,0.266561,0.116923,0.413442,0.031392
236,5,0.215323,0.119567,0.401519,0.0315869
237,11,0.266706,0.116811,0.413216,0.0317818
238,6,0.248489,0.131635,0.413103,0.0319767
239,11,0.266851,0.116699,0.412991,0.0321716
240,6,0.248655,0.131516,0.412879,0.0323667
241,10,0.25242,0.112314,0.402728,0.0325617
242,11,0.26707,0.116532,0.412656,0.0327568
243,5,0.216178,0.119472,0.402688,0.0329519
244,5,0.216301,0.119458,0.402855,0.0331469
245,6,0.249074,0.131222,0.412323,0.0333419
246,11,0.267363,0.116309,0.412213,0.0335371
247,11,0.267437,0.116253,0.412103,0.0337322
248,6,0.249327,0.131047,0.411993,0.0339273
249,6,0.249412,0.130989,0.411884,0.0341224
250,11,0.267658,0.116087,0.411776,0.0343176
251,10,0.253338,0.111941,0.404023,0.0345127
252,11,0.267806,0.115977,0.411559,0.0347077
253,11,0.26788,0.115922,0.411451,0.0349027
254,11,0.267954,0.115867,0.411345,0.0350978
255,8,0.241139,0.120168,0.411238,0.0352929
256,7,0.216971,0.10853,0.404855,0.035488
257,5,0.204783,0.119787,0.405021,0.035683
258,6,0.244453,0.130726,0.41092,0.0358779
259,6,0.250267,0.130416,0.410814,0.0360728
260,5,0.218283,0.119252,0.405519,0.0362677
261,5,0.218407,0.119239,0.405684,0.0364625
262,6,0.250526,0.130246,0.410497,0.0366571
263,11,0.268626,0.115374,0.410393,0.0368519
264,7,0.218033,0.10851,0.406179,0.0370465
265,5,0.211915,0.117651,0.406345,0.0372411
266,6,0.250874,0.13002,0.41008,0.0374356
267,5,0.219158,0.119164,0.406675,0.0376299
268,5,0.219283,0.119152,0.40684,0.0378242
269,10,0.255008,0.111274,0.407005,0.0380183
270,6,0.246273,0.132749,0.409668,0.0382124
271,6,0.246382,0.132681,0.409566,0.0384063
272,7,0.2191,0.108494,0.4075,0.0386003
273,6,0.245549,0.129957,0.409361,0.0387943
274,10,0.255474,0.11109,0.40783,0.0389883
275,5,0.21435,0.121302,0.407995,0.0391822
276,11,0.269607,0.114668,0.409059,0.0393761
277,8,0.243419,0.119219,0.408959,0.03957
278,5,0.213335,0.117546,0.408488,0.0397639
279,6,0.252019,0.1293,0.408758,0.0399577
280,11,0.269912,0.114453,0.408815,0.0401515
281,7,0.220306,0.108483,0.408979,0.0403451
282,8,0.243943,0.119012,0.409142,0.0405389
283,5,0.213885,0.117507,0.409305,0.0407327
284,11,0.270217,0.114238,0.409468,0.0409264
285,7,0.220843,0.108478,0.409631,0.04112
286,8,0.244363,0.118848,0.409794,0.0413137
287,6,0.2466,0.129262,0.409957,0.0415074
288,5,0.221816,0.118918,0.410119,0.0417012
289,5,0.221944,0.118906,0.410282,0.0418949
290,11,0.270678,0.113918,0.410445,0.0420885
291,7,0.22165,0.108474,0.410608,0.0422822
292,6,0.242492,0.131484,0.41077,0.0424758
293,5,0.214991,0.117433,0.410933,0.0426694
294,6,0.253369,0.128491,0.411095,0.0428629
295,10,0.257449,0.110316,0.411257,0.0430565
296,10,0.257544,0.110279,0.411418,0.0432501
297,11,0.271218,0.113546,0.41158,0.0434438
298,7,0.222595,0.10847,0.411741,0.0436374
299,6,0.247522,0.128685,0.411902,0.043831
300,6,0.253918,0.128174,0.412064,0.0440245
301,6,0.254009,0.128122,0.412224,0.044218
302,10,0.25811,0.110057,0.412385,0.0444115
303,8,0.24617,0.118176,0.412546,0.0446051
304,5,0.211132,0.119031,0.412706,0.0447988
305,6,0.247991,0.128402,0.412866,0.0449926
306,6,0.254471,0.127861,0.413025,0.0451865
307,5,0.224255,0.118702,0.413184,0.0453803
308,10,0.258679,0.109835,0.413343,0.0455743
309,10,0.258774,0.109798,0.413502,0.0457681
310,7,0.224219,0.108466,0.413661,0.0459619
311,5,0.212092,0.118924,0.413819,0.0461556
312,5,0.217119,0.117297,0.413978,0.0463491
313,6,0.255125,0.127499,0.414136,0.0465427
314,5,0.225162,0.118621,0.414294,0.0467362
315,10,0.259344,0.109575,0.414452,0.0469299
316,8,0.247571,0.117685,0.41461,0.0471234
317,7,0.225169,0.108465,0.414768,0.0473168
318,5,0.217796,0.117255,0.414926,0.0475101
319,10,0.259725,0.109427,0.415083,0.0477035
320,11,0.273018,0.112339,0.41524,0.0478967
321,8,0.248113,0.1175,0.415396,0.0480899
322,6,0.249345,0.127618,0.415553,0.0482832
323,5,0.226332,0.118519,0.415708,0.0484765
324,10,0.260202,0.109241,0.415864,0.0486698
325,8,0.248548,0.117353,0.416019,0.048863
326,6,0.249669,0.127436,0.416174,0.0490562
327,10,0.260489,0.10913,0.416329,0.0492493
328,6,0.252797,0.12899,0.416484,0.0494424
329,11,0.273731,0.111871,0.416639,0.0496357
330,8,0.249092,0.117172,0.416793,0.0498288
331,7,0.227076,0.108465,0.416948,0.0500218
332,5,0.219388,0.117154,0.417102,0.0502147
333,10,0.261062,0.108906,0.417256,0.0504077
334,11,0.274129,0.111613,0.41741,0.0506006
335,7,0.227621,0.108466,0.417564,0.0507936
336,5,0.219844,0.117126,0.417717,0.0509867
337,10,0.261444,0.108757,0.417871,0.0511798
338,11,0.274447,0.111407,0.418024,0.0513729
339,7,0.228167,0.108467,0.418177,0.051566
340,5,0.220302,0.117098,0.41833,0.0517591
341,11,0.274687,0.111253,0.418483,0.0519522
342,8,0.250407,0.116748,0.418636,0.0521453
343,6,0.247625,0.128559,0.418789,0.0523385
344,5,0.220761,0.11707,0.418941,0.0525316
345,6,0.258172,0.125894,0.419092,0.0527247
346,6,0.258269,0.125845,0.419244,0.0529178
347,10,0.262401,0.108382,0.419394,0.0531109
348,8,0.251068,0.116541,0.419545,0.053304
349,6,0.251559,0.126417,0.419696,0.053497
350,6,0.258656,0.125649,0.419847,0.05369
351,10,0.262784,0.108232,0.419997,0.053883
352,8,0.251509,0.116403,0.420148,0.054076
353,5,0.221797,0.117005,0.420298,0.054269
354,10,0.263072,0.10812,0.420448,0.0544621
355,8,0.251841,0.116302,0.420598,0.0546552
356,6,0.248975,0.127847,0.420748,0.0548484
357,5,0.222259,0.116976,0.420897,0.0550416
358,11,0.276052,0.110381,0.421046,0.0552348
359,5,0.227327,0.119597,0.421195,0.0554279
360,6,0.256547,0.127039,0.421344,0.055621
361,11,0.276294,0.110229,0.421493,0.0558142
362,10,0.263841,0.107819,0.421642,0.0560074
363,8,0.25273,0.116035,0.42179,0.0562005
364,7,0.231592,0.108474,0.421938,0.0563935
365,7,0.231729,0.108475,0.422086,0.0565863
366,7,0.231866,0.108475,0.422234,0.0567791
367,8,0.253175,0.115905,0.422381,0.0569718
368,6,0.253162,0.125607,0.422529,0.0571645
369,5,0.214273,0.118603,0.422676,0.057357
370,6,0.245552,0.128701,0.422823,0.0575493
371,8,0.253622,0.115776,0.42297,0.0577417
372,5,0.223996,0.116869,0.423118,0.057934
373,8,0.253845,0.115713,0.423265,0.0581264
374,8,0.253957,0.115681,0.423412,0.0583188
375,7,0.233102,0.108481,0.423559,0.0585113
376,8,0.254181,0.115618,0.423706,0.0587038
377,6,0.253933,0.125237,0.423853,0.0588961
378,5,0.215655,0.118513,0.424,0.0590884
379,8,0.254518,0.115524,0.424146,0.0592805
380,6,0.254192,0.125115,0.424292,0.0594725
381,7,0.233926,0.108487,0.424438,0.0596644
382,8,0.254855,0.115431,0.424584,0.0598561
383,6,0.254452,0.124994,0.42473,0.0600479
384,5,0.216575,0.118453,0.424876,0.0602397
385,8,0.255193,0.115339,0.425021,0.0604314
386,7,0.234614,0.108492,0.425167,0.0606231
387,6,0.2548,0.124835,0.425312,0.0608148
388,7,0.23489,0.108494,0.425456,0.0610063
389,8,0.255644,0.115218,0.425601,0.0611977
390,8,0.255756,0.115187,0.425745,0.061389
391,7,0.244126,0.118543,0.425889,0.0615802
392,8,0.255982,0.115127,0.426033,0.0617714
393,7,0.235578,0.1085,0.426177,0.0619626
394,7,0.235715,0.108501,0.426322,0.0621537
395,8,0.256321,0.115038,0.426466,0.0623449
396,8,0.256435,0.115009,0.42661,0.0625362
397,7,0.244732,0.118287,0.426753,0.0627272
398,6,0.219068,0.108007,0.426896,0.0629182
399,7,0.244934,0.118203,0.427039,0.0631092
400,7,0.236542,0.108509,0.427182,0.0633
401,8,0.257001,0.114863,0.427324,0.0634906
402,8,0.257114,0.114834,0.427466,0.0636812
403,8,0.257228,0.114805,0.427608,0.0638717
404,7,0.237092,0.108514,0.42775,0.0640623
405,8,0.257455,0.114747,0.427891,0.0642528
406,8,0.257568,0.114719,0.428032,0.0644432
407,7,0.237505,0.108518,0.428173,0.0646337
408,7,0.237643,0.108519,0.428313,0.0648241
409,8,0.24869,0.110416,0.428453,0.0650144
410,8,0.258022,0.114604,0.428592,0.0652048
411,7,0.238055,0.108522,0.428731,0.0653951
412,7,0.238193,0.108523,0.428871,0.0655854
413,7,0.227734,0.101218,0.42901,0.0657758
414,8,0.258477,0.11449,0.42915,0.0659662
415,8,0.249294,0.110184,0.429289,0.0661566
416,8,0.258705,0.114434,0.429428,0.0663471
417,10,0.26914,0.105763,0.429567,0.0665374
418,8,0.258934,0.114378,0.429706,0.0667276
419,8,0.259048,0.11435,0.429844,0.0669177
420,8,0.259162,0.114323,0.429982,0.0671077
421,8,0.249903,0.109955,0.43012,0.0672977
422,7,0.239571,0.108534,0.430259,0.0674877
423,7,0.239709,0.108535,0.430397,0.0676777
424,8,0.25962,0.114212,0.430535,0.0678677
425,8,0.259734,0.114185,0.430672,0.0680576
426,8,0.259849,0.114158,0.430809,0.0682475
427,8,0.259964,0.114131,0.430946,0.0684371
428,7,0.240398,0.108541,0.431083,0.0686268
429,7,0.240536,0.108542,0.43122,0.0688166
430,11,0.281975,0.106847,0.431357,0.0690064
431,7,0.240812,0.108544,0.431494,0.0691962
432,7,0.24095,0.108546,0.43163,0.0693858
433,7,0.241088,0.108547,0.431767,0.0695755
434,8,0.260768,0.113944,0.431904,0.0697652
435,7,0.241364,0.10855,0.432041,0.0699548
436,8,0.260999,0.113892,0.432177,0.0701444
437,8,0.251547,0.109362,0.432313,0.0703338
438,8,0.26123,0.113839,0.432448,0.0705233
439,8,0.261345,0.113813,0.432583,0.0707128
440,7,0.242055,0.108556,0.432719,0.0709023
441,7,0.242193,0.108557,0.432853,0.0710918
442,7,0.242332,0.108558,0.432988,0.0712813
443,7,0.24247,0.108559,0.433123,0.0714709
444,7,0.242609,0.10856,0.433257,0.0716604
445,7,0.242747,0.108561,0.433391,0.0718498
446,8,0.262157,0.113632,0.433526,0.0720391
447,8,0.262273,0.113607,0.433661,0.0722284
448,7,0.243162,0.108565,0.433795,0.0724175
449,10,0.272244,0.104574,0.433929,0.0726068
450,8,0.262623,0.113532,0.434064,0.0727959
451,7,0.243578,0.108569,0.434198,0.0729849
452,7,0.243717,0.108571,0.434332,0.073174
453,7,0.243856,0.108572,0.434466,0.073363
454,8,0.26309,0.113433,0.4346,0.0735519
455,11,0.284092,0.105679,0.434733,0.0737408
456,7,0.244272,0.108576,0.434866,0.0739295
457,7,0.244411,0.108577,0.434999,0.0741183
458,8,0.263558,0.113335,0.435132,0.0743071
459,8,0.263675,0.113311,0.435264,0.0744959
460,7,0.244827,0.108581,0.435397,0.0746846
461,8,0.26391,0.113262,0.435529,0.0748734
462,8,0.264027,0.113238,0.43566,0.0750621
463,7,0.245244,0.108584,0.435792,0.0752507
464,8,0.264262,0.11319,0.435924,0.0754394
465,7,0.245522,0.108586,0.436055,0.0756281
466,8,0.264497,0.113142,0.436186,0.075817
467,8,0.264615,0.113118,0.436316,0.0760058
468,7,0.245938,0.108589,0.436446,0.0761946
469,7,0.246077,0.10859,0.436576,0.0763835
470,7,0.246216,0.108591,0.436706,0.0765724
471,11,0.285463,0.104943,0.436836,0.0767613
472,7,0.246494,0.108592,0.436965,0.07695
473,7,0.235257,0.10061,0.437094,0.0771388
474,8,0.26544,0.112952,0.437223,0.0773276
475,7,0.246911,0.108594,0.437351,0.0775164
476,7,0.24705,0.108595,0.437479,0.0777051
477,10,0.274974,0.103531,0.437608,0.0778938
478,7,0.247329,0.108596,0.437736,0.0780826
479,7,0.247468,0.108596,0.437864,0.0782711
480,7,0.247608,0.108597,0.437993,0.0784597
481,7,0.247747,0.108597,0.438121,0.0786482
482,7,0.247886,0.108598,0.438249,0.0788366
483,7,0.248026,0.108599,0.438378,0.079025
484,7,0.248165,0.1086,0.438506,0.0792132
485,7,0.248304,0.108601,0.438635,0.0794014
486,7,0.236929,0.100485,0.438763,0.0795896
487,8,0.266982,0.112649,0.43889,0.0797777
488,8,0.267101,0.112627,0.439018,0.0799659
489,8,0.26722,0.112604,0.439145,0.080154
490,7,0.249002,0.108604,0.439273,0.0803419
491,8,0.257338,0.107523,0.4394,0.0805299
492,8,0.267578,0.112537,0.439528,0.0807179
493,8,0.25756,0.107459,0.439655,0.0809057
494,7,0.24956,0.108608,0.439783,0.0810935
495,7,0.238093,0.100402,0.43991,0.0812811
496,8,0.268056,0.112449,0.440037,0.0814686
497,12,0.289824,0.0995941,0.440164,0.0816562
498,10,0.273707,0.101433,0.44029,0.0818437
499,9,0.260306,0.0979749,0.440416,0.0820314
500,10,0.273948,0.101394,0.440542,0.0822189
501,9,0.260577,0.0979732,0.440667,0.0824064
502,9,0.260713,0.0979725,0.440793,0.0825938
503,9,0.260849,0.0979717,0.440919,0.0827812
504,10,0.274429,0.101318,0.441044,0.0829684
505,9,0.26112,0.09797,0.441169,0.0831555
506,10,0.27467,0.10128,0.441293,0.0833426
507,10,0.27479,0.101261,0.441418,0.0835298
508,12,0.304463,0.114767,0.491963,0.083717
509,12,0.304573,0.114748,0.492161,0.0839041
510,11,0.296441,0.11638,0.49236,0.0840909
511,12,0.304793,0.114709,0.492559,0.0842777
512,12,0.304903,0.11469,0.492758,0.0844644
513,11,0.296805,0.116346,0.492956,0.0846512
514,11,0.296926,0.116334,0.493155,0.0848379
515,10,0.275757,0.101112,0.442403,0.0850246
516,11,0.297168,0.116312,0.493553,0.0852114
517,11,0.29729,0.1163,0.493752,0.0853982
518,11,0.297411,0.116288,0.493951,0.085585
519,11,0.297532,0.116277,0.49415,0.0857719
520,12,0.305784,0.114535,0.494349,0.0859588
521,9,0.263294,0.0979513,0.443132,0.0861457
522,10,0.276607,0.100983,0.443252,0.0863326
523,11,0.298016,0.116231,0.494947,0.0865192
524,12,0.306225,0.114459,0.495146,0.0867059
525,12,0.306335,0.11444,0.495345,0.0868924
526,12,0.306446,0.114422,0.495544,0.0870788
527,10,0.277215,0.100892,0.443852,0.0872653
528,12,0.306666,0.114384,0.495943,0.0874517
529,12,0.306777,0.114365,0.496142,0.0876379
530,10,0.27758,0.100838,0.44421,0.0878242
531,12,0.306997,0.114328,0.496541,0.0880106
532,9,0.264789,0.0979338,0.444448,0.0881969
533,9,0.268199,0.101667,0.444567,0.088383
534,8,0.252461,0.0967492,0.444686,0.0885689
535,8,0.25259,0.0967395,0.444805,0.0887547
536,8,0.252719,0.0967299,0.444924,0.0889405
537,9,0.268657,0.10156,0.445043,0.0891262
538,9,0.268771,0.101534,0.445161,0.0893118
539,9,0.268886,0.101507,0.445279,0.0894971
540,8,0.253237,0.0966914,0.445398,0.0896823
541,8,0.253366,0.0966817,0.445515,0.0898674
542,8,0.253495,0.096672,0.445633,0.0900526
543,8,0.253625,0.0966622,0.44575,0.0902377
544,8,0.253754,0.0966525,0.445867,0.0904229
545,9,0.269575,0.10135,0.445984,0.0906081
546,8,0.254013,0.0966329,0.446101,0.0907932
547,9,0.269805,0.101298,0.446217,0.0909784
548,10,0.279881,0.100615,0.446333,0.0911637
549,10,0.279965,0.100564,0.44645,0.0913491
550,10,0.280049,0.100513,0.446566,0.0915342
551,10,0.280133,0.100461,0.446681,0.0917192
552,10,0.280217,0.10041,0.446797,0.0919043
553,10,0.280301,0.100359,0.446912,0.0920894
554,9,0.279874,0.105722,0.447028,0.0922743
555,9,0.279952,0.105668,0.447143,0.0924592
556,9,0.28003,0.105614,0.447257,0.0926439
557,9,0.280107,0.10556,0.447371,0.0928286
558,8,0.265815,0.103269,0.447485,0.0930133
