iteration,c0,m0,s0,mx0,mn0
129,4,0.209027,0.0938174,0.325076,0.0754533
130,4,0.208942,0.0938405,0.325029,0.0753844
131,4,0.208857,0.0938636,0.324982,0.0753158
132,4,0.208773,0.0938865,0.324935,0.0752477
133,4,0.208688,0.0939095,0.324888,0.0751795
134,4,0.208604,0.0939326,0.324841,0.075112
135,4,0.20852,0.0939558,0.324795,0.0750443
136,4,0.208436,0.0939792,0.32475,0.0749766
137,4,0.208352,0.0940025,0.324705,0.0749093
138,4,0.208268,0.0940258,0.32466,0.0748424
139,4,0.208185,0.0940491,0.324615,0.0747757
140,4,0.208101,0.0940726,0.324571,0.0747088
141,4,0.208018,0.0940962,0.324527,0.074642
142,4,0.207935,0.0941195,0.324483,0.0745758
143,4,0.207851,0.0941429,0.324439,0.0745094
144,4,0.207769,0.0941663,0.324396,0.0744436
145,4,0.207686,0.0941895,0.324353,0.0743782
146,4,0.207603,0.0942129,0.32431,0.0743131
147,4,0.207521,0.0942362,0.324268,0.0742481
148,4,0.207438,0.0942596,0.324225,0.0741829
149,4,0.207355,0.0942833,0.324183,0.0741175
150,4,0.207273,0.0943068,0.324141,0.0740524
151,4,0.207191,0.0943304,0.324099,0.0739876
152,4,0.207109,0.0943539,0.324057,0.073923
153,4,0.207027,0.0943777,0.324017,0.0738585
154,4,0.206945,0.0944018,0.323977,0.0737941
155,4,0.206864,0.0944259,0.323938,0.0737301
156,4,0.206783,0.0944502,0.323899,0.0736665
157,4,0.206702,0.0944745,0.323861,0.0736032
158,4,0.206622,0.0944989,0.323823,0.0735402
159,4,0.206542,0.0945237,0.323787,0.0734773
160,4,0.206462,0.0945486,0.32375,0.0734141
161,4,0.206382,0.0945735,0.323715,0.0733515
162,4,0.206302,0.0945986,0.32368,0.0732892
163,4,0.206223,0.0946237,0.323646,0.0732274
164,4,0.206144,0.0946488,0.323612,0.073166
165,4,0.206065,0.0946741,0.323579,0.073105
166,4,0.205987,0.0946993,0.323547,0.0730446
167,4,0.205908,0.0947244,0.323514,0.0729842
168,4,0.20583,0.0947498,0.323483,0.0729241
169,4,0.205752,0.0947751,0.323451,0.0728641
170,4,0.205674,0.0948005,0.32342,0.0728041
171,4,0.205596,0.094826,0.323389,0.0727441
172,4,0.205518,0.0948516,0.323359,0.0726846
173,4,0.205441,0.0948774,0.323329,0.0726249
174,4,0.205363,0.0949033,0.3233,0.0725658
175,4,0.205286,0.0949289,0.323271,0.0725071
176,4,0.205209,0.0949548,0.323242,0.0724482
177,4,0.205131,0.0949806,0.323214,0.0723897
178,4,0.205054,0.0950064,0.323186,0.0723315
179,4,0.204977,0.0950321,0.323159,0.0722735
180,4,0.2049,0.0950579,0.323131,0.0722156
181,4,0.204823,0.095084,0.323104,0.0721575
182,4,0.204746,0.0951101,0.323079,0.0720999
183,4,0.20467,0.0951363,0.323053,0.0720426
184,4,0.204593,0.0951626,0.323028,0.0719854
185,4,0.204517,0.095189,0.323003,0.0719285
186,4,0.204441,0.0952158,0.32298,0.0718715
187,4,0.204366,0.0952425,0.322956,0.0718146
188,4,0.20429,0.0952692,0.322933,0.0717578
189,4,0.204214,0.0952956,0.322909,0.0717015
190,4,0.204138,0.0953221,0.322886,0.071646
191,4,0.204063,0.0953486,0.322864,0.0715907
192,4,0.203988,0.0953753,0.322842,0.0715355
193,4,0.203913,0.0954018,0.32282,0.0714805
194,4,0.203838,0.0954284,0.322799,0.0714262
195,4,0.203764,0.095455,0.322778,0.0713725
196,4,0.20369,0.0954818,0.322758,0.0713186
197,4,0.203616,0.0955088,0.322738,0.0712644
198,4,0.203542,0.0955361,0.322719,0.0712102
199,4,0.203469,0.0955637,0.3227,0.0711562
200,4,0.203396,0.0955913,0.322683,0.0711028
201,4,0.203323,0.095619,0.322666,0.0710492
202,4,0.20325,0.095647,0.322649,0.0709956
203,4,0.203177,0.0956751,0.322634,0.0709422
204,4,0.203105,0.0957034,0.322618,0.0708887
205,4,0.203032,0.0957317,0.322603,0.0708352
206,4,0.20296,0.09576,0.322589,0.0707823
207,4,0.202888,0.0957882,0.322575,0.0707295
208,4,0.202816,0.0958165,0.322561,0.0706769
209,4,0.202744,0.0958448,0.322547,0.0706245
210,4,0.202673,0.0958732,0.322534,0.0705724
211,4,0.202602,0.0959017,0.322522,0.0705205
212,4,0.20253,0.0959306,0.322511,0.0704686
213,4,0.20246,0.0959596,0.322501,0.0704173
214,4,0.202389,0.0959886,0.322491,0.0703663
215,4,0.202319,0.0960176,0.322481,0.0703154
216,4,0.202248,0.0960466,0.322472,0.0702648
217,4,0.202178,0.0960756,0.322463,0.0702145
218,4,0.202108,0.0961044,0.322455,0.070165
219,4,0.202038,0.0961332,0.322446,0.0701159
220,4,0.201968,0.0961619,0.322437,0.0700671
221,4,0.201898,0.0961908,0.322429,0.0700181
222,4,0.201829,0.0962197,0.322421,0.0699689
223,4,0.201759,0.0962488,0.322414,0.0699198
224,4,0.20169,0.096278,0.322406,0.0698709
225,4,0.20162,0.0963071,0.322399,0.0698221
226,4,0.201551,0.0963363,0.322393,0.0697736
227,4,0.201482,0.0963654,0.322386,0.0697257
228,4,0.201413,0.0963944,0.32238,0.0696779
229,4,0.201345,0.0964236,0.322374,0.0696301
230,4,0.201276,0.0964529,0.322369,0.0695825
231,4,0.201208,0.0964822,0.322364,0.0695354
232,4,0.20114,0.0965116,0.32236,0.0694883
233,4,0.201072,0.0965411,0.322356,0.0694413
234,4,0.201004,0.0965706,0.322352,0.0693942
235,4,0.200936,0.0965999,0.322348,0.0693477
236,4,0.200869,0.0966294,0.322345,0.0693014
237,4,0.200801,0.0966591,0.322343,0.0692551
238,4,0.200734,0.0966888,0.322341,0.0692086
239,4,0.200666,0.0967186,0.322338,0.0691622
240,4,0.200599,0.0967484,0.322337,0.0691163
241,4,0.200532,0.096778,0.322335,0.069071
242,4,0.200466,0.0968078,0.322334,0.0690254
243,4,0.200399,0.0968374,0.322332,0.0689806
244,4,0.200332,0.0968672,0.322332,0.0689359
245,4,0.200266,0.0968969,0.322331,0.0688916
246,4,0.2002,0.0969264,0.322331,0.0688478
247,4,0.200134,0.0969562,0.322331,0.0688038
248,4,0.200068,0.096986,0.322331,0.0687597
249,4,0.200003,0.0970158,0.322331,0.0687163
250,4,0.199937,0.0970456,0.322332,0.0686729
251,4,0.199872,0.0970756,0.322333,0.0686297
252,4,0.199807,0.0971057,0.322335,0.0685868
253,4,0.199743,0.0971359,0.322338,0.068544
254,3,0.15879,0.0768191,0.256258,0.0685015
255,4,0.199614,0.0971963,0.322344,0.0684593
256,3,0.158617,0.076825,0.256168,0.0684177
257,3,0.158531,0.0768278,0.256124,0.0683765
258,3,0.21559,0.107583,0.322355,0.0683354
259,4,0.199358,0.0973168,0.322359,0.0682942
260,3,0.215535,0.107611,0.322364,0.0682535
261,3,0.180328,0.105895,0.32237,0.0682131
262,6,0.249968,0.113477,0.416152,0.0681732
263,5,0.269969,0.114367,0.416325,0.0681333
264,6,0.249998,0.113652,0.416498,0.0680934
265,5,0.216682,0.0941179,0.322396,0.0680536
266,5,0.216665,0.0941779,0.322403,0.0680139
267,5,0.235569,0.119645,0.417014,0.0679743
268,5,0.235585,0.119746,0.417186,0.0679349
269,6,0.250073,0.11409,0.417358,0.0678956
270,6,0.250088,0.114177,0.417529,0.067857
271,5,0.216583,0.0944788,0.32245,0.0678189
272,6,0.250118,0.114351,0.417872,0.0677814
273,6,0.250134,0.114438,0.418043,0.0677446
274,5,0.216537,0.0946591,0.322484,0.0677079
275,5,0.216522,0.0947191,0.322497,0.067672
276,5,0.216507,0.0947792,0.32251,0.0676365
277,6,0.250198,0.114786,0.418727,0.0676009
278,4,0.189962,0.0879896,0.289653,0.0675656
279,6,0.25023,0.11496,0.419069,0.0675311
280,4,0.189919,0.0881298,0.289985,0.067497
281,6,0.250263,0.115132,0.419409,0.0674634
282,5,0.21642,0.0951391,0.322595,0.0674305
283,6,0.250297,0.115305,0.41975,0.0673975
284,5,0.216392,0.0952591,0.322628,0.0673652
285,5,0.235868,0.121438,0.42009,0.0673333
286,6,0.250348,0.115564,0.42026,0.067302
287,6,0.250366,0.11565,0.420431,0.0672715
288,5,0.235922,0.121732,0.420601,0.0672411
289,6,0.250402,0.115821,0.420771,0.0672109
290,4,0.189711,0.0888229,0.291633,0.067181
291,6,0.250437,0.115993,0.421111,0.0671513
292,6,0.250455,0.116079,0.421281,0.0671218
293,5,0.216278,0.0957968,0.322788,0.0670921
294,5,0.216266,0.095857,0.322809,0.0670626
295,4,0.189611,0.0891666,0.292453,0.0670332
296,5,0.236064,0.122513,0.421959,0.0670037
297,5,0.236082,0.122611,0.422128,0.0669746
298,5,0.2361,0.122708,0.422297,0.0669459
299,5,0.236118,0.122805,0.422466,0.0669175
300,6,0.250604,0.116764,0.422635,0.0668894
301,5,0.216187,0.0962784,0.322963,0.0668621
302,6,0.250642,0.116935,0.422971,0.0668348
303,6,0.250661,0.11702,0.42314,0.0668077
304,5,0.236209,0.123288,0.423308,0.0667804
305,6,0.250699,0.117191,0.423477,0.0667538
306,6,0.250719,0.117276,0.423645,0.0667279
307,6,0.250738,0.117361,0.423813,0.0667024
308,6,0.250758,0.117446,0.42398,0.0666769
309,5,0.2363,0.123769,0.424148,0.0666516
310,5,0.236318,0.123864,0.424315,0.0666264
311,5,0.236337,0.12396,0.424483,0.0666011
312,6,0.250836,0.117786,0.42465,0.0665761
313,5,0.216063,0.0970007,0.323271,0.0665517
314,5,0.236391,0.124247,0.424985,0.0665274
315,6,0.250896,0.11804,0.425153,0.0665035
316,5,0.236428,0.124438,0.42532,0.0664794
317,6,0.250936,0.11821,0.425488,0.0664561
318,6,0.250957,0.118295,0.425655,0.0664331
319,5,0.236484,0.124723,0.425822,0.0664107
320,5,0.236502,0.124818,0.425989,0.0663891
321,5,0.236522,0.124913,0.426156,0.066368
322,5,0.236541,0.125007,0.426322,0.066347
323,5,0.23656,0.125101,0.426489,0.0663265
324,5,0.236579,0.125195,0.426655,0.0663062
325,5,0.236598,0.125289,0.426821,0.0662862
326,5,0.236617,0.125383,0.426988,0.066266
327,5,0.236637,0.125477,0.427153,0.0662461
328,5,0.236656,0.12557,0.427319,0.0662268
329,5,0.236675,0.125664,0.427484,0.0662078
330,5,0.236695,0.125757,0.427649,0.0661894
331,5,0.236714,0.12585,0.427814,0.0661708
332,5,0.236734,0.125943,0.427979,0.0661522
333,5,0.236753,0.126036,0.428143,0.0661338
334,5,0.236772,0.126128,0.428308,0.0661161
335,5,0.236792,0.126221,0.428472,0.0660984
336,5,0.236811,0.126313,0.428636,0.0660814
337,5,0.236831,0.126405,0.4288,0.0660644
338,5,0.23685,0.126497,0.428963,0.0660479
339,5,0.23687,0.126589,0.429127,0.0660318
340,5,0.23689,0.126681,0.42929,0.0660163
341,5,0.23691,0.126772,0.429454,0.0660009
342,5,0.236931,0.126863,0.429617,0.0659861
343,5,0.236951,0.126954,0.429779,0.0659718
344,5,0.236971,0.127045,0.429942,0.0659575
345,5,0.236992,0.127136,0.430104,0.0659433
346,5,0.237012,0.127227,0.430266,0.0659292
347,5,0.237033,0.127317,0.430428,0.0659152
348,5,0.237053,0.127408,0.430591,0.0659011
349,5,0.237073,0.127499,0.430753,0.0658868
350,5,0.237093,0.127589,0.430915,0.0658728
351,5,0.237114,0.12768,0.431076,0.065859
352,5,0.237134,0.12777,0.431238,0.0658454
353,5,0.237154,0.12786,0.431399,0.0658321
354,5,0.237174,0.12795,0.431559,0.0658186
355,5,0.237194,0.128039,0.43172,0.0658053
356,11,0.322339,0.121755,0.459097,0.0657923
357,10,0.311404,0.122466,0.459088,0.0657793
358,5,0.230568,0.115205,0.370925,0.0657666
359,7,0.282316,0.134835,0.459071,0.0657541
360,7,0.276042,0.127908,0.450701,0.0657417
361,5,0.21599,0.100337,0.33051,0.0657296
362,5,0.215928,0.100348,0.330583,0.065718
363,5,0.215866,0.10036,0.330656,0.0657062
364,7,0.282205,0.1351,0.459024,0.0656952
365,9,0.314127,0.133881,0.459014,0.0656844
366,7,0.28216,0.135205,0.459003,0.0656741
367,9,0.314086,0.133981,0.458992,0.065664
368,9,0.314065,0.134031,0.458981,0.0656539
369,9,0.314044,0.134081,0.458971,0.0656442
370,9,0.314023,0.134131,0.45896,0.0656349
371,7,0.28205,0.135466,0.458949,0.0656254
372,9,0.313981,0.134231,0.458938,0.0656163
373,7,0.275406,0.128317,0.452827,0.0656073
374,7,0.281984,0.135623,0.458916,0.0655986
375,7,0.275308,0.128379,0.453153,0.0655899
376,9,0.313899,0.134431,0.458894,0.0655811
377,7,0.281919,0.13578,0.458883,0.0655727
378,7,0.275162,0.128473,0.453642,0.0655649
379,7,0.281877,0.135884,0.45886,0.0655579
380,7,0.281856,0.135935,0.458848,0.0655512
381,5,0.214759,0.100537,0.331916,0.0655446
382,9,0.313776,0.134729,0.458824,0.0655385
383,9,0.313756,0.134779,0.458811,0.0655331
384,7,0.281772,0.136141,0.458799,0.065528
385,9,0.313716,0.134878,0.458786,0.0655233
386,7,0.274777,0.128717,0.45494,0.0655191
387,7,0.281711,0.136295,0.45876,0.065515
388,7,0.274682,0.128778,0.455264,0.0655109
389,7,0.28167,0.136397,0.458733,0.0655071
390,7,0.274586,0.128838,0.455587,0.0655039
391,7,0.274539,0.128868,0.455749,0.0655008
392,7,0.281609,0.136549,0.458692,0.065498
393,5,0.214041,0.100632,0.332708,0.0654959
394,9,0.313538,0.13532,0.458663,0.0654939
395,5,0.213924,0.100646,0.332837,0.0654923
396,9,0.313499,0.135418,0.458635,0.0654911
397,7,0.28151,0.1368,0.458621,0.0654907
398,7,0.28149,0.136851,0.458606,0.0654905
399,7,0.274161,0.129106,0.457038,0.0654911
400,9,0.313422,0.135613,0.458575,0.0654921
401,9,0.313403,0.135661,0.45856,0.0654938
402,5,0.213516,0.100692,0.333284,0.0654953
403,7,0.281394,0.137099,0.458528,0.0654969
404,7,0.273927,0.129251,0.457838,0.0654984
405,7,0.281356,0.137198,0.458496,0.0654999
406,9,0.313307,0.135903,0.458479,0.0655018
407,9,0.313288,0.135951,0.458462,0.0655043
408,9,0.313269,0.135999,0.458474,0.0655071
409,5,0.213115,0.100732,0.333725,0.0655098
410,7,0.273648,0.129423,0.458791,0.0655124
411,10,0.324323,0.133388,0.45895,0.065515
412,5,0.212945,0.100749,0.333912,0.0655179
413,5,0.212889,0.100755,0.333974,0.0655208
414,10,0.324276,0.133527,0.459425,0.0655244
415,10,0.324261,0.133574,0.459583,0.0655285
416,10,0.324246,0.13362,0.459741,0.0655333
417,10,0.324231,0.133666,0.459898,0.0655386
418,10,0.324216,0.133712,0.460056,0.0655447
419,10,0.324201,0.133758,0.460214,0.0655507
420,10,0.324186,0.133805,0.460371,0.0655571
421,10,0.324171,0.133851,0.460529,0.0655634
422,10,0.324157,0.133897,0.460686,0.0655703
423,10,0.324142,0.133943,0.460843,0.0655777
424,10,0.324127,0.133989,0.461,0.0655856
425,10,0.324113,0.134035,0.461157,0.065594
426,10,0.324098,0.134081,0.461313,0.0656024
427,10,0.324084,0.134127,0.46147,0.065611
428,10,0.32407,0.134173,0.461626,0.0656195
429,10,0.324055,0.13422,0.461782,0.0656285
430,10,0.324041,0.134266,0.461938,0.0656378
431,10,0.324027,0.134312,0.462094,0.0656475
432,10,0.324013,0.134358,0.462249,0.0656575
433,10,0.323999,0.134404,0.462405,0.0656681
434,10,0.323985,0.13445,0.462561,0.0656786
435,10,0.323971,0.134496,0.462716,0.0656894
436,10,0.323958,0.134542,0.462872,0.0657003
437,10,0.323944,0.134588,0.463028,0.0657118
438,10,0.323931,0.134634,0.463183,0.0657241
439,10,0.323918,0.13468,0.463339,0.0657368
440,10,0.323905,0.134725,0.463494,0.0657497
441,10,0.323892,0.134771,0.463649,0.0657633
442,10,0.323879,0.134817,0.463804,0.0657774
443,10,0.323867,0.134862,0.463959,0.0657918
444,10,0.323855,0.134908,0.464114,0.0658064
445,10,0.323842,0.134953,0.464268,0.065821
446,10,0.32383,0.134999,0.464422,0.0658359
447,11,0.324173,0.128764,0.464576,0.0658511
448,11,0.324151,0.128807,0.46473,0.0658667
449,11,0.32413,0.12885,0.464884,0.065883
450,11,0.324109,0.128893,0.465038,0.0658998
451,11,0.324088,0.128936,0.465191,0.0659174
452,11,0.324068,0.128979,0.465345,0.0659348
453,11,0.324047,0.129021,0.465499,0.0659525
454,11,0.324026,0.129064,0.465652,0.0659701
455,11,0.324006,0.129107,0.465806,0.065988
456,11,0.323985,0.12915,0.465959,0.0660056
457,11,0.323965,0.129193,0.466112,0.0660235
458,11,0.323945,0.129236,0.466265,0.0660415
459,11,0.323925,0.129279,0.466418,0.0660596
460,11,0.323904,0.129322,0.466571,0.0660775
461,11,0.323884,0.129365,0.466723,0.0660961
462,11,0.323865,0.129407,0.466876,0.0661152
463,11,0.323845,0.12945,0.467028,0.0661351
464,11,0.323825,0.129492,0.46718,0.0661552
465,11,0.323806,0.129535,0.467333,0.0661755
466,11,0.323787,0.129578,0.467485,0.0661962
467,11,0.323768,0.12962,0.467638,0.0662176
468,11,0.323749,0.129663,0.467791,0.0662393
469,11,0.32373,0.129705,0.467943,0.0662609
470,11,0.323711,0.129748,0.468096,0.066283
471,11,0.323692,0.12979,0.468249,0.066305
472,11,0.323673,0.129833,0.468401,0.0663276
473,11,0.323655,0.129875,0.468554,0.0663507
474,11,0.323636,0.129917,0.468706,0.0663745
475,10,0.309094,0.127507,0.45683,0.0663985
476,10,0.309059,0.127533,0.456951,0.0664228
477,10,0.309024,0.127559,0.457135,0.0664474
478,10,0.308989,0.127585,0.457319,0.066472
479,10,0.308955,0.127611,0.457503,0.0664965
480,10,0.30892,0.127637,0.457687,0.0665215
481,10,0.308885,0.127663,0.457872,0.0665473
482,10,0.308851,0.127688,0.458056,0.0665737
483,10,0.308817,0.127714,0.458241,0.0666006
484,10,0.308783,0.127739,0.458426,0.066628
485,10,0.308749,0.127765,0.458611,0.0666557
486,10,0.308716,0.127791,0.458797,0.0666838
487,10,0.308682,0.127816,0.458982,0.0667119
488,10,0.308648,0.127842,0.459167,0.0667398
489,10,0.308615,0.127868,0.459353,0.0667676
490,10,0.308582,0.127894,0.459538,0.0667956
491,10,0.308549,0.127919,0.459724,0.0668243
492,10,0.308516,0.127945,0.45991,0.0668532
493,11,0.323309,0.130712,0.471566,0.0668822
494,11,0.323293,0.130754,0.471715,0.066911
495,11,0.323277,0.130795,0.471863,0.0669402
496,10,0.308386,0.128048,0.460655,0.0669692
497,11,0.323245,0.130879,0.47216,0.066998
498,10,0.308322,0.128099,0.461028,0.0670273
499,11,0.323214,0.130962,0.472455,0.0670567
500,11,0.323198,0.131004,0.472603,0.0670859
501,11,0.323183,0.131045,0.47275,0.0671155
502,10,0.308194,0.128203,0.461775,0.0671457
503,10,0.308163,0.128229,0.461962,0.0671762
504,10,0.308132,0.128254,0.46215,0.0672071
505,11,0.323122,0.131211,0.473339,0.0672378
506,11,0.323107,0.131252,0.473486,0.0672691
507,11,0.323093,0.131293,0.473633,0.0673005
508,11,0.323078,0.131335,0.47378,0.0673319
509,11,0.323064,0.131376,0.473926,0.0673632
510,10,0.307947,0.128408,0.463276,0.067395
511,10,0.307917,0.128434,0.463464,0.0674273
512,10,0.307887,0.128459,0.463653,0.0674595
513,11,0.323008,0.131541,0.474509,0.067492
514,10,0.307828,0.128511,0.464031,0.0675246
515,11,0.32298,0.131623,0.4748,0.0675578
516,11,0.322967,0.131664,0.474945,0.0675916
517,10,0.30774,0.128588,0.464598,0.0676253
518,10,0.307711,0.128614,0.464787,0.0676589
519,10,0.307682,0.12864,0.464977,0.0676929
520,10,0.307654,0.128665,0.465167,0.0677271
521,10,0.307625,0.128691,0.465357,0.0677617
522,10,0.307597,0.128716,0.465547,0.0677968
523,11,0.322877,0.13195,0.475953,0.0678322
524,10,0.307541,0.128767,0.465928,0.0678677
525,10,0.307514,0.128793,0.466118,0.0679031
526,10,0.307486,0.128818,0.466309,0.0679393
527,11,0.322828,0.132113,0.476528,0.0679752
528,10,0.307431,0.128869,0.46669,0.0680118
529,10,0.307404,0.128894,0.466881,0.0680488
530,11,0.322793,0.132234,0.476957,0.0680859
531,10,0.30735,0.128944,0.467263,0.0681235
532,10,0.307324,0.128969,0.467454,0.0681618
533,10,0.307297,0.128994,0.467645,0.0682004
534,10,0.307271,0.129019,0.467836,0.0682391
535,11,0.322738,0.132434,0.477666,0.0682785
536,10,0.307219,0.129068,0.468219,0.0683186
537,11,0.322716,0.132512,0.477948,0.068359
538,11,0.322706,0.132552,0.478088,0.0683995
539,11,0.322696,0.132591,0.478228,0.0684401
540,11,0.322685,0.13263,0.478368,0.0684805
541,10,0.307092,0.129191,0.469179,0.0685208
542,11,0.322665,0.132709,0.478647,0.068561
543,11,0.322655,0.132749,0.478787,0.0686016
544,11,0.322645,0.132788,0.478926,0.0686425
545,10,0.306992,0.129289,0.469948,0.0686841
546,11,0.322626,0.132866,0.479205,0.068726
547,10,0.306944,0.129337,0.470334,0.068768
548,11,0.322607,0.132944,0.479484,0.0688104
549,10,0.306896,0.129385,0.47072,0.0688532
